number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	7.655560018657816	2020-07-27 05:54:03.474156	2020-07-27 06:01:45.324818	0 days 00:07:41.850662000	0.30000000000000004	0.0002584780807911599	8	2			flat	COMPLETE
1	7.680922127138335	2020-07-27 06:01:45.325525	2020-07-27 06:09:31.519439	0 days 00:07:46.193914000	0.30000000000000004	0.0003033058338753135	8	2			pyramid_2	COMPLETE
2	7.778657232350317	2020-07-27 06:09:31.519999	2020-07-27 06:20:13.725843	0 days 00:10:42.205844000	0.35000000000000003	0.010494082717321305	8	3	pyramid_2			COMPLETE
3	7.9573533098944305	2020-07-27 06:20:13.726390	2020-07-27 06:32:23.993129	0 days 00:12:10.266739000		7.820452705555112e-05	8	1				COMPLETE
4	7.64962608463682	2020-07-27 06:32:23.993649	2020-07-27 06:40:46.513865	0 days 00:08:22.520216000	0.0	2.5759025196567175e-05	10	3				COMPLETE
5	7.975381749435951	2020-07-27 06:40:46.514358	2020-07-27 06:47:15.916706	0 days 00:06:29.402348000		0.000561284205189446	7	1				COMPLETE
6	7.954449568334119	2020-07-27 06:47:15.917181	2020-07-27 06:56:35.800945	0 days 00:09:19.883764000		0.0006113982332026729	8	1				COMPLETE
7	7.9645313021955815	2020-07-27 06:56:35.801432	2020-07-27 07:08:59.412227	0 days 00:12:23.610795000		2.3347270117369494e-05	7	1				COMPLETE
8	7.949802077931372	2020-07-27 07:08:59.413531	2020-07-27 07:21:42.301118	0 days 00:12:42.887587000		3.254899286341307e-05	10	1				COMPLETE
9	7.668571074018807	2020-07-27 07:21:42.301627	2020-07-27 07:29:53.544789	0 days 00:08:11.243162000	0.5	5.448287810779366e-05	10	2				COMPLETE
10	7.677119575342639	2020-07-27 07:29:53.545276	2020-07-27 07:38:13.295801	0 days 00:08:19.750525000	0.0	0.0067722410153189675	10	3				COMPLETE
11	7.612076940707503	2020-07-27 07:38:13.296287	2020-07-27 07:45:55.874345	0 days 00:07:42.578058000	0.0	0.0001775659800018236	6	3		flat		COMPLETE
12	7.730711050625505	2020-07-27 07:45:55.874887	2020-07-27 08:06:10.959944	0 days 00:20:15.085057000	0.0	1.0807670029611048e-05	6	3		flat		COMPLETE
13	7.6443256189806705	2020-07-27 08:06:10.960481	2020-07-27 08:14:01.123690	0 days 00:07:50.163209000	0.1	0.0028842490169673413	9	3				COMPLETE
14	7.628411904907226	2020-07-27 08:14:01.124195	2020-07-27 08:21:42.511866	0 days 00:07:41.387671000	0.15000000000000002	0.0027787320944832584	9	3				COMPLETE
15	7.630181238740066	2020-07-27 08:21:42.512397	2020-07-27 08:29:02.602870	0 days 00:07:20.090473000	0.15000000000000002	0.0020140773154665326	9	3				COMPLETE
16	7.861775500488282	2020-07-27 08:29:02.603386	2020-07-27 08:34:45.073511	0 days 00:05:42.470125000	0.15000000000000002	0.024974071417080808	6	2			pyramid_4	COMPLETE
17	7.646472262047077	2020-07-27 08:34:45.074043	2020-07-27 08:42:42.767968	0 days 00:07:57.693925000	0.1	0.0015993963652032122	9	3				COMPLETE
18	7.6157250838181065	2020-07-27 08:42:42.768481	2020-07-27 08:50:12.926711	0 days 00:07:30.158230000	0.2	0.0001620404396208425	7	2			pyramid_2	COMPLETE
19	7.649967434797616	2020-07-27 08:50:12.927263	2020-07-27 08:59:57.078550	0 days 00:09:44.151287000	0.5	0.00016920209473695894	7	2			pyramid_2	COMPLETE
20	7.624594543562265	2020-07-27 08:59:57.079122	2020-07-27 09:09:50.309104	0 days 00:09:53.229982000	0.4	0.0001005850365883495	6	2			pyramid_2	COMPLETE
21	7.623789419029499	2020-07-27 09:09:50.309635	2020-07-27 09:19:47.324490	0 days 00:09:57.014855000	0.4	0.00010889878189316977	6	2			pyramid_2	COMPLETE
22	7.637643158169451	2020-07-27 09:19:47.327246	2020-07-27 09:27:23.743241	0 days 00:07:36.415995000	0.4	0.0001485277935363509	7	2			pyramid_2	COMPLETE
23	7.623563872712234	2020-07-27 09:27:23.743756	2020-07-27 09:34:50.600340	0 days 00:07:26.856584000	0.25	0.0002792987473952796	6	2			pyramid_2	COMPLETE
24	7.657814961242676	2020-07-27 09:34:50.600874	2020-07-27 09:44:12.020543	0 days 00:09:21.419669000	0.25	0.000865700691517121	6	2			flat	COMPLETE
