number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.749565620248461	2020-07-28 15:02:30.569353	2020-07-28 15:08:59.469168	0 days 00:06:28.899815000	0.25	0.01093712454875615	6	3		pyramid_4			COMPLETE
1	8.816192414632114	2020-07-28 15:08:59.469713	2020-07-28 15:16:48.074062	0 days 00:07:48.604349000	0.45	0.004086541394301322	8	3	flat				COMPLETE
2	8.783477380891908	2020-07-28 15:16:48.074636	2020-07-28 15:23:06.724733	0 days 00:06:18.650097000	0.35000000000000003	4.559376990109508e-05	9	3					COMPLETE
3	8.735960715119425	2020-07-28 15:23:06.725331	2020-07-28 15:30:29.358821	0 days 00:07:22.633490000		0.0002903284042146673	6	1					COMPLETE
4	8.725097909130318	2020-07-28 15:30:29.359297	2020-07-28 15:38:03.817267	0 days 00:07:34.457970000	0.45	0.00026526689696186774	7	2				flat	COMPLETE
5	8.798841482317426	2020-07-28 15:38:03.817847	2020-07-28 15:44:06.409485	0 days 00:06:02.591638000	0.15000000000000002	0.0024663171630257873	7	2				pyramid_2	COMPLETE
6	8.757003394639122	2020-07-28 15:44:06.410060	2020-07-28 15:50:16.030393	0 days 00:06:09.620333000	0.1	0.00012545755090967133	9	2			flat		COMPLETE
7	8.73766658017344	2020-07-28 15:50:16.030941	2020-07-28 15:57:54.169150	0 days 00:07:38.138209000		0.00030712810449825146	8	1					COMPLETE
8	8.741586868972822	2020-07-28 15:57:54.169696	2020-07-28 16:09:07.158761	0 days 00:11:12.989065000		5.496698374675302e-05	8	1					COMPLETE
9	15.303324261842032	2020-07-28 16:09:07.159291	2020-07-28 18:29:07.479981	0 days 02:20:00.320690000	0.5	0.025740410758526427	10	3					COMPLETE
10	8.709552136687073	2020-07-28 18:29:07.480504	2020-07-28 18:39:30.424629	0 days 00:10:22.944125000	0.4	1.401707796605906e-05	7	2				flat	COMPLETE
11	8.71201465311056	2020-07-28 18:39:30.425162	2020-07-28 18:46:31.701770	0 days 00:07:01.276608000	0.4	2.4968693821422714e-05	7	2				flat	COMPLETE
12	8.70332986405605	2020-07-28 18:46:31.702290	2020-07-28 18:56:45.887714	0 days 00:10:14.185424000	0.35000000000000003	1.1119726790604077e-05	7	2				flat	COMPLETE
13	8.704290314808706	2020-07-28 18:56:45.888242	2020-07-28 19:04:52.639724	0 days 00:08:06.751482000	0.30000000000000004	1.2319319088249843e-05	6	2				pyramid_4	COMPLETE
14	8.70661344630533	2020-07-28 19:04:52.640261	2020-07-28 19:12:55.538095	0 days 00:08:02.897834000	0.25	1.1150281721748613e-05	6	2				pyramid_4	COMPLETE
15	8.747367166596083	2020-07-28 19:12:55.538669	2020-07-28 19:19:37.071035	0 days 00:06:41.532366000		1.1293652553355786e-05	6	1					COMPLETE
16	8.714414617916354	2020-07-28 19:19:37.071556	2020-07-28 19:25:29.451823	0 days 00:05:52.380267000	0.30000000000000004	8.393725698599464e-05	7	2				pyramid_4	COMPLETE
17	8.785494000932614	2020-07-28 19:25:29.452346	2020-07-28 19:30:59.673939	0 days 00:05:30.221593000	0.2	0.0009257027466750307	6	2				pyramid_4	COMPLETE
18	8.746670005562011	2020-07-28 19:30:59.674477	2020-07-28 19:37:46.755166	0 days 00:06:47.080689000		2.8900932544155362e-05	7	1					COMPLETE
19	8.751265889259754	2020-07-28 19:37:46.755689	2020-07-28 19:43:26.364670	0 days 00:05:39.608981000	0.30000000000000004	1.0115928477208976e-05	9	3					COMPLETE
20	8.702609778845122	2020-07-28 19:43:26.365209	2020-07-28 19:50:23.937133	0 days 00:06:57.571924000	0.35000000000000003	2.3221141485221342e-05	6	2				pyramid_4	COMPLETE
21	8.690008706766704	2020-07-28 19:50:23.937664	2020-07-28 19:57:42.806754	0 days 00:07:18.869090000	0.0	2.239563966920715e-05	6	2				pyramid_4	COMPLETE
22	8.68980545933967	2020-07-28 19:57:42.807297	2020-07-28 20:05:01.397550	0 days 00:07:18.590253000	0.0	2.4109737252840387e-05	6	2				pyramid_4	COMPLETE
23	8.695069747523492	2020-07-28 20:05:01.398081	2020-07-28 20:12:00.799717	0 days 00:06:59.401636000	0.0	3.0455660911014947e-05	6	2				pyramid_4	COMPLETE
24	8.699377821243973	2020-07-28 20:12:00.800256	2020-07-28 20:18:00.393707	0 days 00:05:59.593451000	0.0	0.00011707848710625576	6	2				pyramid_4	COMPLETE
