number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.666175646409036	2020-07-28 20:40:45.117257	2020-07-28 20:48:19.123933	0 days 00:07:34.006676000	0.2	0.0011676425757003897	7	3	flat			COMPLETE
1	8.676358646359379	2020-07-28 20:48:19.124489	2020-07-28 20:54:50.616980	0 days 00:06:31.492491000	0.15000000000000002	0.0003759034686586523	9	2		flat		COMPLETE
2	8.648660124216352	2020-07-28 20:54:50.617527	2020-07-28 21:01:36.894093	0 days 00:06:46.276566000	0.30000000000000004	5.873017977608243e-05	10	2				COMPLETE
3	8.628598422489134	2020-07-28 21:01:36.894640	2020-07-28 21:08:31.286576	0 days 00:06:54.391936000		0.0010948653200197928	6	1				COMPLETE
4	8.62811594753388	2020-07-28 21:08:31.287142	2020-07-28 21:15:00.525349	0 days 00:06:29.238207000		3.636628435292093e-05	10	1				COMPLETE
5	8.65915011737585	2020-07-28 21:15:00.525871	2020-07-28 21:22:02.467989	0 days 00:07:01.942118000	0.15000000000000002	0.002702041337110958	6	2			pyramid_2	COMPLETE
6	8.619947127074125	2020-07-28 21:22:02.468495	2020-07-28 21:33:29.112138	0 days 00:11:26.643643000		0.00013769066187698737	6	1				COMPLETE
7	8.598724142104684	2020-07-28 21:33:29.112645	2020-07-28 21:41:30.702160	0 days 00:08:01.589515000	0.05	1.7863845580510256e-05	10	3				COMPLETE
8	8.691502545747472	2020-07-28 21:41:30.702850	2020-07-28 21:48:52.774780	0 days 00:07:22.071930000	0.30000000000000004	0.0014047142226757173	7	3	pyramid_2			COMPLETE
9	8.695627128418254	2020-07-28 21:48:52.775334	2020-07-28 21:57:31.606920	0 days 00:08:38.831586000		0.0029969385314055188	10	1				COMPLETE
10	8.608493490891314	2020-07-28 21:57:31.607454	2020-07-28 22:05:32.539208	0 days 00:08:00.931754000	0.0	1.0124254912543976e-05	9	3				COMPLETE
11	8.608291424856626	2020-07-28 22:05:32.539754	2020-07-28 22:13:23.335436	0 days 00:07:50.795682000	0.0	1.0071532968854816e-05	9	3				COMPLETE
12	8.607081970607238	2020-07-28 22:13:23.335984	2020-07-28 22:21:06.372034	0 days 00:07:43.036050000	0.0	1.021689260079791e-05	9	3				COMPLETE
13	8.70103813637801	2020-07-28 22:21:06.372587	2020-07-28 22:30:31.130412	0 days 00:09:24.757825000	0.5	0.0122285090264063	8	3	flat			COMPLETE
14	8.631235896348535	2020-07-28 22:30:31.130934	2020-07-28 22:37:17.316143	0 days 00:06:46.185209000	0.0	2.4413422246417235e-05	9	3				COMPLETE
15	8.61622240897022	2020-07-28 22:37:17.316665	2020-07-28 22:45:25.784062	0 days 00:08:08.467397000	0.1	1.2068774933891412e-05	8	2			flat	COMPLETE
16	8.666465046903252	2020-07-28 22:45:25.784583	2020-07-28 22:52:04.880193	0 days 00:06:39.095610000	0.05	0.00010502602648830585	10	3				COMPLETE
17	8.694623601149845	2020-07-28 22:52:04.897137	2020-07-28 22:58:50.400841	0 days 00:06:45.503704000	0.45	0.00022106409190662124	9	2		pyramid_2		COMPLETE
18	8.602366956379733	2020-07-28 22:58:50.401398	2020-07-28 23:05:23.475165	0 days 00:06:33.073767000	0.1	2.182485644817141e-05	10	3				COMPLETE
19	8.610088214707053	2020-07-28 23:05:23.475701	2020-07-28 23:12:11.701178	0 days 00:06:48.225477000	0.1	2.852598064153991e-05	10	3				COMPLETE
20	8.65846113644393	2020-07-28 23:12:11.701695	2020-07-28 23:18:07.899900	0 days 00:05:56.198205000	0.25	6.419956951538006e-05	10	2				COMPLETE
21	8.607763691494718	2020-07-28 23:18:07.900424	2020-07-28 23:25:23.762768	0 days 00:07:15.862344000	0.05	1.7303999901016142e-05	9	3				COMPLETE
22	8.590599521086274	2020-07-28 23:25:23.763331	2020-07-28 23:33:36.801726	0 days 00:08:13.038395000	0.05	1.6161133040664778e-05	10	3				COMPLETE
23	8.6425108273014	2020-07-28 23:33:36.802287	2020-07-28 23:40:31.967392	0 days 00:06:55.165105000	0.1	4.7680210658860436e-05	10	3				COMPLETE
24	8.603774989419621	2020-07-28 23:40:31.967943	2020-07-28 23:47:20.224539	0 days 00:06:48.256596000	0.05	2.0528821672809596e-05	10	3				COMPLETE
