number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.972254439160848	2020-07-27 19:35:12.229371	2020-07-27 19:42:13.490605	0 days 00:07:01.261234000		5.084403109372762e-05	7	1				COMPLETE
1	9.012396964804248	2020-07-27 19:42:13.491105	2020-07-27 19:49:23.250987	0 days 00:07:09.759882000	0.15000000000000002	2.509852422862642e-05	7	2			pyramid_4	COMPLETE
2	8.656050307863271	2020-07-27 19:49:23.251477	2020-07-27 19:56:11.317578	0 days 00:06:48.066101000		0.0005476097295281291	8	1				COMPLETE
3	8.904448265392732	2020-07-27 19:56:11.318041	2020-07-27 20:03:45.308041	0 days 00:07:33.990000000	0.30000000000000004	1.3435414339373168e-05	6	3	pyramid_4			COMPLETE
4	8.768352058471356	2020-07-27 20:03:45.308517	2020-07-27 20:15:11.623322	0 days 00:11:26.314805000	0.5	0.004892708246700504	7	2			pyramid_2	COMPLETE
5	9.635905000897449	2020-07-27 20:15:11.623808	2020-07-27 20:23:02.369794	0 days 00:07:50.745986000	0.15000000000000002	0.00023468813949424354	9	2		pyramid_2		COMPLETE
6	9.427893607816689	2020-07-27 20:23:02.370259	2020-07-27 20:30:18.510853	0 days 00:07:16.140594000	0.15000000000000002	6.65473311768932e-05	8	2			pyramid_4	COMPLETE
7	8.910777338164555	2020-07-27 20:30:18.511353	2020-07-27 20:37:59.682425	0 days 00:07:41.171072000	0.4	1.8646473747715933e-05	10	3				COMPLETE
8	9.03660551216537	2020-07-27 20:37:59.682906	2020-07-27 20:45:48.692606	0 days 00:07:49.009700000	0.1	8.246089708437993e-05	9	3				COMPLETE
9	8.927905585493903	2020-07-27 20:45:48.693125	2020-07-27 20:52:34.895438	0 days 00:06:46.202313000	0.4	7.999947911523746e-05	6	2			pyramid_2	COMPLETE
10	8.666458323592533	2020-07-27 20:52:34.895949	2020-07-27 20:59:46.879678	0 days 00:07:11.983729000		0.003268024314692803	9	1				COMPLETE
11	8.617228072486022	2020-07-27 20:59:46.880163	2020-07-27 21:06:38.088779	0 days 00:06:51.208616000		0.0024799774960116193	9	1				COMPLETE
12	8.604815999915598	2020-07-27 21:06:38.089281	2020-07-27 21:13:37.972365	0 days 00:06:59.883084000		0.0012241442393988776	10	1				COMPLETE
13	15.029110002080916	2020-07-27 21:13:37.972849	2020-07-27 23:39:19.987011	0 days 02:25:42.014162000		0.028506691978313785	10	1				COMPLETE
14	8.652970067301649	2020-07-27 23:39:19.987491	2020-07-27 23:46:43.097653	0 days 00:07:23.110162000		0.002924275942333234	10	1				COMPLETE
15	15.029110002080916	2020-07-27 23:46:43.098151	2020-07-28 02:04:35.593969	0 days 02:17:52.495818000		0.018135568014789244	9	1				COMPLETE
16	8.619987638222232	2020-07-28 02:04:35.615698	2020-07-28 02:11:48.269593	0 days 00:07:12.653895000		0.0012925607019210498	10	1				COMPLETE
17	15.029110002080916	2020-07-28 02:11:48.270062	2020-07-28 04:34:14.538460	0 days 02:22:26.268398000		0.012482296613464082	9	1				COMPLETE
18	8.547349746636645	2020-07-28 04:34:14.538934	2020-07-28 04:41:28.385678	0 days 00:07:13.846744000		0.0009394933117498653	10	1				COMPLETE
19	9.612223488400407	2020-07-28 04:41:28.386146	2020-07-28 04:49:02.226366	0 days 00:07:33.840220000	0.0	0.00048499721448142685	10	2				COMPLETE
20	8.55985721356757	2020-07-28 04:49:02.226846	2020-07-28 04:56:06.295553	0 days 00:07:04.068707000		0.0011004120267825656	10	1				COMPLETE
21	8.582936494916652	2020-07-28 04:56:06.296040	2020-07-28 05:03:28.710933	0 days 00:07:22.414893000		0.0011845406591630269	10	1				COMPLETE
22	8.686278344597046	2020-07-28 05:03:28.711402	2020-07-28 05:10:51.025081	0 days 00:07:22.313679000		0.0002539958650532593	10	1				COMPLETE
23	8.609311597991052	2020-07-28 05:10:51.045784	2020-07-28 05:18:25.403789	0 days 00:07:34.358005000		0.0012350179007518938	10	1				COMPLETE
24	8.580163128300539	2020-07-28 05:18:25.404265	2020-07-28 05:25:28.452604	0 days 00:07:03.048339000		0.008283977852163971	9	1				COMPLETE
