number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.146913865152252	2020-07-29 21:17:48.983043	2020-07-29 21:23:52.140173	0 days 00:06:03.157130000		2.6236732728532977e-05	9	1					COMPLETE
1	8.143886528279811	2020-07-29 21:23:52.140670	2020-07-29 21:29:49.116544	0 days 00:05:56.975874000		0.0001334127398412284	6	1					COMPLETE
2	8.140543604147341	2020-07-29 21:29:49.117015	2020-07-29 21:36:56.000209	0 days 00:07:06.883194000	0.45	6.765006360476344e-05	6	3		flat			COMPLETE
3	8.122957257598124	2020-07-29 21:36:56.000791	2020-07-29 21:43:37.017244	0 days 00:06:41.016453000	0.1	1.668504336004293e-05	10	3					COMPLETE
4	8.094810320475931	2020-07-29 21:43:37.017748	2020-07-29 21:49:59.140436	0 days 00:06:22.122688000	0.5	0.003468573756467721	8	3	flat				COMPLETE
5	8.139875160896683	2020-07-29 21:49:59.140957	2020-07-29 21:55:53.898589	0 days 00:05:54.757632000	0.1	7.656810245661676e-05	8	3	pyramid_2				COMPLETE
6	8.144224133282314	2020-07-29 21:55:53.899119	2020-07-29 22:01:54.216850	0 days 00:06:00.317731000		6.51223334229177e-05	8	1					COMPLETE
7	8.113949886968584	2020-07-29 22:01:54.217365	2020-07-29 22:08:44.176037	0 days 00:06:49.958672000	0.1	0.003597271723270531	9	2			pyramid_2		COMPLETE
8	8.147532216271633	2020-07-29 22:08:44.176574	2020-07-29 22:14:38.654537	0 days 00:05:54.477963000		2.061652307186972e-05	7	1					COMPLETE
9	8.135503262867047	2020-07-29 22:14:38.655057	2020-07-29 22:20:47.481813	0 days 00:06:08.826756000	0.45	0.00015526172359497416	9	3					COMPLETE
10	14.076717900239318	2020-07-29 22:20:47.482370	2020-07-30 00:01:56.226870	0 days 01:41:08.744500000	0.30000000000000004	0.029958310156998305	7	2				flat	COMPLETE
11	8.154424963431762	2020-07-30 00:01:56.246850	2020-07-30 00:08:06.562705	0 days 00:06:10.315855000	0.0	0.004944878916408854	10	2					COMPLETE
12	8.116627367230498	2020-07-30 00:08:06.563221	2020-07-30 00:14:38.063953	0 days 00:06:31.500732000	0.25	0.0019964395750806147	9	2			pyramid_2		COMPLETE
13	8.137011152370242	2020-07-30 00:14:38.064490	2020-07-30 00:21:33.201536	0 days 00:06:55.137046000	0.1	0.007391063331249451	8	2				pyramid_2	COMPLETE
14	8.136521768163481	2020-07-30 00:21:33.202056	2020-07-30 00:28:04.822046	0 days 00:06:31.619990000	0.35000000000000003	0.0007352335276384329	9	3					COMPLETE
15	14.076717900239318	2020-07-30 00:28:04.822562	2020-07-30 02:08:38.194143	0 days 01:40:33.371581000	0.0	0.029612813042605473	7	2				pyramid_4	COMPLETE
16	8.120581132569493	2020-07-30 02:08:38.225474	2020-07-30 02:15:22.930341	0 days 00:06:44.704867000	0.15000000000000002	0.007968910305194718	10	3					COMPLETE
17	8.13197353536767	2020-07-30 02:15:22.930886	2020-07-30 02:21:53.915015	0 days 00:06:30.984129000	0.5	0.0008909556922957232	9	2			pyramid_2		COMPLETE
18	8.11623076754175	2020-07-30 02:21:53.915533	2020-07-30 02:28:38.608513	0 days 00:06:44.692980000	0.2	0.0019503346136136974	8	3	flat				COMPLETE
19	14.076717900239318	2020-07-30 02:28:38.609035	2020-07-30 04:10:09.030976	0 days 01:41:30.421941000	0.35000000000000003	0.016675542422046937	7	2				pyramid_4	COMPLETE
20	8.184784859623408	2020-07-30 04:10:09.043481	2020-07-30 04:16:05.135417	0 days 00:05:56.091936000		0.002540685279647972	9	1					COMPLETE
21	8.108413611370308	2020-07-30 04:16:05.135913	2020-07-30 04:22:52.524801	0 days 00:06:47.388888000	0.2	0.0019643062738083803	8	3	flat				COMPLETE
22	8.125945007620336	2020-07-30 04:22:52.525327	2020-07-30 04:29:00.679096	0 days 00:06:08.153769000	0.15000000000000002	0.00032445576885912233	8	3	flat				COMPLETE
23	8.086781776018674	2020-07-30 04:29:00.679636	2020-07-30 04:35:04.973700	0 days 00:06:04.294064000	0.2	0.003625438487768436	8	3	flat				COMPLETE
24	8.096464111926727	2020-07-30 04:35:04.974237	2020-07-30 04:41:08.356832	0 days 00:06:03.382595000	0.25	0.0014303955455660443	7	3	flat				COMPLETE
