number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.820329296783299	2020-07-29 03:49:55.086359	2020-07-29 03:55:50.973177	0 days 00:05:55.886818000	0.35000000000000003	0.00036961394599980245	10	3					COMPLETE
1	7.84763567043163	2020-07-29 03:55:50.973689	2020-07-29 04:01:54.856855	0 days 00:06:03.883166000	0.30000000000000004	7.229840159237972e-05	6	3		pyramid_2			COMPLETE
2	7.822572845836295	2020-07-29 04:01:54.857364	2020-07-29 04:08:00.312906	0 days 00:06:05.455542000	0.30000000000000004	0.0020796519872172954	8	3	pyramid_2				COMPLETE
3	7.869305787234496	2020-07-29 04:08:00.313397	2020-07-29 04:14:34.056491	0 days 00:06:33.743094000		0.0012776895518965237	8	1					COMPLETE
4	7.874371433794371	2020-07-29 04:14:34.056984	2020-07-29 04:21:14.819265	0 days 00:06:40.762281000		0.0005234073985914692	10	1					COMPLETE
5	7.821486398371628	2020-07-29 04:21:14.819736	2020-07-29 04:26:45.683339	0 days 00:05:30.863603000	0.25	0.0003879151587879197	7	2				pyramid_2	COMPLETE
6	7.855611582836689	2020-07-29 04:26:45.683907	2020-07-29 04:32:23.099220	0 days 00:05:37.415313000	0.4	5.1255335596576654e-05	9	3					COMPLETE
7	7.834619775716672	2020-07-29 04:32:23.099710	2020-07-29 04:37:54.119532	0 days 00:05:31.019822000	0.45	0.00012135029416063786	7	2				pyramid_4	COMPLETE
8	7.81387317845927	2020-07-29 04:37:54.120043	2020-07-29 04:44:26.160605	0 days 00:06:32.040562000	0.15000000000000002	2.084010941569116e-05	7	3	pyramid_2				COMPLETE
9	13.77757982604971	2020-07-29 04:44:26.161150	2020-07-29 06:06:49.136307	0 days 01:22:22.975157000		0.02773354248162661	7	1					COMPLETE
10	7.860468243926249	2020-07-29 06:06:49.152963	2020-07-29 06:12:44.787578	0 days 00:05:55.634615000	0.0	1.0656236336809404e-05	6	2				flat	COMPLETE
11	7.823187043673929	2020-07-29 06:12:44.788082	2020-07-29 06:19:35.810667	0 days 00:06:51.022585000	0.1	1.0409534419038203e-05	10	3					COMPLETE
12	7.825851419446763	2020-07-29 06:19:35.811185	2020-07-29 06:26:36.357075	0 days 00:07:00.545890000	0.1	0.008259504490748998	9	3					COMPLETE
13	7.818788664047318	2020-07-29 06:26:36.357582	2020-07-29 06:32:28.033776	0 days 00:05:51.676194000	0.1	2.719074334845802e-05	9	3					COMPLETE
14	7.8161468403651195	2020-07-29 06:32:28.049811	2020-07-29 06:39:06.529187	0 days 00:06:38.479376000	0.15000000000000002	2.4698245836875128e-05	9	2			pyramid_2		COMPLETE
15	7.82909578968036	2020-07-29 06:39:06.529701	2020-07-29 06:45:22.208927	0 days 00:06:15.679226000	0.15000000000000002	1.8965352076191093e-05	8	2				flat	COMPLETE
16	7.812222206712335	2020-07-29 06:45:22.209490	2020-07-29 06:50:51.742281	0 days 00:05:29.532791000	0.0	0.00017186586523542817	7	2				pyramid_4	COMPLETE
17	7.895871755434902	2020-07-29 06:50:51.742828	2020-07-29 06:56:11.959401	0 days 00:05:20.216573000		0.00014845601562313697	7	1					COMPLETE
18	7.823417445546031	2020-07-29 06:56:11.959903	2020-07-29 07:01:37.772624	0 days 00:05:25.812721000	0.0	0.00017939450824390276	6	2				pyramid_4	COMPLETE
19	7.833194001598956	2020-07-29 07:01:37.773197	2020-07-29 07:07:08.150749	0 days 00:05:30.377552000	0.0	0.0015824387534670058	7	2				pyramid_4	COMPLETE
20	7.873477280759197	2020-07-29 07:07:08.151279	2020-07-29 07:12:39.588611	0 days 00:05:31.437332000		5.220190032450223e-05	6	1					COMPLETE
21	7.813034114229691	2020-07-29 07:12:39.589155	2020-07-29 07:19:08.188854	0 days 00:06:28.599699000	0.2	2.3652982721216824e-05	9	2			pyramid_2		COMPLETE
22	7.844339303874317	2020-07-29 07:19:08.190943	2020-07-29 07:24:32.785668	0 days 00:05:24.594725000	0.2	1.0402998261426268e-05	8	2				pyramid_2	COMPLETE
23	7.823858177706049	2020-07-29 07:24:32.786205	2020-07-29 07:30:45.428667	0 days 00:06:12.642462000	0.2	3.3581969483433836e-05	7	2				pyramid_4	COMPLETE
24	7.818673377555701	2020-07-29 07:30:45.429169	2020-07-29 07:36:16.002243	0 days 00:05:30.573074000	0.05	7.170343162315675e-05	8	2				pyramid_4	COMPLETE
