number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.645572912433564	2020-07-28 23:03:44.694953	2020-07-28 23:09:54.337331	0 days 00:06:09.642378000	0.5	0.00029230653307869684	9	3				COMPLETE
1	7.6591338129985544	2020-07-28 23:09:54.337836	2020-07-28 23:15:43.982193	0 days 00:05:49.644357000	0.2	0.00014576894272474173	8	3	flat			COMPLETE
2	7.6754819964125165	2020-07-28 23:15:43.982692	2020-07-28 23:21:21.869585	0 days 00:05:37.886893000	0.4	0.0017209548488678838	7	3	flat			COMPLETE
3	7.704065766879093	2020-07-28 23:21:21.870094	2020-07-28 23:26:59.351225	0 days 00:05:37.481131000	0.4	9.294347663295809e-05	8	3	flat			COMPLETE
4	7.740939845198292	2020-07-28 23:26:59.351719	2020-07-28 23:36:00.341017	0 days 00:09:00.989298000		0.00018699471831762612	8	1				COMPLETE
5	8.36077552104261	2020-07-28 23:36:00.341495	2020-07-28 23:42:24.352011	0 days 00:06:24.010516000	0.0	0.0137049171187482	9	3				COMPLETE
6	7.741127814787302	2020-07-28 23:42:24.352518	2020-07-28 23:51:30.289777	0 days 00:09:05.937259000		0.00044854615578706665	8	1				COMPLETE
7	7.77543200494531	2020-07-28 23:51:30.290267	2020-07-28 23:57:19.956660	0 days 00:05:49.666393000		0.0019929109338454416	8	1				COMPLETE
8	13.768117050804081	2020-07-28 23:57:19.957151	2020-07-29 01:47:45.220142	0 days 01:50:25.262991000	0.15000000000000002	0.021074556827072218	7	2			pyramid_2	COMPLETE
9	7.646345938097866	2020-07-29 01:47:45.269962	2020-07-29 01:54:07.633606	0 days 00:06:22.363644000	0.2	9.700538144237318e-05	10	3				COMPLETE
10	7.667747963259333	2020-07-29 01:54:07.634102	2020-07-29 02:03:12.824858	0 days 00:09:05.190756000	0.5	1.129700676653409e-05	10	2				COMPLETE
11	7.67848944173843	2020-07-29 02:03:12.825350	2020-07-29 02:09:30.285923	0 days 00:06:17.460573000	0.1	1.945832617693262e-05	10	2				COMPLETE
12	7.6739352064194	2020-07-29 02:09:30.286417	2020-07-29 02:15:38.623078	0 days 00:06:08.336661000	0.30000000000000004	3.791600792473797e-05	10	3				COMPLETE
13	7.639837687578765	2020-07-29 02:15:38.623575	2020-07-29 02:21:23.993306	0 days 00:05:45.369731000	0.30000000000000004	0.0008823525361313456	9	3				COMPLETE
14	7.635421035347453	2020-07-29 02:21:23.993813	2020-07-29 02:27:02.904463	0 days 00:05:38.910650000	0.5	0.0017454454676964232	9	2		flat		COMPLETE
15	7.644895362519577	2020-07-29 02:27:02.905016	2020-07-29 02:32:39.935964	0 days 00:05:37.030948000	0.35000000000000003	0.0020164040523960314	9	2		flat		COMPLETE
16	7.757356655279145	2020-07-29 02:32:39.936462	2020-07-29 02:39:39.483739	0 days 00:06:59.547277000	0.5	0.008268895733393213	9	2		flat		COMPLETE
17	7.740677364347135	2020-07-29 02:39:39.484260	2020-07-29 02:48:51.445034	0 days 00:09:11.960774000		0.0009130836269487544	9	1				COMPLETE
18	7.690151975898141	2020-07-29 02:48:51.445567	2020-07-29 02:54:33.258468	0 days 00:05:41.812901000	0.0	0.005867134360895492	6	2			flat	COMPLETE
19	7.646728102861824	2020-07-29 02:54:33.274715	2020-07-29 03:01:38.898256	0 days 00:07:05.623541000	0.4	0.0008564435162599948	7	2			pyramid_4	COMPLETE
20	7.826253159202517	2020-07-29 03:01:38.898787	2020-07-29 03:08:31.956388	0 days 00:06:53.057601000		0.004482088201689036	9	1				COMPLETE
21	7.648162997220706	2020-07-29 03:08:31.958019	2020-07-29 03:14:32.240452	0 days 00:06:00.282433000	0.30000000000000004	0.0026509788199908543	9	2		flat		COMPLETE
22	7.644458156066217	2020-07-29 03:14:32.240996	2020-07-29 03:20:36.676785	0 days 00:06:04.435789000	0.35000000000000003	0.0008683736735862458	9	2		flat		COMPLETE
23	7.641088139652719	2020-07-29 03:20:36.677318	2020-07-29 03:26:52.360134	0 days 00:06:15.682816000	0.30000000000000004	0.000574566110537691	10	2				COMPLETE
24	7.644348195899236	2020-07-29 03:26:52.360659	2020-07-29 03:33:04.851480	0 days 00:06:12.490821000	0.25	0.0003773938680417586	10	2				COMPLETE
