number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.12411352222464	2020-07-29 00:55:26.951750	2020-07-29 01:03:49.527981	0 days 00:08:22.576231000	0.35000000000000003	0.008207419271610747	8	2			pyramid_2	COMPLETE
1	7.143613975787985	2020-07-29 01:03:49.528559	2020-07-29 01:09:32.173526	0 days 00:05:42.644967000	0.1	0.0004880767507630956	8	2			pyramid_2	COMPLETE
2	7.12871971612914	2020-07-29 01:09:32.174083	2020-07-29 01:15:22.030070	0 days 00:05:49.855987000	0.4	0.000503964750763096	6	3	pyramid_2			COMPLETE
3	7.094711168976684	2020-07-29 01:15:22.030638	2020-07-29 01:22:20.099343	0 days 00:06:58.068705000		0.00020731202712337448	7	1				COMPLETE
4	7.1034175139274565	2020-07-29 01:22:20.099813	2020-07-29 01:29:54.423222	0 days 00:07:34.323409000		2.968171028865922e-05	10	1				COMPLETE
5	7.101081148227969	2020-07-29 01:29:54.423717	2020-07-29 01:36:35.452860	0 days 00:06:41.029143000	0.30000000000000004	0.008460413161647114	9	3				COMPLETE
6	7.149782737401394	2020-07-29 01:36:35.453336	2020-07-29 01:42:34.471983	0 days 00:05:59.018647000	0.25	0.0004234077822605463	10	2				COMPLETE
7	7.151351192583421	2020-07-29 01:42:34.472474	2020-07-29 01:48:24.298725	0 days 00:05:49.826251000	0.1	0.00012311155944821512	9	2		flat		COMPLETE
8	12.66082255157102	2020-07-29 01:48:24.299215	2020-07-29 03:33:19.174904	0 days 01:44:54.875689000		0.013575688137052707	8	1				COMPLETE
9	7.117932872193211	2020-07-29 03:33:19.175379	2020-07-29 03:39:36.238154	0 days 00:06:17.062775000	0.05	0.027671430839788087	6	3	pyramid_4			COMPLETE
10	7.078397664783769	2020-07-29 03:39:36.238648	2020-07-29 03:44:57.158973	0 days 00:05:20.920325000		1.3741520466697817e-05	7	1				COMPLETE
11	7.0822279443085945	2020-07-29 03:44:57.159438	2020-07-29 03:50:17.651292	0 days 00:05:20.491854000		1.5610131492251588e-05	7	1				COMPLETE
12	7.074771048008711	2020-07-29 03:50:17.651755	2020-07-29 03:55:40.170966	0 days 00:05:22.519211000		1.0727603909594344e-05	7	1				COMPLETE
13	7.103816220967916	2020-07-29 03:55:40.189144	2020-07-29 04:01:05.527063	0 days 00:05:25.337919000		4.627664220300954e-05	7	1				COMPLETE
14	7.074891905065346	2020-07-29 04:01:05.527529	2020-07-29 04:06:25.914657	0 days 00:05:20.387128000		1.1171981069346232e-05	7	1				COMPLETE
15	7.0761746971159605	2020-07-29 04:06:25.915129	2020-07-29 04:12:06.444219	0 days 00:05:40.529090000		0.002467316604089864	6	1				COMPLETE
16	7.114019317761867	2020-07-29 04:12:06.444677	2020-07-29 04:17:35.072812	0 days 00:05:28.628135000	0.5	4.890894940929306e-05	7	2			pyramid_4	COMPLETE
17	7.07300370614535	2020-07-29 04:17:35.073334	2020-07-29 04:23:14.828770	0 days 00:05:39.755436000		0.0016049866191433298	6	1				COMPLETE
18	7.073165259314329	2020-07-29 04:23:14.829233	2020-07-29 04:28:54.568826	0 days 00:05:39.739593000		0.0019841500054904766	6	1				COMPLETE
19	7.132469314120985	2020-07-29 04:28:54.569297	2020-07-29 04:34:21.805966	0 days 00:05:27.236669000	0.5	0.0020444199074769955	6	2			flat	COMPLETE
20	7.072924595804436	2020-07-29 04:34:21.806441	2020-07-29 04:40:01.893208	0 days 00:05:40.086767000		0.0015937675373628901	6	1				COMPLETE
21	7.07486854031105	2020-07-29 04:40:01.893673	2020-07-29 04:45:51.018672	0 days 00:05:49.124999000		0.002193352687680418	6	1				COMPLETE
22	7.077833324482966	2020-07-29 04:45:51.020403	2020-07-29 04:51:31.642601	0 days 00:05:40.622198000		0.0012816220189709663	6	1				COMPLETE
23	7.086450493634643	2020-07-29 04:51:31.643077	2020-07-29 04:57:13.315607	0 days 00:05:41.672530000		0.00460929758717663	6	1				COMPLETE
24	7.081333412267099	2020-07-29 04:57:13.316060	2020-07-29 05:02:53.647602	0 days 00:05:40.331542000		0.0010456537230830027	6	1				COMPLETE
