number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.874289429427816	2020-07-27 03:11:04.746577	2020-07-27 03:20:43.767734	0 days 00:09:39.021157000	0.25	0.00010597447718840592	7	2				pyramid_2	COMPLETE
1	7.869041937964632	2020-07-27 03:20:43.768281	2020-07-27 03:38:54.590806	0 days 00:18:10.822525000	0.5	3.6270092550429035e-05	7	2				pyramid_2	COMPLETE
2	7.884441208661794	2020-07-27 03:38:54.591352	2020-07-27 03:46:28.016949	0 days 00:07:33.425597000	0.25	9.871258743513133e-05	9	2			flat		COMPLETE
3	8.104751873228341	2020-07-27 03:46:28.017489	2020-07-27 03:55:12.877381	0 days 00:08:44.859892000	0.30000000000000004	0.007326231316875915	10	2					COMPLETE
4	8.14157964341644	2020-07-27 03:55:12.877934	2020-07-27 04:04:10.301547	0 days 00:08:57.423613000	0.30000000000000004	0.01203801569179398	8	3	pyramid_2				COMPLETE
5	8.124582159347835	2020-07-27 04:04:10.302089	2020-07-27 04:16:57.308185	0 days 00:12:47.006096000		9.987544216439478e-05	10	1					COMPLETE
6	7.872432212884433	2020-07-27 04:16:57.324940	2020-07-27 04:34:09.787286	0 days 00:17:12.462346000	0.30000000000000004	1.9297060026075275e-05	8	2				flat	COMPLETE
7	7.877988831595098	2020-07-27 04:34:09.787852	2020-07-27 04:44:48.547031	0 days 00:10:38.759179000	0.1	5.6738635599881596e-05	6	2				pyramid_4	COMPLETE
8	8.144702800039257	2020-07-27 04:44:48.547606	2020-07-27 04:51:09.763549	0 days 00:06:21.215943000	0.1	0.023992388868534803	8	3	flat				COMPLETE
9	7.890314450652082	2020-07-27 04:51:09.764097	2020-07-27 04:58:27.351662	0 days 00:07:17.587565000	0.25	0.0013716040164387894	6	3		pyramid_4			COMPLETE
10	8.125825689472974	2020-07-27 04:58:27.352179	2020-07-27 05:10:23.146807	0 days 00:11:55.794628000		0.0006669634189246562	7	1					COMPLETE
11	8.119159648507473	2020-07-27 05:10:23.147315	2020-07-27 05:37:00.516989	0 days 00:26:37.369674000		1.0628525803967092e-05	7	1					COMPLETE
12	7.872530795010752	2020-07-27 05:37:00.517510	2020-07-27 05:55:20.131561	0 days 00:18:19.614051000	0.5	1.0750286508651675e-05	9	2			pyramid_2		COMPLETE
13	7.870877722841394	2020-07-27 05:55:20.132104	2020-07-27 06:12:11.600598	0 days 00:16:51.468494000	0.5	3.211659316238388e-05	8	2				flat	COMPLETE
14	7.87877084738798	2020-07-27 06:12:11.601144	2020-07-27 06:24:42.533135	0 days 00:12:30.931991000	0.5	3.6526190833988025e-05	7	3	pyramid_2				COMPLETE
15	8.125989585900655	2020-07-27 06:24:42.533722	2020-07-27 06:36:56.975734	0 days 00:12:14.442012000		0.0003445791705180318	9	1					COMPLETE
16	7.875011284414451	2020-07-27 06:36:56.976266	2020-07-27 06:51:50.213216	0 days 00:14:53.236950000	0.4	0.000219722414795275	6	2				flat	COMPLETE
17	7.867414605640479	2020-07-27 06:51:50.214458	2020-07-27 07:10:04.797109	0 days 00:18:14.582651000	0.45	3.0681704298034355e-05	7	2				pyramid_2	COMPLETE
18	8.146203852089647	2020-07-27 07:10:04.797660	2020-07-27 07:16:50.225266	0 days 00:06:45.427606000		0.002563405421682286	7	1					COMPLETE
19	7.865042129816083	2020-07-27 07:16:50.225810	2020-07-27 07:41:37.241271	0 days 00:24:47.015461000	0.4	1.1126209547726874e-05	6	3		pyramid_2			COMPLETE
20	7.862762113401435	2020-07-27 07:41:37.241796	2020-07-27 08:10:32.113596	0 days 00:28:54.871800000	0.4	1.0135513883790005e-05	6	3		pyramid_2			COMPLETE
21	7.86336670899731	2020-07-27 08:10:32.133964	2020-07-27 08:40:02.070491	0 days 00:29:29.936527000	0.4	1.0663000528684993e-05	6	3		pyramid_2			COMPLETE
22	7.8653246360686975	2020-07-27 08:40:02.071031	2020-07-27 09:03:55.286514	0 days 00:23:53.215483000	0.4	1.0446942840025811e-05	6	3		pyramid_2			COMPLETE
23	7.862876097730292	2020-07-27 09:03:55.287045	2020-07-27 09:24:47.192323	0 days 00:20:51.905278000	0.4	1.5060563905211517e-05	6	3		pyramid_2			COMPLETE
24	7.8658005026495585	2020-07-27 09:24:47.213156	2020-07-27 09:45:36.023163	0 days 00:20:48.810007000	0.35000000000000003	1.6384206976142938e-05	6	3		pyramid_2			COMPLETE
