number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9792694057772228	2020-06-30 18:34:43.628217	2020-06-30 19:15:14.871108	0 days 00:40:31.242891000	5	0.25	2	1300	6.78498414497369e-05	COMPLETE
1	1.0378598118011146	2020-06-30 19:15:14.871763	2020-06-30 19:22:02.110577	0 days 00:06:47.238814000	3	0.05	2	700	0.0013834464363012748	COMPLETE
2	0.985784905824657	2020-06-30 19:22:02.111137	2020-06-30 20:10:03.472673	0 days 00:48:01.361536000	6	0.05	1	2200	0.00029428035480992456	COMPLETE
3	1.0199276121179737	2020-06-30 20:10:03.473236	2020-06-30 20:16:23.741201	0 days 00:06:20.267965000	6	0.05	1	400	0.0009191077457249368	COMPLETE
4	0.9798223181106902	2020-06-30 20:16:23.741778	2020-06-30 20:50:09.530027	0 days 00:33:45.788249000	5	0.15000000000000002	2	1400	1.3416509171307894e-05	COMPLETE
5	0.9854629610942631	2020-06-30 20:50:09.548241	2020-06-30 21:37:45.632011	0 days 00:47:36.083770000	6	0.45	1	1600	4.287385345608652e-05	COMPLETE
6	1.0125668328999595	2020-06-30 21:37:45.632577	2020-06-30 21:48:27.255903	0 days 00:10:41.623326000	4	0.4	1	1000	0.0004886692709697794	COMPLETE
7	0.9861184628017178	2020-06-30 21:48:27.256473	2020-06-30 22:15:04.565144	0 days 00:26:37.308671000	4	0.05	1	1800	0.0008223902382051756	COMPLETE
8	1.0228038803588742	2020-06-30 22:15:04.565688	2020-06-30 22:20:05.474616	0 days 00:05:00.908928000	4	0.45	3	300	0.0003440873394554523	COMPLETE
9	0.9760483809668952	2020-06-30 22:20:05.475186	2020-06-30 23:00:20.072391	0 days 00:40:14.597205000	4	0.4	3	1100	0.00010946960777909454	COMPLETE
10	0.9753722285479197	2020-06-30 23:00:20.086519	2020-06-30 23:40:36.606812	0 days 00:40:16.520293000	2	0.30000000000000004	3	2400	1.3088850659291983e-05	COMPLETE
11	0.9748082979228422	2020-06-30 23:40:36.607391	2020-07-01 00:16:59.702200	0 days 00:36:23.094809000	2	0.30000000000000004	3	2200	1.705882742635338e-05	COMPLETE
12	0.9759713227323914	2020-07-01 00:16:59.703139	2020-07-01 01:00:28.125913	0 days 00:43:28.422774000	2	0.30000000000000004	3	2400	1.315985541409991e-05	COMPLETE
13	0.9740674545960706	2020-07-01 01:00:28.126486	2020-07-01 01:39:53.452375	0 days 00:39:25.325889000	2	0.30000000000000004	3	2100	2.866268448161934e-05	COMPLETE
14	0.9758270596326074	2020-07-01 01:39:53.452946	2020-07-01 02:07:25.617750	0 days 00:27:32.164804000	2	0.2	3	1900	3.069524206510498e-05	COMPLETE
15	0.9798646892011649	2020-07-01 02:07:25.618338	2020-07-01 02:30:57.611688	0 days 00:23:31.993350000	3	0.35000000000000003	3	2100	2.7034920560677283e-05	COMPLETE
16	0.9746707923008456	2020-07-01 02:30:57.612274	2020-07-01 03:10:14.206537	0 days 00:39:16.594263000	3	0.2	2	2100	2.1397788002794864e-05	COMPLETE
17	0.9797047175402207	2020-07-01 03:10:14.207094	2020-07-01 03:29:22.265268	0 days 00:19:08.058174000	3	0.15000000000000002	2	1800	6.844744535406591e-05	COMPLETE
18	0.9744374309513363	2020-07-01 03:29:22.265850	2020-07-01 04:19:18.364844	0 days 00:49:56.098994000	3	0.15000000000000002	2	2400	2.420824299634603e-05	COMPLETE
19	0.9787887803541249	2020-07-01 04:19:18.365429	2020-07-01 04:48:14.801635	0 days 00:28:56.436206000	3	0.15000000000000002	2	2400	0.0001400436658854295	COMPLETE
20	0.9764924692611998	2020-07-01 04:48:14.802586	2020-07-01 05:12:30.410206	0 days 00:24:15.607620000	2	0.2	2	1600	5.196546237011523e-05	COMPLETE
21	0.9755529690224671	2020-07-01 05:12:30.410780	2020-07-01 05:51:44.483809	0 days 00:39:14.073029000	3	0.2	2	2000	2.6463433003774418e-05	COMPLETE
22	0.9757866538170251	2020-07-01 05:51:44.504572	2020-07-01 06:38:03.728468	0 days 00:46:19.223896000	3	0.1	2	2300	2.2143064439287885e-05	COMPLETE
23	0.9801841182166033	2020-07-01 06:38:03.729996	2020-07-01 07:02:17.852830	0 days 00:24:14.122834000	3	0.25	2	2000	3.902314687094129e-05	COMPLETE
24	0.9755955684436346	2020-07-01 07:02:17.900352	2020-07-01 07:28:19.969869	0 days 00:26:02.069517000	2	0.1	2	1700	1.9786870647682144e-05	COMPLETE
25	0.9756114382703766	2020-07-01 07:28:19.970449	2020-07-01 07:54:05.657696	0 days 00:25:45.687247000	3	0.25	3	2200	9.19618436387978e-05	COMPLETE
26	0.9802672815554863	2020-07-01 07:54:05.658301	2020-07-01 08:24:49.151679	0 days 00:30:43.493378000	2	0.35000000000000003	2	2000	0.00021029648989624898	COMPLETE
27	0.9856679204394996	2020-07-01 08:24:49.183971	2020-07-01 08:54:26.567412	0 days 00:29:37.383441000	3	0.0	1	2400	1.1510834940465558e-05	COMPLETE
