number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.0066236549439405	2020-07-11 00:45:48.944254	2020-07-11 00:52:33.316845	0 days 00:06:44.372591000	4	0.30000000000000004	3	500	0.0012473579656976993	COMPLETE
1	0.9624907310951558	2020-07-11 00:52:33.317924	2020-07-11 01:04:03.509681	0 days 00:11:30.191757000	5	0.1	1	1100	0.00021050802546116655	COMPLETE
2	0.9647690100166415	2020-07-11 01:04:03.510284	2020-07-11 01:13:45.059325	0 days 00:09:41.549041000	3	0.4	1	1200	2.502813605035418e-05	COMPLETE
3	0.9601491622784889	2020-07-11 01:13:45.059926	2020-07-11 01:23:39.513592	0 days 00:09:54.453666000	3	0.30000000000000004	3	1100	0.00018447808630320782	COMPLETE
4	0.9668980349350076	2020-07-11 01:23:39.514185	2020-07-11 01:32:34.153158	0 days 00:08:54.638973000	6	0.45	2	300	9.555638314872701e-05	COMPLETE
5	0.9625452261992953	2020-07-11 01:32:34.153810	2020-07-11 01:47:20.045697	0 days 00:14:45.891887000	3	0.25	1	2200	0.0005239647634770472	COMPLETE
6	0.9707609637857326	2020-07-11 01:47:20.046310	2020-07-11 01:54:54.665475	0 days 00:07:34.619165000	2	0.4	2	500	0.00016913072977577055	COMPLETE
7	0.9612672572427	2020-07-11 01:54:54.867928	2020-07-11 02:04:23.570180	0 days 00:09:28.702252000	5	0.1	2	1000	2.7019923323887447e-05	COMPLETE
8	0.9705477223085239	2020-07-11 02:04:23.570813	2020-07-11 02:10:53.356656	0 days 00:06:29.785843000	2	0.45	2	400	0.00020545076259921658	COMPLETE
9	0.9689630271066132	2020-07-11 02:10:53.357243	2020-07-11 02:18:33.573424	0 days 00:07:40.216181000	2	0.25	2	2200	1.3743415108123773e-05	COMPLETE
10	inf	2020-07-11 02:18:33.574023	2020-07-11 02:19:42.356192	0 days 00:01:08.782169000	3	0.0	3	1700	0.0017503150511874745	COMPLETE
11	0.9632836296635209	2020-07-11 02:19:42.356889	2020-07-11 02:27:15.455487	0 days 00:07:33.098598000	5	0.1	3	900	4.856139201296699e-05	COMPLETE
12	0.9612387900268778	2020-07-11 02:27:15.456094	2020-07-11 02:38:31.940602	0 days 00:11:16.484508000	5	0.1	3	1600	6.414400910491149e-05	COMPLETE
13	0.9634455770043325	2020-07-11 02:38:31.941215	2020-07-11 02:48:27.986685	0 days 00:09:56.045470000	4	0.0	3	1600	7.001143978373458e-05	COMPLETE
14	0.9643406665852972	2020-07-11 02:48:27.987274	2020-07-11 03:07:09.756378	0 days 00:18:41.769104000	6	0.15000000000000002	3	1800	0.0004503227450970118	COMPLETE
15	0.9597669187190491	2020-07-11 03:07:09.804635	2020-07-11 03:16:21.697235	0 days 00:09:11.892600000	4	0.2	3	1400	4.410174260512231e-05	COMPLETE
