number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.960352453003762	2020-07-08 14:38:09.303396	2020-07-08 15:01:02.927976	0 days 00:22:53.624580000	2	0.2	2	1800	5.881604805648149e-05	COMPLETE
1	0.9910923293359896	2020-07-08 15:01:02.928558	2020-07-08 15:08:47.755749	0 days 00:07:44.827191000	2	0.05	2	1200	0.001907764526476851	COMPLETE
2	0.961091306310443	2020-07-08 15:08:47.756323	2020-07-08 15:23:52.239336	0 days 00:15:04.483013000	2	0.1	2	1000	3.374419813172874e-05	COMPLETE
3	0.9571699913353339	2020-07-08 15:23:52.239915	2020-07-08 16:23:01.154877	0 days 00:59:08.914962000	5	0.15000000000000002	1	2000	0.0003395049459240441	COMPLETE
4	inf	2020-07-08 16:23:01.155832	2020-07-08 16:25:33.220164	0 days 00:02:32.064332000	6	0.1	3	400	0.0019098516023512385	COMPLETE
5	0.9646591173588448	2020-07-08 16:25:33.233346	2020-07-08 16:50:38.779627	0 days 00:25:05.546281000	3	0.30000000000000004	1	1600	0.0006178336442578999	COMPLETE
6	0.9631389357532949	2020-07-08 16:50:38.780197	2020-07-08 17:14:45.736059	0 days 00:24:06.955862000	3	0.30000000000000004	2	1300	0.0003765330655579136	COMPLETE
7	0.956587279737479	2020-07-08 17:14:45.748092	2020-07-08 17:57:19.164419	0 days 00:42:33.416327000	6	0.45	3	1500	4.978827554130167e-05	COMPLETE
8	0.9550934449490696	2020-07-08 17:57:19.177545	2020-07-08 19:00:52.067358	0 days 01:03:32.889813000	6	0.2	2	1700	6.0030667708474855e-05	COMPLETE
9	0.955435156734331	2020-07-08 19:00:52.068197	2020-07-08 19:53:48.174819	0 days 00:52:56.106622000	6	0.2	3	1600	5.471925953757618e-05	COMPLETE
10	0.9569190054995709	2020-07-08 19:53:48.191168	2020-07-08 20:42:43.251353	0 days 00:48:55.060185000	5	0.45	1	2300	1.8622846093091604e-05	COMPLETE
11	0.95372949904192	2020-07-08 20:42:43.251968	2020-07-08 22:08:12.080217	0 days 01:25:28.828249000	5	0.25	3	2200	0.0001435370542342503	COMPLETE
12	0.9579906330055216	2020-07-08 22:08:12.080785	2020-07-08 22:58:05.257643	0 days 00:49:53.176858000	5	0.35000000000000003	3	2400	0.00013848266458970523	COMPLETE
13	0.9529460796332019	2020-07-08 22:58:05.258233	2020-07-08 23:38:35.044991	0 days 00:40:29.786758000	4	0.0	3	2100	0.00014376916802482574	COMPLETE
14	0.958849666569589	2020-07-08 23:38:35.047497	2020-07-09 00:14:24.760591	0 days 00:35:49.713094000	4	0.35000000000000003	3	2100	0.00016184233352951237	COMPLETE
15	0.9540151882607484	2020-07-09 00:14:24.761665	2020-07-09 01:12:04.239147	0 days 00:57:39.477482000	4	0.0	3	2400	0.000142325615351442	COMPLETE
16	0.9550323386503746	2020-07-09 01:12:04.261674	2020-07-09 01:53:26.630698	0 days 00:41:22.369024000	4	0.0	3	2100	0.000264045116918629	COMPLETE
17	0.9721845990697947	2020-07-09 01:53:26.631295	2020-07-09 02:08:24.663459	0 days 00:14:58.032164000	3	0.25	3	600	0.0006850066411005666	COMPLETE
18	0.9576510209065702	2020-07-09 02:08:24.664050	2020-07-09 03:17:53.100437	0 days 01:09:28.436387000	5	0.4	3	1900	1.1494417949932727e-05	COMPLETE
19	0.968748584110688	2020-07-09 03:17:53.101989	2020-07-09 04:08:08.676448	0 days 00:50:15.574459000	5	0.5	2	2200	0.00012705242726215803	COMPLETE
20	0.9952905472270792	2020-07-09 04:08:08.677033	2020-07-09 04:28:08.858435	0 days 00:20:00.181402000	4	0.25	3	2400	0.0007802355441868084	COMPLETE
21	0.9543200940943811	2020-07-09 04:28:08.859812	2020-07-09 05:14:52.537616	0 days 00:46:43.677804000	4	0.0	3	2400	9.6580359136145e-05	COMPLETE
22	0.9520267667662126	2020-07-09 05:14:52.551349	2020-07-09 05:59:06.044291	0 days 00:44:13.492942000	3	0.05	3	2200	0.00023089598591271532	COMPLETE
23	0.9548243563839174	2020-07-09 05:59:06.044891	2020-07-09 06:26:26.800958	0 days 00:27:20.756067000	3	0.1	3	1900	0.0002004690983877531	COMPLETE
24	0.9533068385427195	2020-07-09 06:26:26.801566	2020-07-09 07:16:41.308221	0 days 00:50:14.506655000	3	0.05	3	2200	0.0004526066492940003	COMPLETE
25	inf	2020-07-09 07:16:41.329137	2020-07-09 07:18:54.039994	0 days 00:02:12.710857000	3	0.05	3	2100	0.0011323120221337734	COMPLETE
26	0.9560782982152629	2020-07-09 07:18:54.040749	2020-07-09 07:46:58.921452	0 days 00:28:04.880703000	3	0.05	2	1900	0.0004012523580594416	COMPLETE
27	0.956800096104951	2020-07-09 07:46:58.922024	2020-07-09 08:31:05.631115	0 days 00:44:06.709091000	2	0.0	3	2200	0.0002438531121680707	COMPLETE
28	0.9595572723850957	2020-07-09 08:31:05.655107	2020-07-09 08:52:25.754632	0 days 00:21:20.099525000	3	0.15000000000000002	3	1000	0.0005446431295244398	COMPLETE
29	0.9568065144610444	2020-07-09 08:52:25.755231	2020-07-09 09:16:05.153005	0 days 00:23:39.397774000	2	0.05	2	1800	8.120103497203259e-05	COMPLETE
30	0.9721281831109487	2020-07-09 09:16:05.153613	2020-07-09 10:37:18.355632	0 days 01:21:13.202019000	4	0.15000000000000002	2	2000	0.0008853856428244934	COMPLETE
31	0.9549586585572243	2020-07-09 10:37:18.371828	2020-07-09 11:16:15.426205	0 days 00:38:57.054377000	3	0.1	3	2300	0.00021026698909727188	COMPLETE
32	0.9534157999458521	2020-07-09 11:16:15.426801	2020-07-09 12:03:19.794292	0 days 00:47:04.367491000	4	0.05	3	2200	9.788821471493849e-05	COMPLETE
33	0.9523282688697073	2020-07-09 12:03:19.794931	2020-07-09 12:38:02.979845	0 days 00:34:43.184914000	4	0.05	3	1800	0.00010103308030757822	COMPLETE
34	0.956558543602731	2020-07-09 12:38:02.980446	2020-07-09 12:59:15.850452	0 days 00:21:12.870006000	2	0.0	3	2000	0.0003257841149454741	COMPLETE
35	0.953683148473655	2020-07-09 12:59:15.851059	2020-07-09 13:27:16.736258	0 days 00:28:00.885199000	4	0.1	3	1800	3.2752386511664994e-05	COMPLETE
36	0.9578418117980417	2020-07-09 13:27:16.736845	2020-07-09 13:48:38.276840	0 days 00:21:21.539995000	3	0.05	3	1400	0.00043610898404050896	COMPLETE
37	0.9574458293642035	2020-07-09 13:48:38.277436	2020-07-09 14:07:27.777609	0 days 00:18:49.500173000	2	0.1	2	1600	9.203817337415608e-05	COMPLETE
38	inf	2020-07-09 14:07:27.778199	2020-07-09 14:10:49.637867	0 days 00:03:21.859668000	4	0.15000000000000002	3	1700	0.0012240125342755396	COMPLETE
39	0.9559283395722502	2020-07-09 14:10:49.638554	2020-07-09 14:42:02.046389	0 days 00:31:12.407835000	3	0.05	2	1100	0.0002896460087155598	COMPLETE
40	0.9527517510219677	2020-07-09 14:42:02.046977	2020-07-09 15:15:09.576074	0 days 00:33:07.529097000	3	0.0	3	2000	0.00018276106603254774	COMPLETE
41	0.9536544389118755	2020-07-09 15:15:09.603442	2020-07-09 15:53:00.093939	0 days 00:37:50.490497000	3	0.0	3	2100	0.0001907138285371622	COMPLETE
42	0.9589938307588789	2020-07-09 15:53:00.095020	2020-07-09 16:10:35.330335	0 days 00:17:35.235315000	3	0.1	3	2000	7.116543863960081e-05	COMPLETE
43	0.9535718875245571	2020-07-09 16:10:35.330933	2020-07-09 16:49:28.468254	0 days 00:38:53.137321000	4	0.0	3	2300	3.7087302144969796e-05	COMPLETE
44	0.9542107426028819	2020-07-09 16:49:28.468871	2020-07-09 17:13:57.708521	0 days 00:24:29.239650000	3	0.05	3	1700	0.00017271009463142148	COMPLETE
45	0.9641989564958899	2020-07-09 17:13:57.709121	2020-07-09 17:30:53.165140	0 days 00:16:55.456019000	2	0.0	1	1900	0.0005118566258234636	COMPLETE
46	0.9517361959243408	2020-07-09 17:30:53.165743	2020-07-09 18:11:18.380872	0 days 00:40:25.215129000	4	0.05	3	2300	0.0001251887193604044	COMPLETE
47	0.9534694978696274	2020-07-09 18:11:18.381507	2020-07-09 19:03:24.845548	0 days 00:52:06.464041000	4	0.1	3	2300	0.00011540233399271242	COMPLETE
48	0.955085418858079	2020-07-09 19:03:24.846184	2020-07-09 19:33:18.115600	0 days 00:29:53.269416000	5	0.2	3	1500	6.811447668404795e-05	COMPLETE
49	0.954091058444541	2020-07-09 19:33:18.116202	2020-07-09 20:05:10.491628	0 days 00:31:52.375426000	4	0.0	3	2100	4.8496411902748297e-05	COMPLETE
50	0.9593771294508469	2020-07-09 20:05:10.492229	2020-07-09 20:22:57.078038	0 days 00:17:46.585809000	4	0.1	3	1800	0.00023824398455922466	COMPLETE
51	0.9575610943253934	2020-07-09 20:22:57.078644	2020-07-09 20:48:46.509591	0 days 00:25:49.430947000	3	0.05	3	2200	0.00011989378791444259	COMPLETE
52	0.9534882406701245	2020-07-09 20:48:46.510204	2020-07-09 21:27:57.942972	0 days 00:39:11.432768000	4	0.05	3	2000	0.00016571820313459554	COMPLETE
53	0.9518798109389469	2020-07-09 21:27:57.943587	2020-07-09 22:06:59.229885	0 days 00:39:01.286298000	4	0.0	3	2300	0.00034863625729195243	COMPLETE
54	0.9526312045075277	2020-07-09 22:06:59.231460	2020-07-09 22:58:48.643410	0 days 00:51:49.411950000	5	0.0	3	2400	0.00035839266674154963	COMPLETE
55	0.952952604984158	2020-07-09 22:58:48.644002	2020-07-09 23:38:10.025339	0 days 00:39:21.381337000	5	0.0	3	2400	0.00024978454738440985	COMPLETE
56	0.9538190386278799	2020-07-09 23:38:10.025963	2020-07-10 00:16:22.580996	0 days 00:38:12.555033000	5	0.0	3	2300	0.0003353099137706877	COMPLETE
