number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9784269510991302	2020-07-08 21:22:52.355044	2020-07-08 21:34:50.096724	0 days 00:11:57.741680000	4	0.1	1	700	1.781606520239997e-05	COMPLETE
1	0.9762709589549627	2020-07-08 21:34:50.097319	2020-07-08 22:13:57.514799	0 days 00:39:07.417480000	4	0.15000000000000002	1	1700	1.2286389267301348e-05	COMPLETE
2	0.9911941918533403	2020-07-08 22:13:57.515389	2020-07-08 22:31:52.447312	0 days 00:17:54.931923000	2	0.5	3	800	0.00031603715419629757	COMPLETE
3	0.9779736864276707	2020-07-08 22:31:52.464110	2020-07-08 23:11:20.592104	0 days 00:39:28.127994000	6	0.4	1	2200	1.2386814901835696e-05	COMPLETE
4	inf	2020-07-08 23:11:20.592702	2020-07-08 23:14:28.528454	0 days 00:03:07.935752000	6	0.05	2	1100	0.0015849837190956557	COMPLETE
5	0.9723662375324381	2020-07-08 23:14:28.529097	2020-07-08 23:58:01.048823	0 days 00:43:32.519726000	6	0.25	2	1500	0.00024435443991215836	COMPLETE
6	0.9734633096544906	2020-07-08 23:58:01.049427	2020-07-09 00:12:29.723501	0 days 00:14:28.674074000	4	0.4	2	600	0.00012976375438500967	COMPLETE
7	0.9929802555652008	2020-07-09 00:12:29.724096	2020-07-09 01:01:48.860631	0 days 00:49:19.136535000	4	0.30000000000000004	3	2300	0.0006674376386455088	COMPLETE
8	0.9753246467668051	2020-07-09 01:01:48.875523	2020-07-09 01:38:47.770471	0 days 00:36:58.894948000	3	0.35000000000000003	1	2100	1.590898154944612e-05	COMPLETE
9	0.9789847453840047	2020-07-09 01:38:47.771070	2020-07-09 02:12:45.329219	0 days 00:33:57.558149000	2	0.45	2	1500	0.00030639262753918745	COMPLETE
10	0.9680170185497134	2020-07-09 02:12:45.329824	2020-07-09 02:50:39.377789	0 days 00:37:54.047965000	5	0.2	3	1800	7.542698241453384e-05	COMPLETE
11	0.9689333026801791	2020-07-09 02:50:39.396864	2020-07-09 03:31:21.714847	0 days 00:40:42.317983000	5	0.2	3	1800	5.013354104617602e-05	COMPLETE
12	0.9693115919271835	2020-07-09 03:31:21.715596	2020-07-09 03:59:07.235556	0 days 00:27:45.519960000	5	0.2	3	1800	5.548955195216938e-05	COMPLETE
13	0.9693955691304663	2020-07-09 03:59:07.236170	2020-07-09 04:28:05.496075	0 days 00:28:58.259905000	5	0.0	3	1900	4.903093832637229e-05	COMPLETE
14	0.9680372318576539	2020-07-09 04:28:05.496699	2020-07-09 05:00:20.173161	0 days 00:32:14.676462000	5	0.2	3	1200	6.624913719359316e-05	COMPLETE
15	0.9662681361545461	2020-07-09 05:00:20.189673	2020-07-09 05:26:04.776599	0 days 00:25:44.586926000	5	0.15000000000000002	3	1100	9.932582527408136e-05	COMPLETE
16	0.9737639192949261	2020-07-09 05:26:04.777225	2020-07-09 05:42:02.897463	0 days 00:15:58.120238000	3	0.1	3	300	0.00011775261695613328	COMPLETE
17	0.968905830976986	2020-07-09 05:42:02.898041	2020-07-09 06:06:50.641117	0 days 00:24:47.743076000	5	0.0	2	1000	2.624398476612687e-05	COMPLETE
18	0.9666348819484397	2020-07-09 06:06:50.657434	2020-07-09 06:44:15.401353	0 days 00:37:24.743919000	6	0.30000000000000004	3	1600	9.302406922475108e-05	COMPLETE
19	0.9746197811681535	2020-07-09 06:44:15.401968	2020-07-09 08:06:21.821825	0 days 01:22:06.419857000	6	0.30000000000000004	3	1400	0.0006252162890353117	COMPLETE
20	0.9766703503645944	2020-07-09 08:06:21.822415	2020-07-09 08:23:35.830487	0 days 00:17:14.008072000	6	0.30000000000000004	2	400	3.255396889312599e-05	COMPLETE
21	0.969421388122006	2020-07-09 08:23:35.833482	2020-07-09 08:45:26.608185	0 days 00:21:50.774703000	5	0.15000000000000002	3	1300	9.163251267882734e-05	COMPLETE
