number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9361632000498411	2020-07-02 18:45:38.318607	2020-07-02 19:15:16.578346	0 days 00:29:38.259739000	5	0.30000000000000004	1	1700	0.00014861008393561337	COMPLETE
1	0.949876695954833	2020-07-02 19:15:16.578906	2020-07-02 19:23:24.332630	0 days 00:08:07.753724000	2	0.0	2	1600	0.00033896263042767984	COMPLETE
2	0.9382819024120727	2020-07-02 19:23:24.333234	2020-07-02 20:03:34.449247	0 days 00:40:10.116013000	5	0.25	3	1800	0.00014927584899498852	COMPLETE
3	0.9296715186089695	2020-07-02 20:03:34.469515	2020-07-02 21:04:22.810784	0 days 01:00:48.341269000	6	0.35000000000000003	1	2000	0.00012997021399284425	COMPLETE
4	0.9392246283402964	2020-07-02 21:04:22.811383	2020-07-02 21:19:35.710159	0 days 00:15:12.898776000	5	0.15000000000000002	2	500	1.478652025841155e-05	COMPLETE
5	0.9431648419684723	2020-07-02 21:19:35.712635	2020-07-02 21:35:10.469354	0 days 00:15:34.756719000	2	0.45	2	1400	0.00041972018618405575	COMPLETE
6	inf	2020-07-02 21:35:10.469914	2020-07-02 21:37:31.593027	0 days 00:02:21.123113000	6	0.2	3	1000	0.0011797629415725272	COMPLETE
7	0.9316110829679238	2020-07-02 21:37:31.593731	2020-07-02 22:09:56.544667	0 days 00:32:24.950936000	3	0.1	1	1400	0.0001778582440130197	COMPLETE
8	0.9390359793056627	2020-07-02 22:09:56.545280	2020-07-02 22:29:53.626389	0 days 00:19:57.081109000	6	0.0	2	1200	0.00010351265329647408	COMPLETE
9	0.9395142060701921	2020-07-02 22:29:53.626975	2020-07-02 22:57:43.290967	0 days 00:27:49.663992000	5	0.05	3	2000	7.247448012215125e-05	COMPLETE
10	0.931672362052426	2020-07-02 22:57:43.291534	2020-07-02 23:44:27.434596	0 days 00:46:44.143062000	4	0.5	1	2300	3.0570247662641636e-05	COMPLETE
