number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9749282141335255	2020-06-30 18:35:11.221628	2020-06-30 19:03:47.760615	0 days 00:28:36.538987000	5	0.35000000000000003	3	2000	1.4617337682191133e-05	COMPLETE
1	0.9835115132662761	2020-06-30 19:03:47.761236	2020-06-30 19:17:13.049757	0 days 00:13:25.288521000	3	0.1	1	900	0.0006856472774384461	COMPLETE
2	0.9766237519607234	2020-06-30 19:17:13.050352	2020-06-30 19:32:55.258869	0 days 00:15:42.208517000	2	0.2	1	2100	2.1160165857309065e-05	COMPLETE
3	0.9755453156127284	2020-06-30 19:32:55.259469	2020-06-30 19:46:20.322291	0 days 00:13:25.062822000	3	0.1	1	2000	0.00010310889237039857	COMPLETE
4	0.982698968737344	2020-06-30 19:46:20.322883	2020-06-30 20:02:49.728267	0 days 00:16:29.405384000	4	0.30000000000000004	2	700	0.0003928808206946756	COMPLETE
5	1.0151226489623126	2020-06-30 20:02:49.728882	2020-06-30 20:15:37.178126	0 days 00:12:47.449244000	3	0.35000000000000003	3	1800	0.0005465946932890997	COMPLETE
6	0.9795842386989072	2020-06-30 20:15:37.188505	2020-06-30 20:29:18.567769	0 days 00:13:41.379264000	3	0.35000000000000003	3	600	0.00024192842479331885	COMPLETE
7	0.9792838353758841	2020-06-30 20:29:18.568516	2020-06-30 20:44:16.956962	0 days 00:14:58.388446000	4	0.05	1	1900	0.0003406208178183172	COMPLETE
8	1.003644642630074	2020-06-30 20:44:16.993136	2020-06-30 20:50:18.399415	0 days 00:06:01.406279000	2	0.25	3	1400	0.0003189742583242034	COMPLETE
9	0.9764343647349424	2020-06-30 20:50:18.400011	2020-06-30 20:58:35.159786	0 days 00:08:16.759775000	2	0.25	1	500	0.00020066974514380595	COMPLETE
10	0.9759858746156846	2020-06-30 20:58:35.160363	2020-06-30 21:46:46.917181	0 days 00:48:11.756818000	6	0.5	2	2400	1.0670490403036022e-05	COMPLETE
11	0.9755467472122059	2020-06-30 21:46:46.917803	2020-06-30 22:11:23.573579	0 days 00:24:36.655776000	6	0.5	2	1500	5.5446031428733874e-05	COMPLETE
12	inf	2020-06-30 22:11:23.574194	2020-06-30 22:11:30.368089	0 days 00:00:06.793895000	5	0.15000000000000002	3	2400	0.001949295928115278	COMPLETE
13	0.976512627965441	2020-06-30 22:11:30.368777	2020-06-30 22:49:19.310377	0 days 00:37:48.941600000	5	0.0	2	2100	7.712937826051116e-05	COMPLETE
14	0.9771492479506807	2020-06-30 22:49:19.310972	2020-06-30 23:16:06.786698	0 days 00:26:47.475726000	5	0.4	2	1700	2.4947162590417404e-05	COMPLETE
15	0.9772475739540152	2020-06-30 23:16:06.787314	2020-06-30 23:42:24.368427	0 days 00:26:17.581113000	4	0.4	3	1200	8.972141347370203e-05	COMPLETE
16	0.9751976104363541	2020-06-30 23:42:24.369039	2020-07-01 00:11:47.292948	0 days 00:29:22.923909000	5	0.0	1	2200	1.0319053286841759e-05	COMPLETE
17	0.9778295524185744	2020-07-01 00:11:47.314209	2020-07-01 00:42:47.367751	0 days 00:31:00.053542000	5	0.0	2	2300	1.0951344414054203e-05	COMPLETE
18	0.9762140853396108	2020-07-01 00:42:47.368365	2020-07-01 01:18:32.554313	0 days 00:35:45.185948000	6	0.45	1	1600	2.676288444891154e-05	COMPLETE
19	0.975922148589519	2020-07-01 01:18:32.554915	2020-07-01 01:41:27.372548	0 days 00:22:54.817633000	5	0.30000000000000004	3	1100	1.4132818424345465e-05	COMPLETE
20	0.9811773693974862	2020-07-01 01:41:27.373168	2020-07-01 02:31:33.025710	0 days 00:50:05.652542000	6	0.2	2	2200	3.7129600733033125e-05	COMPLETE
21	inf	2020-07-01 02:31:33.026331	2020-07-01 02:34:02.691396	0 days 00:02:29.665065000	3	0.05	1	1900	0.00183485933615416	COMPLETE
