number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.010157404303207	2020-07-02 10:52:40.534378	2020-07-02 11:07:33.124901	0 days 00:14:52.590523000	6	0.30000000000000004	3	1500	0.00024265420598295048	COMPLETE
1	1.0211645138835233	2020-07-02 11:07:33.125522	2020-07-02 11:11:30.842281	0 days 00:03:57.716759000	6	0.15000000000000002	2	600	9.48172457618627e-05	COMPLETE
2	1.1270890767330082	2020-07-02 11:11:30.842860	2020-07-02 11:15:49.192691	0 days 00:04:18.349831000	2	0.30000000000000004	1	1800	0.00046634291300443477	COMPLETE
3	1.0078428338890086	2020-07-02 11:15:49.193319	2020-07-02 11:26:38.049035	0 days 00:10:48.855716000	2	0.15000000000000002	3	2200	1.4703424961454027e-05	COMPLETE
4	1.0746511483835806	2020-07-02 11:26:38.049624	2020-07-02 11:35:06.127170	0 days 00:08:28.077546000	2	0.35000000000000003	2	2300	0.0013765666388279496	COMPLETE
5	0.9991913349490407	2020-07-02 11:35:06.127782	2020-07-02 11:44:25.370642	0 days 00:09:19.242860000	5	0.05	2	300	1.7521505321478875e-05	COMPLETE
6	1.0092526608497834	2020-07-02 11:44:25.371246	2020-07-02 12:07:02.166873	0 days 00:22:36.795627000	6	0.4	3	2200	4.3116488282545424e-05	COMPLETE
7	0.9922349045843175	2020-07-02 12:07:02.167448	2020-07-02 12:19:54.237957	0 days 00:12:52.070509000	5	0.30000000000000004	1	700	1.8761850760529613e-05	COMPLETE
8	1.0970766990447751	2020-07-02 12:19:54.238532	2020-07-02 12:23:23.550278	0 days 00:03:29.311746000	2	0.30000000000000004	1	800	0.0012365666044257225	COMPLETE
9	1.052494413852067	2020-07-02 12:23:23.550851	2020-07-02 12:26:46.691933	0 days 00:03:23.141082000	4	0.30000000000000004	2	500	3.2145255053576734e-05	COMPLETE
10	1.0514490168039043	2020-07-02 12:26:46.692567	2020-07-02 12:31:10.072345	0 days 00:04:23.379778000	4	0.5	1	1100	8.140174121582587e-05	COMPLETE
11	1.003714798369394	2020-07-02 12:31:10.072961	2020-07-02 12:39:40.689839	0 days 00:08:30.616878000	5	0.0	2	300	1.1546191421908908e-05	COMPLETE
12	1.0000550325796933	2020-07-02 12:39:40.690438	2020-07-02 12:48:26.522662	0 days 00:08:45.832224000	5	0.0	1	300	2.2041719185750976e-05	COMPLETE
