number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.062495106408576	2020-07-08 08:14:09.861333	2020-07-08 08:38:12.087415	0 days 00:24:02.226082000	6	0.35000000000000003	2	1200	0.00015159310370087205	COMPLETE
1	1.0679158623478993	2020-07-08 08:38:12.088020	2020-07-08 08:42:49.792657	0 days 00:04:37.704637000	2	0.0	1	700	0.0011120837097163896	COMPLETE
2	1.0429910391318697	2020-07-08 08:42:49.793243	2020-07-08 08:58:53.171218	0 days 00:16:03.377975000	2	0.1	2	2100	1.0604677633223453e-05	COMPLETE
3	1.0698444541095018	2020-07-08 08:58:53.171820	2020-07-08 09:06:40.496612	0 days 00:07:47.324792000	5	0.4	1	600	0.0006084661507375455	COMPLETE
4	1.0484212501710202	2020-07-08 09:06:40.497191	2020-07-08 09:29:35.258540	0 days 00:22:54.761349000	5	0.0	2	2000	2.3756094597080912e-05	COMPLETE
5	1.0614387110835697	2020-07-08 09:29:35.259132	2020-07-08 09:39:25.914921	0 days 00:09:50.655789000	3	0.4	1	400	4.409264146096319e-05	COMPLETE
6	1.0687343055794554	2020-07-08 09:39:25.916433	2020-07-08 09:46:25.952597	0 days 00:07:00.036164000	2	0.30000000000000004	2	800	0.0009288475105049674	COMPLETE
7	1.0574595318788909	2020-07-08 09:46:25.953192	2020-07-08 10:15:18.658183	0 days 00:28:52.704991000	5	0.05	3	2400	4.025204822008372e-05	COMPLETE
8	inf	2020-07-08 10:15:18.658764	2020-07-08 10:17:05.589757	0 days 00:01:46.930993000	4	0.05	3	1800	0.0012063074934298768	COMPLETE
9	1.0485417261844923	2020-07-08 10:17:05.590413	2020-07-08 10:27:41.398385	0 days 00:10:35.807972000	6	0.15000000000000002	1	400	5.921247942115574e-05	COMPLETE
10	1.043931203896926	2020-07-08 10:27:41.398975	2020-07-08 10:48:16.115529	0 days 00:20:34.716554000	3	0.2	3	2300	1.2009148690683694e-05	COMPLETE
11	1.0463045383033966	2020-07-08 10:48:16.116278	2020-07-08 11:08:38.748764	0 days 00:20:22.632486000	3	0.2	3	2400	1.0641011589617722e-05	COMPLETE
12	1.042084126245408	2020-07-08 11:08:38.749353	2020-07-08 11:23:26.000281	0 days 00:14:47.250928000	3	0.15000000000000002	3	1900	1.3135666560809781e-05	COMPLETE
13	1.0415465417696315	2020-07-08 11:23:26.000860	2020-07-08 11:37:28.910936	0 days 00:14:02.910076000	2	0.15000000000000002	2	1700	1.0134958884696708e-05	COMPLETE
14	1.0557912187416012	2020-07-08 11:37:28.911538	2020-07-08 11:49:11.373322	0 days 00:11:42.461784000	3	0.25	3	1600	0.0001664861895538379	COMPLETE
15	1.0413384096963065	2020-07-08 11:49:11.373922	2020-07-08 12:05:17.872593	0 days 00:16:06.498671000	4	0.15000000000000002	2	1400	2.2434200466829025e-05	COMPLETE
16	1.0531584204745894	2020-07-08 12:05:17.873185	2020-07-08 12:24:13.566453	0 days 00:18:55.693268000	4	0.5	2	1200	2.3669814924273336e-05	COMPLETE
17	1.0456537138514157	2020-07-08 12:24:13.567047	2020-07-08 12:38:47.959327	0 days 00:14:34.392280000	4	0.1	2	1500	0.00010272474369414927	COMPLETE
18	1.0507464849648356	2020-07-08 12:38:47.959894	2020-07-08 12:57:36.141958	0 days 00:18:48.182064000	5	0.25	2	1100	0.00033578778513517686	COMPLETE
19	1.0493991967676735	2020-07-08 12:57:36.142540	2020-07-08 13:14:30.947616	0 days 00:16:54.805076000	4	0.15000000000000002	2	1700	2.024555471093075e-05	COMPLETE
20	1.0445578602515684	2020-07-08 13:14:30.948214	2020-07-08 13:29:03.187443	0 days 00:14:32.239229000	2	0.2	1	1000	7.630137193263602e-05	COMPLETE
21	1.0452212751412593	2020-07-08 13:29:03.188006	2020-07-08 13:46:06.434774	0 days 00:17:03.246768000	3	0.15000000000000002	3	1400	1.797769727129794e-05	COMPLETE
22	1.0450106501913203	2020-07-08 13:46:06.435344	2020-07-08 14:13:27.209838	0 days 00:27:20.774494000	3	0.1	2	1900	1.306342772502736e-05	COMPLETE
23	1.0545051079504297	2020-07-08 14:13:27.285993	2020-07-08 14:32:28.282088	0 days 00:19:00.996095000	2	0.15000000000000002	3	2200	3.452662248569637e-05	COMPLETE
