number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	inf	2020-07-07 00:37:59.304803	2020-07-07 00:40:04.421196	0 days 00:02:05.116393000	4	0.05	2	1400	0.0012621324511240635	COMPLETE
1	0.9702241553962186	2020-07-07 00:40:04.421864	2020-07-07 01:34:28.521309	0 days 00:54:24.099445000	3	0.5	1	1700	0.00013500077994638322	COMPLETE
2	0.9715051653812931	2020-07-07 01:34:28.521893	2020-07-07 01:50:21.035560	0 days 00:15:52.513667000	2	0.05	1	600	0.000242294689922601	COMPLETE
3	0.9724955930657818	2020-07-07 01:50:21.036146	2020-07-07 02:09:54.064273	0 days 00:19:33.028127000	2	0.05	1	1400	0.0001605565165051699	COMPLETE
4	0.9678836319451133	2020-07-07 02:09:54.064834	2020-07-07 02:33:02.642356	0 days 00:23:08.577522000	3	0.30000000000000004	2	400	2.464702340345691e-05	COMPLETE
5	0.9659558183303646	2020-07-07 02:33:02.642962	2020-07-07 03:24:54.717100	0 days 00:51:52.074138000	5	0.15000000000000002	3	2000	0.00021635668507850175	COMPLETE
6	0.965556155399782	2020-07-07 03:24:54.718491	2020-07-07 03:48:14.437384	0 days 00:23:19.718893000	2	0.0	3	1800	1.7054371442341413e-05	COMPLETE
7	0.9725543271997905	2020-07-07 03:48:14.438011	2020-07-07 04:13:42.431353	0 days 00:25:27.993342000	3	0.2	1	900	0.000598290561350882	COMPLETE
8	inf	2020-07-07 04:13:42.440173	2020-07-07 04:16:24.993686	0 days 00:02:42.553513000	3	0.25	2	1500	0.0018093512658094882	COMPLETE
9	0.968521611240257	2020-07-07 04:16:24.994389	2020-07-07 04:50:34.241306	0 days 00:34:09.246917000	6	0.0	3	1500	8.415222066742531e-05	COMPLETE
10	0.9707521349740875	2020-07-07 04:50:34.255036	2020-07-07 05:28:46.828879	0 days 00:38:12.573843000	2	0.4	3	2400	1.0445732329270568e-05	COMPLETE
11	0.9663827860406344	2020-07-07 05:28:46.829677	2020-07-07 06:32:32.300382	0 days 01:03:45.470705000	6	0.15000000000000002	3	2200	3.978615823956494e-05	COMPLETE
12	0.9668301534954995	2020-07-07 06:32:32.300989	2020-07-07 07:32:28.920914	0 days 00:59:56.619925000	5	0.15000000000000002	3	2000	0.0004599915739538146	COMPLETE
13	0.9660356931589389	2020-07-07 07:32:28.923571	2020-07-07 08:16:31.593237	0 days 00:44:02.669666000	5	0.0	3	1900	1.3369862203071102e-05	COMPLETE
14	0.9653409641259683	2020-07-07 08:16:31.593850	2020-07-07 08:50:05.544603	0 days 00:33:33.950753000	5	0.1	3	1000	5.88854374345464e-05	COMPLETE
15	0.9647475429187917	2020-07-07 08:50:05.566436	2020-07-07 09:12:14.083533	0 days 00:22:08.517097000	4	0.1	2	1000	4.2951908744131786e-05	COMPLETE
16	0.965640273045671	2020-07-07 09:12:14.084126	2020-07-07 09:40:02.788203	0 days 00:27:48.704077000	4	0.1	2	1000	5.30903300534783e-05	COMPLETE
17	0.9684504273189796	2020-07-07 09:40:02.788795	2020-07-07 09:56:58.271090	0 days 00:16:55.482295000	5	0.30000000000000004	2	1000	3.659987438063942e-05	COMPLETE
18	0.9672648848711205	2020-07-07 09:56:58.271682	2020-07-07 10:12:01.678558	0 days 00:15:03.406876000	4	0.1	2	700	8.221024313406335e-05	COMPLETE
19	0.9680137478213877	2020-07-07 10:12:01.679124	2020-07-07 10:56:39.829307	0 days 00:44:38.150183000	6	0.25	2	1200	2.577634759797929e-05	COMPLETE
20	0.9688299434402603	2020-07-07 10:56:40.096203	2020-07-07 11:19:40.734099	0 days 00:23:00.637896000	5	0.2	1	300	7.080530487636516e-05	COMPLETE
21	0.9652851655316989	2020-07-07 11:19:40.734706	2020-07-07 11:39:32.559533	0 days 00:19:51.824827000	4	0.0	3	1100	1.562762995446767e-05	COMPLETE
22	0.965430535135518	2020-07-07 11:39:32.560123	2020-07-07 12:11:35.210333	0 days 00:32:02.650210000	4	0.1	3	1200	2.0991731220062682e-05	COMPLETE
23	0.9661543461033223	2020-07-07 12:11:35.231244	2020-07-07 12:41:20.844416	0 days 00:29:45.613172000	4	0.05	3	800	3.196016963049511e-05	COMPLETE
24	0.9656397248551714	2020-07-07 12:41:20.845032	2020-07-07 13:23:38.541731	0 days 00:42:17.696699000	5	0.0	3	1200	4.9221298222475816e-05	COMPLETE
25	0.9661572007993743	2020-07-07 13:23:38.579619	2020-07-07 13:49:35.625862	0 days 00:25:57.046243000	4	0.1	3	600	1.173340547771334e-05	COMPLETE
26	0.9647815349477065	2020-07-07 13:49:35.627409	2020-07-07 14:44:29.964047	0 days 00:54:54.336638000	3	0.2	2	1100	0.0001099087266026484	COMPLETE
27	0.968885598624858	2020-07-07 14:44:29.964947	2020-07-07 15:03:49.569646	0 days 00:19:19.604699000	3	0.2	2	1200	0.00011190982423876944	COMPLETE
28	0.9740542257568503	2020-07-07 15:03:49.570225	2020-07-07 15:24:40.631801	0 days 00:20:51.061576000	3	0.35000000000000003	2	500	1.59745093075638e-05	COMPLETE
29	0.9666045655828828	2020-07-07 15:24:40.632396	2020-07-07 16:12:25.791485	0 days 00:47:45.159089000	3	0.15000000000000002	2	1600	0.00031407311406075525	COMPLETE
30	0.9673001484657905	2020-07-07 16:12:25.792052	2020-07-07 16:30:53.593778	0 days 00:18:27.801726000	4	0.05	2	800	0.00010306396618181875	COMPLETE
31	0.9686699961027213	2020-07-07 16:30:53.594379	2020-07-07 16:51:01.983197	0 days 00:20:08.388818000	4	0.2	2	1000	6.059570986060836e-05	COMPLETE
32	0.967059972837016	2020-07-07 16:51:01.983792	2020-07-07 17:13:32.913793	0 days 00:22:30.930001000	4	0.1	3	1100	0.0001625726995543104	COMPLETE
33	0.9693942013065249	2020-07-07 17:13:32.914887	2020-07-07 17:38:36.564349	0 days 00:25:03.649462000	5	0.15000000000000002	1	1300	4.667035577353067e-05	COMPLETE
34	0.9652389493748517	2020-07-07 17:38:36.583007	2020-07-07 18:03:08.484011	0 days 00:24:31.901004000	3	0.05	2	900	0.00012587877669404277	COMPLETE
35	0.9659556185410083	2020-07-07 18:03:08.485365	2020-07-07 18:27:12.000446	0 days 00:24:03.515081000	3	0.05	2	700	0.0001294372501097157	COMPLETE
36	0.9878265865077913	2020-07-07 18:27:12.001055	2020-07-07 18:48:08.212897	0 days 00:20:56.211842000	2	0.5	1	1400	0.00029609139309907365	COMPLETE
37	0.9649293167865612	2020-07-07 18:48:08.213509	2020-07-07 19:21:42.614754	0 days 00:33:34.401245000	3	0.05	2	800	0.00020356937334822708	COMPLETE
