number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9697596484435316	2020-06-30 20:05:50.375462	2020-06-30 21:09:32.077934	0 days 01:03:41.702472000	2	0.45	2	2200	1.3621761430896852e-05	COMPLETE
1	0.9604639366432498	2020-06-30 21:09:32.078543	2020-06-30 22:42:43.290115	0 days 01:33:11.211572000	6	0.1	3	1400	0.0005810966404311733	COMPLETE
2	0.9690085426625114	2020-06-30 22:42:43.308775	2020-06-30 23:02:19.316133	0 days 00:19:36.007358000	3	0.05	2	700	0.0006367387780459515	COMPLETE
3	0.9627904337715424	2020-06-30 23:02:19.316716	2020-06-30 23:30:15.725578	0 days 00:27:56.408862000	5	0.1	2	500	0.0001870239369953234	COMPLETE
4	1.0051486629676591	2020-06-30 23:30:15.727256	2020-06-30 23:51:49.077348	0 days 00:21:33.350092000	2	0.5	3	700	0.00033339209946268056	COMPLETE
5	0.9634313415099232	2020-06-30 23:51:49.077971	2020-07-01 01:02:40.795228	0 days 01:10:51.717257000	6	0.05	2	2400	0.0001313695284197527	COMPLETE
6	1.0341672673045705	2020-07-01 01:02:40.812984	2020-07-01 01:22:08.091794	0 days 00:19:27.278810000	4	0.45	2	1100	0.0009637160281281273	COMPLETE
7	inf	2020-07-01 01:22:08.092375	2020-07-01 01:26:06.843337	0 days 00:03:58.750962000	6	0.35000000000000003	3	1200	0.0015835582343168414	COMPLETE
8	0.9705883587580897	2020-07-01 01:26:06.844001	2020-07-01 01:55:09.828206	0 days 00:29:02.984205000	5	0.15000000000000002	1	1500	1.445113955044952e-05	COMPLETE
9	0.9975565814822541	2020-07-01 01:55:09.828792	2020-07-01 02:57:24.788302	0 days 01:02:14.959510000	6	0.45	1	1500	0.00042659682861652165	COMPLETE
10	0.9615779289021357	2020-07-01 02:57:24.843071	2020-07-01 03:48:55.289927	0 days 00:51:30.446856000	4	0.25	3	2000	5.926381855225925e-05	COMPLETE
11	0.9613545275740631	2020-07-01 03:48:55.290541	2020-07-01 04:28:45.939655	0 days 00:39:50.649114000	4	0.2	3	2000	3.8945143880912326e-05	COMPLETE
12	0.9623255473748227	2020-07-01 04:28:45.940295	2020-07-01 05:26:10.946897	0 days 00:57:25.006602000	5	0.2	3	1800	5.2886133056673564e-05	COMPLETE
13	0.962099107324742	2020-07-01 05:26:10.947494	2020-07-01 06:13:58.449974	0 days 00:47:47.502480000	3	0.30000000000000004	3	1800	3.396468134530259e-05	COMPLETE
14	0.9617137201126957	2020-07-01 06:13:58.450596	2020-07-01 07:00:02.119363	0 days 00:46:03.668767000	3	0.0	3	2400	0.00014427725536777966	COMPLETE
15	inf	2020-07-01 07:00:02.140766	2020-07-01 07:02:22.616930	0 days 00:02:20.476164000	5	0.15000000000000002	3	1000	0.0018698956806789202	COMPLETE
16	0.9614788263193157	2020-07-01 07:02:22.617655	2020-07-01 07:49:12.404125	0 days 00:46:49.786470000	4	0.2	3	1700	2.6174214127994064e-05	COMPLETE
17	0.9630934089315132	2020-07-01 07:49:12.404746	2020-07-01 09:10:16.476001	0 days 01:21:04.071255000	6	0.35000000000000003	3	2100	8.612868613713021e-05	COMPLETE
18	0.9653217304601962	2020-07-01 09:10:16.512920	2020-07-01 09:38:29.082024	0 days 00:28:12.569104000	3	0.0	2	1400	0.0002786297583213813	COMPLETE
19	0.969738372951941	2020-07-01 09:38:29.082623	2020-07-01 10:04:06.955761	0 days 00:25:37.873138000	5	0.1	1	900	2.6780245879013836e-05	COMPLETE
20	1.011585138409322	2020-07-01 10:04:06.956722	2020-07-01 10:25:40.321358	0 days 00:21:33.364636000	4	0.25	3	300	0.0010145843531408323	COMPLETE
21	0.9608793077870447	2020-07-01 10:25:40.372675	2020-07-01 11:12:52.589236	0 days 00:47:12.216561000	4	0.2	3	1700	2.3932176449868728e-05	COMPLETE
22	0.9611867209859546	2020-07-01 11:12:52.589848	2020-07-01 11:57:41.970338	0 days 00:44:49.380490000	4	0.15000000000000002	3	1700	1.8394938059383115e-05	COMPLETE
23	0.9620680317816773	2020-07-01 11:57:41.970952	2020-07-01 12:27:44.206499	0 days 00:30:02.235547000	3	0.1	3	1600	1.5970793706342473e-05	COMPLETE
24	0.963293532605524	2020-07-01 12:27:44.270728	2020-07-01 13:00:53.161840	0 days 00:33:08.891112000	5	0.15000000000000002	3	1200	1.9437672184616284e-05	COMPLETE
25	0.9619763898353011	2020-07-01 13:00:53.162456	2020-07-01 13:36:49.689794	0 days 00:35:56.527338000	4	0.05	3	1800	7.026863164657878e-05	COMPLETE
26	0.9664430903430623	2020-07-01 13:36:49.690510	2020-07-01 14:18:57.055710	0 days 00:42:07.365200000	2	0.15000000000000002	2	1300	1.069631334007142e-05	COMPLETE
27	0.9656131975356197	2020-07-01 14:18:57.056320	2020-07-01 14:56:39.318730	0 days 00:37:42.262410000	3	0.30000000000000004	3	1600	1.018489504558657e-05	COMPLETE
28	0.9688929563555906	2020-07-01 14:56:39.389626	2020-07-01 16:27:44.143562	0 days 01:31:04.753936000	5	0.2	3	1400	0.0006688836457148176	COMPLETE
29	0.962434480149197	2020-07-01 16:27:44.144191	2020-07-01 17:12:16.961618	0 days 00:44:32.817427000	2	0.1	2	2200	2.0904622231412176e-05	COMPLETE
30	0.9632468397118886	2020-07-01 17:12:16.962217	2020-07-01 17:58:36.710878	0 days 00:46:19.748661000	4	0.30000000000000004	2	1900	0.00010184070134075996	COMPLETE
31	0.9613138285142798	2020-07-01 17:58:36.711523	2020-07-01 18:45:41.475169	0 days 00:47:04.763646000	4	0.2	3	2000	4.146076567953795e-05	COMPLETE
32	0.9616960339707449	2020-07-01 18:45:41.475789	2020-07-01 19:55:59.391233	0 days 01:10:17.915444000	4	0.25	3	2200	4.1614556962872685e-05	COMPLETE
33	0.9622519736376531	2020-07-01 19:55:59.391873	2020-07-01 20:47:08.176619	0 days 00:51:08.784746000	4	0.15000000000000002	3	1600	1.0670104220602698e-05	COMPLETE
34	0.9621782907854849	2020-07-01 20:47:08.194266	2020-07-01 21:25:49.450410	0 days 00:38:41.256144000	3	0.2	3	2000	2.6163669711730717e-05	COMPLETE
35	0.9616522697394952	2020-07-01 21:25:49.459128	2020-07-01 22:03:55.047646	0 days 00:38:05.588518000	5	0.05	3	1700	0.0002106348253965814	COMPLETE
36	0.961981402842403	2020-07-01 22:03:55.066535	2020-07-01 22:57:43.382446	0 days 00:53:48.315911000	4	0.1	2	2300	1.8045056791569193e-05	COMPLETE
37	0.9628555007786243	2020-07-01 22:57:43.383051	2020-07-01 23:29:25.966602	0 days 00:31:42.583551000	5	0.15000000000000002	3	1300	4.789264872401506e-05	COMPLETE
38	0.9634950776523262	2020-07-01 23:29:26.003924	2020-07-02 00:03:28.533011	0 days 00:34:02.529087000	3	0.05	2	1500	3.0269015565627168e-05	COMPLETE
39	0.959964480497184	2020-07-02 00:03:28.557043	2020-07-02 01:39:00.897056	0 days 01:35:32.340013000	6	0.1	3	1900	0.00043605299461923623	COMPLETE
40	inf	2020-07-02 01:39:00.897679	2020-07-02 01:44:09.392295	0 days 00:05:08.494616000	6	0.0	3	1900	0.0005656531014312394	COMPLETE
41	1.0087668919446864	2020-07-02 01:44:09.392976	2020-07-02 02:13:51.321525	0 days 00:29:41.928549000	6	0.1	3	1700	0.001114028618860572	COMPLETE
42	0.9628361944975221	2020-07-02 02:13:51.322147	2020-07-02 04:05:38.885282	0 days 01:51:47.563135000	6	0.2	3	1900	0.00045781421923050063	COMPLETE
43	0.9627985078860326	2020-07-02 04:05:38.885885	2020-07-02 05:09:30.547577	0 days 01:03:51.661692000	6	0.15000000000000002	3	2100	0.00027155477124336103	COMPLETE
44	0.9661139617216243	2020-07-02 05:09:30.548189	2020-07-02 06:52:09.610500	0 days 01:42:39.062311000	5	0.2	3	1500	0.0006618540542773408	COMPLETE
45	0.9614151575307653	2020-07-02 06:52:09.613019	2020-07-02 07:32:26.240835	0 days 00:40:16.627816000	4	0.05	3	1800	1.3870564559946268e-05	COMPLETE
46	0.965944406261952	2020-07-02 07:32:26.241449	2020-07-02 09:17:53.028131	0 days 01:45:26.786682000	5	0.25	3	2100	0.0003951040610552458	COMPLETE
