number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9866375923156738	2020-06-30 19:36:04.215688	2020-06-30 19:57:06.290987	0 days 00:21:02.075299000	4	0.35000000000000003	1	1700	8.442701130180358e-05	COMPLETE
1	0.9811872076569942	2020-06-30 19:57:06.291580	2020-06-30 20:22:04.332114	0 days 00:24:58.040534000	2	0.30000000000000004	2	1600	2.1330388562714936e-05	COMPLETE
2	0.9850985132462797	2020-06-30 20:22:04.332695	2020-06-30 20:58:28.296974	0 days 00:36:23.964279000	3	0.4	2	1900	2.7012249278246772e-05	COMPLETE
3	1.004407062516575	2020-06-30 20:58:28.297561	2020-06-30 21:07:49.769097	0 days 00:09:21.471536000	2	0.30000000000000004	1	300	3.419999451386757e-05	COMPLETE
4	0.9825178881486257	2020-06-30 21:07:49.769658	2020-06-30 21:26:11.935236	0 days 00:18:22.165578000	2	0.15000000000000002	2	1000	3.194186026958744e-05	COMPLETE
5	0.9813656510665403	2020-06-30 21:26:11.935818	2020-06-30 22:31:45.711768	0 days 01:05:33.775950000	5	0.35000000000000003	3	1800	0.00021547280622527607	COMPLETE
6	0.9856927987427739	2020-06-30 22:31:45.712347	2020-06-30 22:48:57.438482	0 days 00:17:11.726135000	6	0.05	1	1200	5.249137540153773e-05	COMPLETE
7	0.9831127127011617	2020-06-30 22:48:57.439052	2020-06-30 23:54:13.893795	0 days 01:05:16.454743000	4	0.1	1	2300	0.00034218956475472195	COMPLETE
8	0.9828652091193617	2020-06-30 23:54:13.894363	2020-07-01 00:39:57.560312	0 days 00:45:43.665949000	3	0.1	1	2000	5.732803674669609e-05	COMPLETE
9	0.981690628138202	2020-07-01 00:39:57.560887	2020-07-01 01:32:58.358176	0 days 00:53:00.797289000	5	0.2	1	1900	1.2564027713503501e-05	COMPLETE
10	1.0586153802118803	2020-07-01 01:32:58.375663	2020-07-01 01:44:47.268998	0 days 00:11:48.893335000	2	0.5	3	700	0.0016941762471028947	COMPLETE
11	1.0161842017145881	2020-07-01 01:44:47.269568	2020-07-01 02:28:33.011256	0 days 00:43:45.741688000	6	0.45	3	1500	0.0003231044790933921	COMPLETE
12	0.9801775896758363	2020-07-01 02:28:33.011871	2020-07-01 04:01:45.624713	0 days 01:33:12.612842000	5	0.25	3	2400	0.0003100344592251024	COMPLETE
13	inf	2020-07-01 04:01:45.643550	2020-07-01 04:08:08.235377	0 days 00:06:22.591827000	5	0.25	2	2400	0.0008631809496680722	COMPLETE
14	0.9831862874895508	2020-07-01 04:08:08.236036	2020-07-01 04:42:01.238948	0 days 00:33:53.002912000	3	0.25	3	2300	1.0135975071849892e-05	COMPLETE
