number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.0738854301940537	2020-07-06 18:37:23.438476	2020-07-06 18:45:46.174144	0 days 00:08:22.735668000	4	0.45	2	300	0.0009288789317182923	COMPLETE
1	1.054664388698714	2020-07-06 18:45:46.174760	2020-07-06 18:55:51.871368	0 days 00:10:05.696608000	2	0.30000000000000004	2	500	0.0006269703056319038	COMPLETE
2	1.0239552183210614	2020-07-06 18:55:51.871972	2020-07-06 19:09:57.012227	0 days 00:14:05.140255000	3	0.30000000000000004	3	1200	1.640425232296519e-05	COMPLETE
3	1.000363704614472	2020-07-06 19:09:57.012817	2020-07-06 19:30:25.846908	0 days 00:20:28.834091000	4	0.05	2	1500	3.7681372572758175e-05	COMPLETE
4	1.0114301870418392	2020-07-06 19:30:25.847504	2020-07-06 20:02:26.366472	0 days 00:32:00.518968000	6	0.15000000000000002	1	1800	0.00012068647764571991	COMPLETE
5	1.026846440741081	2020-07-06 20:02:26.375812	2020-07-06 20:11:33.249985	0 days 00:09:06.874173000	2	0.05	2	1600	3.825945218783944e-05	COMPLETE
6	inf	2020-07-06 20:11:33.250587	2020-07-06 20:13:32.794293	0 days 00:01:59.543706000	4	0.2	2	1500	0.0014427704722907294	COMPLETE
7	1.0090445238382182	2020-07-06 20:13:32.794993	2020-07-06 21:01:49.838599	0 days 00:48:17.043606000	6	0.2	2	2300	0.0001240453876024588	COMPLETE
8	1.0311107130325914	2020-07-06 21:01:49.839192	2020-07-06 21:27:07.490006	0 days 00:25:17.650814000	2	0.35000000000000003	2	2100	2.8808771544343564e-05	COMPLETE
9	1.0016130222866746	2020-07-06 21:27:07.491112	2020-07-06 21:55:42.579971	0 days 00:28:35.088859000	4	0.15000000000000002	3	1600	4.528658879018203e-05	COMPLETE
10	1.00246632494492	2020-07-06 21:55:42.588147	2020-07-06 22:14:50.117554	0 days 00:19:07.529407000	5	0.0	1	800	1.3396689750139332e-05	COMPLETE
11	0.9921650390538646	2020-07-06 22:14:50.129143	2020-07-06 22:35:08.004332	0 days 00:20:17.875189000	5	0.1	3	1100	5.69873094177511e-05	COMPLETE
