number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.992518949405174	2020-07-03 16:23:49.024190	2020-07-03 16:45:02.512108	0 days 00:21:13.487918000	6	0.2	2	1500	1.104988822773078e-05	COMPLETE
1	1.0231024642189421	2020-07-03 16:45:02.512774	2020-07-03 16:52:08.071955	0 days 00:07:05.559181000	3	0.4	3	1200	6.511314362440177e-05	COMPLETE
2	1.0623119758029793	2020-07-03 16:52:08.072562	2020-07-03 16:55:20.290198	0 days 00:03:12.217636000	3	0.5	2	300	3.14869308900966e-05	COMPLETE
3	0.9829697259460004	2020-07-03 16:55:20.290823	2020-07-03 17:20:02.898139	0 days 00:24:42.607316000	6	0.15000000000000002	2	1800	0.00012929426788237404	COMPLETE
4	0.9832671093976559	2020-07-03 17:20:02.898738	2020-07-03 17:34:12.627094	0 days 00:14:09.728356000	3	0.05	2	1600	1.2806889923255082e-05	COMPLETE
5	1.001593644501298	2020-07-03 17:34:12.627695	2020-07-03 17:44:29.494916	0 days 00:10:16.867221000	2	0.30000000000000004	2	2300	5.840755846822797e-05	COMPLETE
6	0.9812280623169387	2020-07-03 17:44:29.495530	2020-07-03 17:55:10.759112	0 days 00:10:41.263582000	5	0.1	2	800	2.35428835116422e-05	COMPLETE
7	1.0147758270319718	2020-07-03 17:55:10.759719	2020-07-03 18:01:10.094884	0 days 00:05:59.335165000	5	0.5	1	800	6.26648795442971e-05	COMPLETE
8	0.9969153128519992	2020-07-03 18:01:10.095470	2020-07-03 18:13:49.537384	0 days 00:12:39.441914000	4	0.05	1	2200	3.852126048946426e-05	COMPLETE
9	1.0255903599291296	2020-07-03 18:13:49.538029	2020-07-03 18:19:01.455213	0 days 00:05:11.917184000	3	0.45	3	1100	0.0014288065680933969	COMPLETE
10	1.0118024843988584	2020-07-03 18:19:01.455846	2020-07-03 18:22:37.700206	0 days 00:03:36.244360000	5	0.1	3	300	0.0007331840356919485	COMPLETE
11	1.0095863971734618	2020-07-03 18:22:37.700887	2020-07-03 18:34:19.817974	0 days 00:11:42.117087000	6	0.2	1	1800	0.0002540024070941074	COMPLETE
12	0.9789916280580553	2020-07-03 18:34:19.819576	2020-07-03 18:48:28.377705	0 days 00:14:08.558129000	5	0.15000000000000002	2	800	0.00021350391195276404	COMPLETE
13	1.0027837500136207	2020-07-03 18:48:28.378312	2020-07-03 18:53:19.798445	0 days 00:04:51.420133000	5	0.0	2	700	0.00030521733426197914	COMPLETE
14	1.020537075637358	2020-07-03 18:53:19.799102	2020-07-03 18:57:44.434736	0 days 00:04:24.635634000	4	0.30000000000000004	3	600	0.00045830633254621817	COMPLETE
15	0.9804243266837904	2020-07-03 18:57:44.435339	2020-07-03 19:18:02.791013	0 days 00:20:18.355674000	5	0.15000000000000002	1	1000	0.0001402320383348705	COMPLETE
16	0.9837216973749238	2020-07-03 19:18:02.791603	2020-07-03 19:34:07.157795	0 days 00:16:04.366192000	5	0.25	1	1000	0.00020487583986752717	COMPLETE
17	0.9843329371723483	2020-07-03 19:34:07.158379	2020-07-03 19:43:52.268338	0 days 00:09:45.109959000	4	0.15000000000000002	1	500	0.00011308188260344887	COMPLETE
18	0.9831268813257272	2020-07-03 19:43:52.268986	2020-07-03 20:08:16.613365	0 days 00:24:24.344379000	6	0.0	1	1200	0.0006719452180755128	COMPLETE
19	1.1035265504594067	2020-07-03 20:08:16.631483	2020-07-03 20:14:15.014067	0 days 00:05:58.382584000	5	0.30000000000000004	1	900	0.00156680550625668	COMPLETE
20	0.9774887810579239	2020-07-03 20:14:15.029225	2020-07-03 20:29:17.951607	0 days 00:15:02.922382000	4	0.2	2	500	0.00010510767740333152	COMPLETE
21	0.9798915712733494	2020-07-03 20:29:17.952233	2020-07-03 20:37:14.399642	0 days 00:07:56.447409000	4	0.2	2	500	0.00013994255789302865	COMPLETE
22	0.9786623581614503	2020-07-03 20:37:14.400232	2020-07-03 20:45:30.811928	0 days 00:08:16.411696000	4	0.25	2	400	0.00010631141174852034	COMPLETE
23	0.9840625974383522	2020-07-03 20:45:30.813424	2020-07-03 20:53:43.512412	0 days 00:08:12.698988000	4	0.35000000000000003	2	300	8.105818379321014e-05	COMPLETE
24	0.980081677005608	2020-07-03 20:53:43.513020	2020-07-03 21:00:46.804381	0 days 00:07:03.291361000	4	0.25	2	500	0.00021029522550002704	COMPLETE
25	0.9832315415755968	2020-07-03 21:00:46.804992	2020-07-03 21:13:23.697993	0 days 00:12:36.893001000	2	0.2	2	300	0.00035654000327795205	COMPLETE
26	0.9886060573865114	2020-07-03 21:13:23.698591	2020-07-03 21:25:39.991407	0 days 00:12:16.292816000	3	0.1	3	600	9.499672311616287e-05	COMPLETE
27	0.9792946896109082	2020-07-03 21:25:39.991997	2020-07-03 21:47:17.535639	0 days 00:21:37.543642000	4	0.35000000000000003	2	400	4.335460407600474e-05	COMPLETE
