number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.0448936484374693	2020-07-02 11:18:54.722611	2020-07-02 11:39:36.706409	0 days 00:20:41.983798000	5	0.0	3	1500	1.3946597865972124e-05	COMPLETE
1	1.0316560339122285	2020-07-02 11:39:36.707015	2020-07-02 12:02:00.345715	0 days 00:22:23.638700000	6	0.1	3	1200	6.371176577826698e-05	COMPLETE
2	1.0502248000631587	2020-07-02 12:02:00.346316	2020-07-02 12:18:53.487775	0 days 00:16:53.141459000	5	0.0	1	2000	5.030667626848391e-05	COMPLETE
3	1.0514350301256508	2020-07-02 12:18:53.488406	2020-07-02 12:27:19.717722	0 days 00:08:26.229316000	3	0.05	3	900	0.00020512126396357398	COMPLETE
4	1.1449754939359778	2020-07-02 12:27:19.718311	2020-07-02 12:34:30.597566	0 days 00:07:10.879255000	6	0.05	2	700	0.0018837393034875165	COMPLETE
5	1.1358094754352535	2020-07-02 12:34:30.598160	2020-07-02 12:41:58.125655	0 days 00:07:27.527495000	6	0.4	3	400	0.00038560545720114296	COMPLETE
6	1.0389328437069367	2020-07-02 12:41:58.126271	2020-07-02 12:58:12.510234	0 days 00:16:14.383963000	3	0.30000000000000004	3	1500	4.226577787374558e-05	COMPLETE
7	1.1005074542806292	2020-07-02 12:58:12.510846	2020-07-02 13:07:42.790064	0 days 00:09:30.279218000	2	0.4	3	2000	0.0005604209564113494	COMPLETE
8	1.1124364464514787	2020-07-02 13:07:42.802686	2020-07-02 13:16:08.888033	0 days 00:08:26.085347000	2	0.15000000000000002	3	1600	0.00027593936111354467	COMPLETE
9	1.092962302378259	2020-07-02 13:16:08.901018	2020-07-02 13:21:10.695551	0 days 00:05:01.794533000	3	0.5	1	300	4.7812264112898194e-05	COMPLETE
10	1.04480887003352	2020-07-02 13:21:10.706562	2020-07-02 13:37:43.483364	0 days 00:16:32.776802000	5	0.15000000000000002	2	1100	1.0290549598533315e-05	COMPLETE
11	1.042413962372317	2020-07-02 13:37:43.483970	2020-07-02 13:51:40.372324	0 days 00:13:56.888354000	3	0.25	2	1300	4.7534533765594396e-05	COMPLETE
12	1.0152568925938958	2020-07-02 13:51:40.372940	2020-07-02 14:11:04.679348	0 days 00:19:24.306408000	4	0.25	3	1700	0.00010064261317256661	COMPLETE
13	1.033152447365661	2020-07-02 14:11:04.679948	2020-07-02 14:40:19.993722	0 days 00:29:15.313774000	4	0.15000000000000002	2	2400	0.00010793706269217695	COMPLETE
14	1.0107450944313627	2020-07-02 14:40:20.013774	2020-07-02 15:00:34.809663	0 days 00:20:14.795889000	4	0.30000000000000004	3	1900	0.00010695220604516359	COMPLETE
15	1.0313847849793503	2020-07-02 15:00:34.810261	2020-07-02 15:25:35.780729	0 days 00:25:00.970468000	4	0.35000000000000003	2	1900	0.00011831485426263645	COMPLETE
16	1.057672647517275	2020-07-02 15:25:35.784598	2020-07-02 15:55:00.119617	0 days 00:29:24.335019000	4	0.25	3	2400	2.1160870505962616e-05	COMPLETE
17	1.1044153468995894	2020-07-02 15:55:00.138903	2020-07-02 16:10:17.492525	0 days 00:15:17.353622000	5	0.5	3	1700	0.0007514746115604516	COMPLETE
18	1.0468822782084357	2020-07-02 16:10:17.493148	2020-07-02 16:35:17.348854	0 days 00:24:59.855706000	4	0.30000000000000004	2	2200	2.5051664699454598e-05	COMPLETE
19	1.0375036992946594	2020-07-02 16:35:17.350593	2020-07-02 16:56:42.432737	0 days 00:21:25.082144000	4	0.4	1	1700	9.273700252168185e-05	COMPLETE
20	1.064746188496474	2020-07-02 16:56:42.433414	2020-07-02 17:08:41.608154	0 days 00:11:59.174740000	3	0.2	3	1900	0.0001838262925530713	COMPLETE
21	1.0336130589513775	2020-07-02 17:08:41.632900	2020-07-02 17:35:16.526605	0 days 00:26:34.893705000	4	0.35000000000000003	2	1900	0.00012591605940355077	COMPLETE
22	1.035730813433129	2020-07-02 17:35:16.687234	2020-07-02 18:07:31.130646	0 days 00:32:14.443412000	5	0.30000000000000004	2	2200	9.087562468373108e-05	COMPLETE
23	1.0348135150330076	2020-07-02 18:07:31.131260	2020-07-02 18:28:58.727541	0 days 00:21:27.596281000	4	0.35000000000000003	1	1800	0.00017024468369632078	COMPLETE
24	1.1208025753295736	2020-07-02 18:28:58.728124	2020-07-02 18:42:58.202052	0 days 00:13:59.473928000	4	0.45	3	2100	0.00030077563457764177	COMPLETE
25	1.0527044621922481	2020-07-02 18:42:58.203124	2020-07-02 18:57:25.980466	0 days 00:14:27.777342000	3	0.2	2	1400	7.370336715814224e-05	COMPLETE
26	1.0264249212309702	2020-07-02 18:57:25.981072	2020-07-02 19:30:31.854684	0 days 00:33:05.873612000	5	0.35000000000000003	3	2300	2.872589918981383e-05	COMPLETE
27	1.048792194156497	2020-07-02 19:30:31.855346	2020-07-02 20:03:54.721218	0 days 00:33:22.865872000	5	0.2	3	2300	2.7459869344103567e-05	COMPLETE
28	1.042880502830623	2020-07-02 20:03:54.737504	2020-07-02 20:34:20.498212	0 days 00:30:25.760708000	5	0.30000000000000004	3	2100	3.3350042555158864e-05	COMPLETE
29	1.0216379351406	2020-07-02 20:34:20.498845	2020-07-02 20:55:46.272923	0 days 00:21:25.774078000	5	0.25	3	1500	1.3615598172092853e-05	COMPLETE
30	1.0406334120347973	2020-07-02 20:55:46.274271	2020-07-02 21:18:27.202044	0 days 00:22:40.927773000	5	0.25	3	1500	1.397133841029671e-05	COMPLETE
31	1.0552776327541313	2020-07-02 21:18:27.202659	2020-07-02 21:51:47.930498	0 days 00:33:20.727839000	6	0.35000000000000003	3	1700	1.4592187720846605e-05	COMPLETE
32	1.0422627898407364	2020-07-02 21:51:47.931127	2020-07-02 22:11:50.097583	0 days 00:20:02.166456000	5	0.25	3	1300	1.0064407287337644e-05	COMPLETE
33	1.040177232654314	2020-07-02 22:11:50.098205	2020-07-02 22:33:21.310653	0 days 00:21:31.212448000	5	0.30000000000000004	3	1500	1.9242573403249137e-05	COMPLETE
34	1.056518013498953	2020-07-02 22:33:21.320894	2020-07-02 22:53:40.438115	0 days 00:20:19.117221000	6	0.2	3	1200	5.7497788683037385e-05	COMPLETE
35	1.0373019641386036	2020-07-02 22:53:40.438769	2020-07-02 23:16:04.692388	0 days 00:22:24.253619000	5	0.45	3	1600	3.3051643952394554e-05	COMPLETE
36	1.0291767435086059	2020-07-02 23:16:04.693448	2020-07-02 23:32:36.144744	0 days 00:16:31.451296000	6	0.35000000000000003	3	900	6.326590283852336e-05	COMPLETE
