number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.056349859320121	2020-06-30 19:11:08.156193	2020-06-30 19:17:27.597593	0 days 00:06:19.441400000	2	0.4	1	2100	0.0015256967529421596	COMPLETE
1	1.0419095289966402	2020-06-30 19:17:27.598310	2020-06-30 19:33:15.933731	0 days 00:15:48.335421000	6	0.5	3	600	0.0005849242507251689	COMPLETE
2	0.9926814871056716	2020-06-30 19:33:15.934341	2020-06-30 19:44:20.108671	0 days 00:11:04.174330000	6	0.30000000000000004	2	800	5.480009647567166e-05	COMPLETE
3	0.9844794738345787	2020-06-30 19:44:20.109282	2020-06-30 19:55:44.907370	0 days 00:11:24.798088000	2	0.25	3	1600	0.00018759903139090118	COMPLETE
4	0.9854541163935473	2020-06-30 19:55:44.907991	2020-06-30 20:15:52.128213	0 days 00:20:07.220222000	4	0.45	2	1600	0.00013105050858813974	COMPLETE
5	1.0146672235598326	2020-06-30 20:15:52.128816	2020-06-30 20:30:12.448288	0 days 00:14:20.319472000	5	0.25	1	1300	0.001337739595513635	COMPLETE
6	1.0846212836313784	2020-06-30 20:30:12.448889	2020-06-30 20:33:17.885248	0 days 00:03:05.436359000	4	0.5	3	300	0.0014912133957219677	COMPLETE
7	inf	2020-06-30 20:33:17.885871	2020-06-30 20:35:32.010263	0 days 00:02:14.124392000	4	0.1	3	2200	0.000927631271123222	COMPLETE
8	0.9981757807862799	2020-06-30 20:35:32.010959	2020-06-30 20:53:21.084862	0 days 00:17:49.073903000	3	0.45	2	1400	0.0003466285403256997	COMPLETE
9	0.9959557774868316	2020-06-30 20:53:21.085470	2020-06-30 21:10:27.809043	0 days 00:17:06.723573000	6	0.2	1	2000	2.1086206617535673e-05	COMPLETE
10	0.9869450716813697	2020-06-30 21:10:27.809660	2020-06-30 21:20:49.815044	0 days 00:10:22.005384000	2	0.0	3	1700	0.00015172638689191754	COMPLETE
11	0.9828498908291008	2020-06-30 21:20:49.815680	2020-06-30 21:32:25.310084	0 days 00:11:35.494404000	3	0.35000000000000003	2	1300	0.00010877399702375633	COMPLETE
12	0.9839537422913733	2020-06-30 21:32:25.310696	2020-06-30 21:45:59.924085	0 days 00:13:34.613389000	3	0.35000000000000003	2	1100	7.58547628399194e-05	COMPLETE
13	0.9946664706743104	2020-06-30 21:45:59.924739	2020-06-30 21:53:02.902089	0 days 00:07:02.977350000	3	0.35000000000000003	2	1100	4.162628513344196e-05	COMPLETE
14	0.9839670903338541	2020-06-30 21:53:02.902798	2020-06-30 22:01:13.581562	0 days 00:08:10.678764000	3	0.35000000000000003	2	900	6.071827125223113e-05	COMPLETE
15	1.0055686854741508	2020-06-30 22:01:13.582200	2020-06-30 22:08:58.037287	0 days 00:07:44.455087000	3	0.15000000000000002	2	1100	1.185000624815348e-05	COMPLETE
16	0.9909703070560862	2020-06-30 22:08:58.037920	2020-06-30 22:21:56.819477	0 days 00:12:58.781557000	3	0.35000000000000003	1	600	9.131132097382546e-05	COMPLETE
17	0.9937371922313839	2020-06-30 22:21:56.820111	2020-06-30 22:33:23.646106	0 days 00:11:26.825995000	5	0.30000000000000004	2	1300	2.8431916089426793e-05	COMPLETE
18	0.9847225146234926	2020-06-30 22:33:23.646719	2020-06-30 22:49:13.520259	0 days 00:15:49.873540000	2	0.4	2	300	0.000295119367532889	COMPLETE
19	0.9995481739438952	2020-06-30 22:49:13.520875	2020-06-30 23:03:15.939294	0 days 00:14:02.418419000	5	0.30000000000000004	1	1800	0.0001019325629195899	COMPLETE
20	1.0011363947176015	2020-06-30 23:03:15.939896	2020-06-30 23:10:40.990138	0 days 00:07:25.050242000	3	0.2	2	1100	1.204673395077916e-05	COMPLETE
21	0.9847743564292901	2020-06-30 23:10:40.990783	2020-06-30 23:21:41.857763	0 days 00:11:00.866980000	3	0.35000000000000003	2	800	5.254100254678072e-05	COMPLETE
22	0.9838272529464134	2020-06-30 23:21:41.858370	2020-06-30 23:32:36.394141	0 days 00:10:54.535771000	3	0.4	2	800	7.38577917676515e-05	COMPLETE
23	0.9943426231642122	2020-06-30 23:32:36.394777	2020-06-30 23:51:30.929990	0 days 00:18:54.535213000	4	0.45	2	600	0.00024711072516300195	COMPLETE
24	0.9911743941593145	2020-06-30 23:51:30.950365	2020-07-01 00:00:58.344928	0 days 00:09:27.394563000	2	0.4	2	1000	8.12002383910296e-05	COMPLETE
25	0.9852322061492225	2020-07-01 00:00:58.355418	2020-07-01 00:11:11.055250	0 days 00:10:12.699832000	3	0.4	2	1400	2.6685529538182668e-05	COMPLETE
26	0.9978313950740264	2020-07-01 00:11:11.055882	2020-07-01 00:21:40.179521	0 days 00:10:29.123639000	4	0.30000000000000004	1	1200	3.514161688266226e-05	COMPLETE
27	1.00015666752796	2020-07-01 00:21:40.180168	2020-07-01 00:39:03.377980	0 days 00:17:23.197812000	3	0.45	3	800	1.7979079179498873e-05	COMPLETE
28	0.9890458467526995	2020-07-01 00:39:03.378615	2020-07-01 00:52:56.965807	0 days 00:13:53.587192000	2	0.5	2	2400	7.47248325409407e-05	COMPLETE
29	1.000882843173484	2020-07-01 00:52:56.966424	2020-07-01 01:04:16.435303	0 days 00:11:19.468879000	2	0.4	1	500	0.0001234718394713848	COMPLETE
30	0.9964701644781531	2020-07-01 01:04:16.435951	2020-07-01 01:33:48.328024	0 days 00:29:31.892073000	3	0.4	2	1500	0.0004712972242377003	COMPLETE
31	0.9833762865713638	2020-07-01 01:33:48.328639	2020-07-01 01:44:07.193239	0 days 00:10:18.864600000	3	0.35000000000000003	2	800	6.114672603715572e-05	COMPLETE
32	0.986387013052345	2020-07-01 01:44:07.193889	2020-07-01 01:51:16.758857	0 days 00:07:09.564968000	3	0.30000000000000004	2	1000	0.0001922193202786568	COMPLETE
33	0.9864464501732458	2020-07-01 01:51:16.759499	2020-07-01 02:01:05.799345	0 days 00:09:49.039846000	4	0.35000000000000003	2	700	6.407395859800412e-05	COMPLETE
34	0.9969357772119576	2020-07-01 02:01:05.799995	2020-07-01 02:08:53.079590	0 days 00:07:47.279595000	2	0.25	2	900	4.571671448698158e-05	COMPLETE
35	0.9917260915283012	2020-07-01 02:08:53.080308	2020-07-01 02:21:58.876663	0 days 00:13:05.796355000	3	0.35000000000000003	2	400	0.00011283526923870121	COMPLETE
36	0.9949533768839508	2020-07-01 02:21:58.877285	2020-07-01 02:35:18.749671	0 days 00:13:19.872386000	4	0.30000000000000004	3	1200	0.0001539815190152381	COMPLETE
37	0.988554279686176	2020-07-01 02:35:18.750310	2020-07-01 02:43:45.831056	0 days 00:08:27.080746000	3	0.5	2	900	7.642590625602645e-05	COMPLETE
38	0.9972724249951965	2020-07-01 02:43:45.831691	2020-07-01 03:03:45.084526	0 days 00:19:59.252835000	4	0.45	2	500	0.00020783343843236478	COMPLETE
39	0.9990177826135609	2020-07-01 03:03:45.085194	2020-07-01 03:09:04.532916	0 days 00:05:19.447722000	2	0.25	2	700	4.0206445623629e-05	COMPLETE
40	0.9830585693607226	2020-07-01 03:09:04.533574	2020-07-01 03:22:28.264438	0 days 00:13:23.730864000	3	0.2	3	1300	5.386493547625185e-05	COMPLETE
41	0.986313502127068	2020-07-01 03:22:28.265082	2020-07-01 03:33:16.836229	0 days 00:10:48.571147000	3	0.2	3	1500	5.6494469351940544e-05	COMPLETE
42	0.981679635451419	2020-07-01 03:33:16.836840	2020-07-01 03:45:16.381391	0 days 00:11:59.544551000	3	0.15000000000000002	3	1200	3.3701800957532274e-05	COMPLETE
43	0.9929719015975444	2020-07-01 03:45:16.382005	2020-07-01 03:53:24.787804	0 days 00:08:08.405799000	3	0.1	3	1300	2.9561789881927017e-05	COMPLETE
44	0.9882821955292331	2020-07-01 03:53:24.788418	2020-07-01 04:06:41.556163	0 days 00:13:16.767745000	2	0.1	3	1700	1.9077051520060882e-05	COMPLETE
45	0.9841472557773445	2020-07-01 04:06:41.564488	2020-07-01 04:20:30.246070	0 days 00:13:48.681582000	3	0.15000000000000002	3	1500	4.828510731504947e-05	COMPLETE
46	0.9952696489669404	2020-07-01 04:20:30.246761	2020-07-01 04:29:05.396793	0 days 00:08:35.150032000	4	0.15000000000000002	3	1200	3.548197294085422e-05	COMPLETE
47	0.9889799044586334	2020-07-01 04:29:05.397440	2020-07-01 04:36:46.314983	0 days 00:07:40.917543000	3	0.0	3	1000	0.00014306050471282367	COMPLETE
48	0.9832250930390372	2020-07-01 04:36:46.315604	2020-07-01 04:51:43.492492	0 days 00:14:57.176888000	4	0.2	3	1400	9.845248204556895e-05	COMPLETE
49	0.9925374116765163	2020-07-01 04:51:43.493110	2020-07-01 05:06:28.772953	0 days 00:14:45.279843000	5	0.2	3	1800	9.631538631478984e-05	COMPLETE
50	0.9809324915633327	2020-07-01 05:06:28.773586	2020-07-01 05:26:45.529469	0 days 00:20:16.755883000	4	0.1	3	1400	0.00017049994409759509	COMPLETE
51	0.9874264535961396	2020-07-01 05:26:45.530192	2020-07-01 05:40:02.974068	0 days 00:13:17.443876000	4	0.05	3	1600	0.00012313571960110155	COMPLETE
52	0.9834865093356125	2020-07-01 05:40:02.974694	2020-07-01 05:54:22.774472	0 days 00:14:19.799778000	4	0.05	3	1400	0.00017729423644767666	COMPLETE
53	0.9974787180667964	2020-07-01 05:54:22.775100	2020-07-01 06:04:41.043086	0 days 00:10:18.267986000	5	0.15000000000000002	3	1300	6.0548459008473974e-05	COMPLETE
54	0.9945154734234989	2020-07-01 06:04:41.043715	2020-07-01 06:18:21.254090	0 days 00:13:40.210375000	4	0.2	3	1600	0.0003312875046215338	COMPLETE
55	0.985220863895951	2020-07-01 06:18:21.254827	2020-07-01 06:33:42.639279	0 days 00:15:21.384452000	4	0.05	3	1200	9.278983169874715e-05	COMPLETE
56	0.9876660858426133	2020-07-01 06:33:42.639903	2020-07-01 06:46:42.504645	0 days 00:12:59.864742000	4	0.15000000000000002	3	1400	0.0002524678432580648	COMPLETE
57	0.9921066613980604	2020-07-01 06:46:42.505270	2020-07-01 07:08:22.474927	0 days 00:21:39.969657000	5	0.1	3	1700	2.3448836468567544e-05	COMPLETE
58	0.9887883647811766	2020-07-01 07:08:22.475547	2020-07-01 07:24:42.108248	0 days 00:16:19.632701000	3	0.25	3	1300	0.0004251358347421704	COMPLETE
59	0.9870262635700484	2020-07-01 07:24:42.142052	2020-07-01 07:54:13.695391	0 days 00:29:31.553339000	4	0.2	3	2000	0.0001582225598073216	COMPLETE
60	0.9854529967694061	2020-07-01 07:54:13.696135	2020-07-01 08:10:54.148611	0 days 00:16:40.452476000	3	0.1	3	1500	0.00010667770424884211	COMPLETE
61	0.9919568526298237	2020-07-01 08:10:54.149304	2020-07-01 08:23:24.771663	0 days 00:12:30.622359000	4	0.05	3	1400	0.0001758379049769771	COMPLETE
62	0.9916268067613522	2020-07-01 08:23:24.773358	2020-07-01 08:41:28.988454	0 days 00:18:04.215096000	4	0.15000000000000002	3	1100	0.00021021195658703148	COMPLETE
