number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.0226388948763856	2020-07-11 01:18:53.236073	2020-07-11 01:29:37.800725	0 days 00:10:44.564652000	2	0.4	3	2200	0.0003200097288261139	COMPLETE
1	1.0568813064131464	2020-07-11 01:29:37.801578	2020-07-11 01:37:54.156102	0 days 00:08:16.354524000	2	0.5	2	1800	0.0018488481957442246	COMPLETE
2	inf	2020-07-11 01:37:54.156680	2020-07-11 01:39:53.151214	0 days 00:01:58.994534000	5	0.2	3	1800	0.0009059547724113023	COMPLETE
3	1.0151297678458993	2020-07-11 01:39:53.151878	2020-07-11 01:50:00.323548	0 days 00:10:07.171670000	5	0.2	2	900	2.406691094988758e-05	COMPLETE
4	1.0243208898434877	2020-07-11 01:50:00.324150	2020-07-11 02:08:58.346405	0 days 00:18:58.022255000	4	0.5	2	1500	0.0005285757207337863	COMPLETE
5	1.0175312655865911	2020-07-11 02:08:58.346984	2020-07-11 02:19:07.413967	0 days 00:10:09.066983000	6	0.4	1	600	4.368576310462626e-05	COMPLETE
6	1.0066446640618285	2020-07-11 02:19:07.414540	2020-07-11 02:39:22.348986	0 days 00:20:14.934446000	3	0.35000000000000003	1	2000	5.216119634033703e-05	COMPLETE
7	1.0204773396948479	2020-07-11 02:39:22.349569	2020-07-11 02:50:07.649702	0 days 00:10:45.300133000	4	0.5	1	300	6.19220442863038e-05	COMPLETE
8	1.0247150903851192	2020-07-11 02:50:07.650272	2020-07-11 02:59:05.910807	0 days 00:08:58.260535000	2	0.25	2	2000	0.0006819750421048213	COMPLETE
9	1.0099738532034614	2020-07-11 02:59:05.911385	2020-07-11 03:08:01.716608	0 days 00:08:55.805223000	3	0.1	3	1200	6.355345027725311e-05	COMPLETE
10	1.0089781882346285	2020-07-11 03:08:01.717194	2020-07-11 03:29:33.732850	0 days 00:21:32.015656000	3	0.35000000000000003	1	2200	1.1230401566640928e-05	COMPLETE
11	1.0075540321236167	2020-07-11 03:29:33.743430	2020-07-11 03:45:57.248387	0 days 00:16:23.504957000	3	0.35000000000000003	1	2400	1.5666947278270228e-05	COMPLETE
12	1.005189979279388	2020-07-11 03:45:57.249057	2020-07-11 04:16:42.026370	0 days 00:30:44.777313000	3	0.30000000000000004	1	2400	1.4275469209934303e-05	COMPLETE
13	1.0081431350128358	2020-07-11 04:16:42.027940	2020-07-11 04:57:29.894480	0 days 00:40:47.866540000	3	0.30000000000000004	1	2400	0.00014887017731485142	COMPLETE
14	1.0097463937089304	2020-07-11 04:57:29.895214	2020-07-11 05:15:53.620050	0 days 00:18:23.724836000	4	0.0	1	1600	2.9327189721358458e-05	COMPLETE
15	1.0076748674815945	2020-07-11 05:15:53.620631	2020-07-11 05:35:23.527799	0 days 00:19:29.907168000	3	0.15000000000000002	1	2400	0.00013056525974775943	COMPLETE
16	1.0088201529323226	2020-07-11 05:35:23.544795	2020-07-11 06:06:36.440595	0 days 00:31:12.895800000	2	0.4	2	2000	1.0641004837748483e-05	COMPLETE
17	1.0121875333198864	2020-07-11 06:06:36.441180	2020-07-11 06:21:00.126421	0 days 00:14:23.685241000	5	0.30000000000000004	1	1200	0.00010953761303966945	COMPLETE
18	1.007600742526975	2020-07-11 06:21:00.135756	2020-07-11 06:40:10.480790	0 days 00:19:10.345034000	3	0.30000000000000004	1	2100	2.3235595404848116e-05	COMPLETE
19	1.0145861090244597	2020-07-11 06:40:10.481389	2020-07-11 06:58:04.859449	0 days 00:17:54.378060000	4	0.45	2	1800	4.229577651295773e-05	COMPLETE
20	1.0072043406141968	2020-07-11 06:58:04.860039	2020-07-11 07:13:45.813090	0 days 00:15:40.953051000	2	0.05	1	2400	1.5679406586966982e-05	COMPLETE
21	1.006514313747535	2020-07-11 07:13:45.813945	2020-07-11 07:28:10.791341	0 days 00:14:24.977396000	2	0.0	1	2400	1.4820034395488267e-05	COMPLETE
22	1.007615418068114	2020-07-11 07:28:10.794030	2020-07-11 07:45:11.994614	0 days 00:17:01.200584000	3	0.25	1	2200	1.5638024887503203e-05	COMPLETE
23	1.007472505437038	2020-07-11 07:45:11.995198	2020-07-11 08:11:55.703165	0 days 00:26:43.707967000	2	0.35000000000000003	1	2400	1.0852610164458983e-05	COMPLETE
24	1.0043981618583906	2020-07-11 08:11:55.703747	2020-07-11 08:26:11.411599	0 days 00:14:15.707852000	3	0.2	1	2000	3.2537139809420535e-05	COMPLETE
25	1.0054863167958388	2020-07-11 08:26:11.412257	2020-07-11 08:41:44.232866	0 days 00:15:32.820609000	2	0.0	1	2200	3.12999291165555e-05	COMPLETE
26	1.0113403400264238	2020-07-11 08:41:44.233484	2020-07-11 08:56:47.056127	0 days 00:15:02.822643000	3	0.1	2	1800	3.052854777269973e-05	COMPLETE
27	1.0109222326161258	2020-07-11 08:56:47.056725	2020-07-11 09:12:01.233675	0 days 00:15:14.176950000	4	0.2	1	1500	9.958123304507419e-05	COMPLETE
28	1.0011706444428234	2020-07-11 09:12:01.234277	2020-07-11 09:38:43.547325	0 days 00:26:42.313048000	2	0.15000000000000002	1	2200	0.0001948710147466269	COMPLETE
29	1.006202859756114	2020-07-11 09:38:43.563366	2020-07-11 10:06:30.248956	0 days 00:27:46.685590000	2	0.15000000000000002	2	2200	0.00025119447862794456	COMPLETE
30	1.0103164209131485	2020-07-11 10:06:30.249613	2020-07-11 10:22:16.301217	0 days 00:15:46.051604000	3	0.15000000000000002	1	1900	0.0002751163248454311	COMPLETE
31	1.013207390585088	2020-07-11 10:22:16.301830	2020-07-11 10:43:09.913265	0 days 00:20:53.611435000	2	0.05	1	2200	0.00021237552459664604	COMPLETE
32	1.0074576991748085	2020-07-11 10:43:09.913884	2020-07-11 10:58:59.950675	0 days 00:15:50.036791000	2	0.25	1	2200	7.590256032788234e-05	COMPLETE
33	1.007421359810993	2020-07-11 10:58:59.951268	2020-07-11 11:15:06.830369	0 days 00:16:06.879101000	2	0.1	1	2300	3.379096241325416e-05	COMPLETE
34	1.010613120710909	2020-07-11 11:15:06.830970	2020-07-11 11:27:46.089459	0 days 00:12:39.258489000	2	0.2	3	1700	0.0001662136674824785	COMPLETE
35	1.0043461460576246	2020-07-11 11:27:46.108531	2020-07-11 11:51:31.990408	0 days 00:23:45.881877000	3	0.05	1	2000	2.0903452697922473e-05	COMPLETE
36	1.0016129759303056	2020-07-11 11:51:31.991313	2020-07-11 12:12:02.629177	0 days 00:20:30.637864000	4	0.05	2	1900	0.00035897466581468737	COMPLETE
37	inf	2020-07-11 12:12:02.630658	2020-07-11 12:13:43.702857	0 days 00:01:41.072199000	5	0.05	2	1900	0.00149306665126135	COMPLETE
38	1.0081009326881847	2020-07-11 12:13:43.703580	2020-07-11 12:37:10.943923	0 days 00:23:27.240343000	5	0.1	2	1600	0.0004417711176762507	COMPLETE
39	1.0081826825400502	2020-07-11 12:37:10.956575	2020-07-11 12:54:32.989490	0 days 00:17:22.032915000	4	0.05	2	1400	0.0003879874327244474	COMPLETE
