number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.9538149057316179	2020-06-30 19:28:03.279597	2020-06-30 19:44:51.639802	0 days 00:16:48.360205000	6	0.1	2	700	2.426845263379395e-05	COMPLETE
1	0.9527259914814925	2020-06-30 19:44:51.640358	2020-06-30 20:14:45.405339	0 days 00:29:53.764981000	4	0.35000000000000003	2	1200	3.5085758630996754e-05	COMPLETE
2	0.9535939274381857	2020-06-30 20:14:45.405897	2020-06-30 20:52:17.979526	0 days 00:37:32.573629000	6	0.05	2	2200	1.1029979801800817e-05	COMPLETE
3	0.960429619006416	2020-06-30 20:52:17.980129	2020-06-30 21:13:01.936771	0 days 00:20:43.956642000	4	0.4	2	2000	1.0575952837905778e-05	COMPLETE
4	0.953412014229291	2020-06-30 21:13:01.937364	2020-06-30 21:35:33.493489	0 days 00:22:31.556125000	4	0.25	3	800	2.7126541183212797e-05	COMPLETE
5	0.9565113034902835	2020-06-30 21:35:33.494041	2020-06-30 21:49:00.113255	0 days 00:13:26.619214000	4	0.05	1	400	0.00029415295904442374	COMPLETE
6	0.9588228574320048	2020-06-30 21:49:00.123375	2020-06-30 22:09:59.085209	0 days 00:20:58.961834000	6	0.15000000000000002	2	400	1.643261456192743e-05	COMPLETE
7	0.9583961516201329	2020-06-30 22:09:59.086715	2020-06-30 22:23:23.637601	0 days 00:13:24.550886000	6	0.0	1	500	0.00040628868714626224	COMPLETE
8	0.954355721714116	2020-06-30 22:23:23.638162	2020-06-30 22:37:09.500487	0 days 00:13:45.862325000	5	0.2	2	800	0.000453356261592354	COMPLETE
9	0.9694956801518673	2020-06-30 22:37:09.501057	2020-06-30 22:49:59.291023	0 days 00:12:49.789966000	2	0.35000000000000003	2	900	0.0009315967317568376	COMPLETE
10	0.9598503810684887	2020-06-30 22:49:59.291597	2020-06-30 23:02:52.766106	0 days 00:12:53.474509000	2	0.30000000000000004	3	1500	7.943721595859375e-05	COMPLETE
11	0.955873723791427	2020-06-30 23:02:52.786638	2020-06-30 23:32:33.664125	0 days 00:29:40.877487000	3	0.5	3	1200	5.972634864299417e-05	COMPLETE
12	0.9555591999315748	2020-06-30 23:32:33.664721	2020-07-01 00:06:34.034557	0 days 00:34:00.369836000	3	0.45	3	1500	4.2201869360391453e-05	COMPLETE
13	0.9590046517655295	2020-07-01 00:06:34.035739	2020-07-01 00:19:25.089170	0 days 00:12:51.053431000	5	0.25	3	1200	0.00014878022235369342	COMPLETE
14	0.9575670561870607	2020-07-01 00:19:25.089755	2020-07-01 00:37:00.989843	0 days 00:17:35.900088000	3	0.30000000000000004	1	1800	2.848978362503136e-05	COMPLETE
15	0.9503693790996776	2020-07-01 00:37:00.990407	2020-07-01 01:14:55.366471	0 days 00:37:54.376064000	5	0.4	3	1000	0.00013127116572212826	COMPLETE
16	0.9600322298309049	2020-07-01 01:14:55.438709	2020-07-01 01:27:14.839985	0 days 00:12:19.401276000	5	0.5	3	1100	0.00012743278991958146	COMPLETE
17	0.9567559843971616	2020-07-01 01:27:14.840569	2020-07-01 01:59:08.916085	0 days 00:31:54.075516000	5	0.4	1	1700	0.00016121171846173065	COMPLETE
18	0.9562302540664246	2020-07-01 01:59:08.916665	2020-07-01 02:21:08.304626	0 days 00:21:59.387961000	5	0.4	3	1000	8.145063903015392e-05	COMPLETE
19	inf	2020-07-01 02:21:08.320761	2020-07-01 02:24:04.321222	0 days 00:02:56.000461000	4	0.35000000000000003	2	1400	0.0016500483402627465	COMPLETE
20	0.9570325374269352	2020-07-01 02:24:04.321900	2020-07-01 02:41:03.396748	0 days 00:16:59.074848000	3	0.45	1	600	0.0002705224735632542	COMPLETE
21	0.9545457217873645	2020-07-01 02:41:03.397313	2020-07-01 03:12:15.509332	0 days 00:31:12.112019000	4	0.25	3	900	3.9116935563240264e-05	COMPLETE
