number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.0011238729534235052	2020-10-14 14:48:12.260928	2020-10-14 14:58:34.388076	0 days 00:10:22.127148000	0.5	0.012716706103637208	7	3	pyramid_2				COMPLETE
1	0.00031773428692138576	2020-10-14 14:58:34.389158	2020-10-14 15:10:51.325266	0 days 00:12:16.936108000	0.2	1.7442691101992857e-05	6	3		pyramid_2			COMPLETE
2	0.0002853387714687468	2020-10-14 15:10:51.325746	2020-10-14 15:21:13.547221	0 days 00:10:22.221475000	0.15000000000000002	0.004201078882904019	7	3	flat				COMPLETE
3	0.000332730519101041	2020-10-14 15:21:13.547684	2020-10-14 15:32:31.405467	0 days 00:11:17.857783000		5.869351591958294e-05	6	1					COMPLETE
4	0.0003721666856540365	2020-10-14 15:32:31.405928	2020-10-14 15:42:26.725979	0 days 00:09:55.320051000	0.30000000000000004	0.0044617586054254	9	2			flat		COMPLETE
5	0.0013608341442362505	2020-10-14 15:42:26.726456	2020-10-14 15:51:33.268947	0 days 00:09:06.542491000		0.02925095441524191	8	1					COMPLETE
6	0.00033080393182504964	2020-10-14 15:51:33.269407	2020-10-14 16:03:35.393232	0 days 00:12:02.123825000	0.0	1.6363473424043135e-05	7	2				flat	COMPLETE
7	0.00033718856220130833	2020-10-14 16:03:35.405729	2020-10-14 16:12:38.039180	0 days 00:09:02.633451000		0.0014038421036063169	7	1					COMPLETE
8	0.00028162588052776786	2020-10-14 16:12:38.052020	2020-10-14 16:22:47.984240	0 days 00:10:09.932220000	0.35000000000000003	0.0011863103261225692	9	3					COMPLETE
9	0.0002903193915303818	2020-10-14 16:22:47.984669	2020-10-14 16:32:55.178222	0 days 00:10:07.193553000	0.25	0.00018125095824441216	7	3	flat				COMPLETE
10	0.00027253024246454773	2020-10-14 16:32:55.178708	2020-10-14 16:43:03.822802	0 days 00:10:08.644094000	0.45	0.0004090363535137413	10	2					COMPLETE
11	0.0002684383669602108	2020-10-14 16:43:03.823320	2020-10-14 16:53:14.048131	0 days 00:10:10.224811000	0.45	0.0003756411805030336	10	2					COMPLETE
12	0.00027544204574910897	2020-10-14 16:53:14.048570	2020-10-14 17:03:40.644748	0 days 00:10:26.596178000	0.5	0.0002455542591867704	10	2					COMPLETE
13	0.00027274926808055155	2020-10-14 17:03:40.645201	2020-10-14 17:13:50.205607	0 days 00:10:09.560406000	0.4	0.0003733810662025364	10	2					COMPLETE
14	0.00026968759156947966	2020-10-14 17:13:50.206092	2020-10-14 17:25:20.028155	0 days 00:11:29.822063000	0.45	6.808479856480165e-05	10	2					COMPLETE
15	0.0002726120544592634	2020-10-14 17:25:20.044792	2020-10-14 17:36:31.047450	0 days 00:11:11.002658000	0.4	6.735130604367696e-05	9	2			pyramid_2		COMPLETE
16	0.0003254491489594484	2020-10-14 17:36:31.047887	2020-10-14 17:46:49.805254	0 days 00:10:18.757367000		6.691765037920005e-05	10	1					COMPLETE
17	0.0002634447931215595	2020-10-14 17:46:49.805710	2020-10-14 17:58:06.502807	0 days 00:11:16.697097000	0.5	0.00013054003001171933	9	2			pyramid_2		COMPLETE
18	0.0002813517456183598	2020-10-14 17:58:06.503272	2020-10-14 18:07:54.118488	0 days 00:09:47.615216000	0.5	0.0009185379094821092	9	2			pyramid_2		COMPLETE
19	0.000326141695761272	2020-10-14 18:07:54.118948	2020-10-14 18:17:57.045350	0 days 00:10:02.926402000		0.0001589564209274579	8	1					COMPLETE
20	0.0002913218672699832	2020-10-14 18:17:57.046378	2020-10-14 18:28:29.990669	0 days 00:10:32.944291000	0.05	3.14741725590504e-05	9	2			pyramid_2		COMPLETE
21	0.0002696340458386817	2020-10-14 18:28:29.991150	2020-10-14 18:39:56.432671	0 days 00:11:26.441521000	0.45	0.00013386947575097724	10	2					COMPLETE
22	0.00026837333197486657	2020-10-14 18:39:56.444188	2020-10-14 18:50:59.370592	0 days 00:11:02.926404000	0.4	0.00012986971300942742	10	2					COMPLETE
23	0.0002872089559817674	2020-10-14 18:50:59.371075	2020-10-14 19:00:26.432597	0 days 00:09:27.061522000	0.35000000000000003	0.0008189698349549641	9	2			pyramid_2		COMPLETE
24	0.00028507244397944195	2020-10-14 19:00:26.433066	2020-10-14 19:12:27.396609	0 days 00:12:00.963543000	0.4	3.221696678159498e-05	10	2					COMPLETE
