number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.00024357725537139471	2020-10-14 18:55:57.517503	2020-10-14 19:06:48.575453	0 days 00:10:51.057950000	0.25	0.00041088091614832183	9	3					COMPLETE
1	0.00024692097348185505	2020-10-14 19:06:48.575907	2020-10-14 19:17:11.970174	0 days 00:10:23.394267000	0.05	8.53896942148306e-05	8	2				pyramid_4	COMPLETE
2	0.00031279579520230845	2020-10-14 19:17:11.970666	2020-10-14 19:26:17.537803	0 days 00:09:05.567137000		0.021143409225844303	7	1					COMPLETE
3	0.00025829448732747113	2020-10-14 19:26:17.538249	2020-10-14 19:38:13.324086	0 days 00:11:55.785837000	0.4	1.9044513063572715e-05	7	3	pyramid_2				COMPLETE
4	0.00026220259011888226	2020-10-14 19:38:13.324536	2020-10-14 19:47:39.972683	0 days 00:09:26.648147000		0.0001763497788621758	10	1					COMPLETE
5	0.0002812724715696701	2020-10-14 19:47:39.973135	2020-10-14 19:56:37.464344	0 days 00:08:57.491209000		0.002368419866787029	8	1					COMPLETE
6	0.0002468212696806474	2020-10-14 19:56:37.464782	2020-10-14 20:05:43.963612	0 days 00:09:06.498830000	0.0	0.004133805938085033	7	2				pyramid_4	COMPLETE
7	0.0002634974017503282	2020-10-14 20:05:43.964084	2020-10-14 20:15:53.585479	0 days 00:10:09.621395000		0.00012043701372685347	6	1					COMPLETE
8	0.0002779809350965426	2020-10-14 20:15:53.585912	2020-10-14 20:28:38.908003	0 days 00:12:45.322091000		1.2199663531514172e-05	9	1					COMPLETE
9	0.00027811612651711885	2020-10-14 20:28:38.908442	2020-10-14 20:37:36.021015	0 days 00:08:57.112573000		0.0019104601326840444	8	1					COMPLETE
10	0.00024899812966467256	2020-10-14 20:37:36.021480	2020-10-14 20:47:18.080497	0 days 00:09:42.059017000	0.25	0.0005424062377803349	10	3					COMPLETE
11	0.0002912761739701688	2020-10-14 20:47:18.080952	2020-10-14 20:56:57.910414	0 days 00:09:39.829462000	0.0	0.009771549261775734	9	2			flat		COMPLETE
12	0.0002143432518288848	2020-10-14 20:56:57.910869	2020-10-14 21:07:20.655485	0 days 00:10:22.744616000	0.2	0.003481813661131321	6	3		pyramid_2			COMPLETE
13	0.00025047645195702293	2020-10-14 21:07:20.655989	2020-10-14 21:16:38.235553	0 days 00:09:17.579564000	0.2	0.0008125475880731489	6	3		pyramid_2			COMPLETE
14	0.000244417147815356	2020-10-14 21:16:38.236043	2020-10-14 21:27:06.942540	0 days 00:10:28.706497000	0.25	0.00045824778788367546	9	3					COMPLETE
15	0.0006069178263927769	2020-10-14 21:27:06.943094	2020-10-14 21:36:58.547726	0 days 00:09:51.604632000	0.15000000000000002	0.008710104653136253	9	3					COMPLETE
16	0.00024187182203940942	2020-10-14 21:36:58.548216	2020-10-14 21:47:56.416518	0 days 00:10:57.868302000	0.4	3.533574251000133e-05	10	3					COMPLETE
17	0.0002742402308273232	2020-10-14 21:47:56.424860	2020-10-14 22:00:43.168015	0 days 00:12:46.743155000	0.5	3.0275133088313188e-05	6	2				flat	COMPLETE
18	0.0002578876601689544	2020-10-14 22:00:43.168525	2020-10-14 22:12:15.790091	0 days 00:11:32.621566000	0.4	0.0015398859792442234	10	3					COMPLETE
19	0.00026291326181038303	2020-10-14 22:12:15.791639	2020-10-14 22:23:03.786813	0 days 00:10:47.995174000	0.35000000000000003	4.4271057695656775e-05	7	2				pyramid_2	COMPLETE
20	0.0008883798651915725	2020-10-14 22:23:03.787314	2020-10-14 22:32:52.105002	0 days 00:09:48.317688000	0.5	0.022654208057457707	6	3		pyramid_4			COMPLETE
21	0.0002480556332849896	2020-10-14 22:32:52.105502	2020-10-14 22:42:48.592612	0 days 00:09:56.487110000	0.15000000000000002	0.00024787966838619665	10	3					COMPLETE
22	0.0002681191070687584	2020-10-14 22:42:48.593102	2020-10-14 22:53:28.404733	0 days 00:10:39.811631000	0.30000000000000004	0.005109524042712932	9	3					COMPLETE
23	0.00024620754210742245	2020-10-14 22:53:28.438664	2020-10-14 23:04:07.457158	0 days 00:10:39.018494000	0.1	6.172949350633219e-05	10	3					COMPLETE
24	0.0002471871871179147	2020-10-14 23:04:07.457711	2020-10-14 23:14:32.802774	0 days 00:10:25.345063000	0.35000000000000003	0.00032717433162004296	9	3					COMPLETE
