number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	inf	2020-07-26 15:07:28.535017	2020-07-26 15:16:13.214504	0 days 00:08:44.679487000	0.0	0.016372363646845634	10	3					COMPLETE
1	0.5711403360004239	2020-07-26 15:16:13.215075	2020-07-26 15:26:43.509633	0 days 00:10:30.294558000		1.9428082035867544e-05	6	1					COMPLETE
2	0.539324601359751	2020-07-26 15:26:43.510102	2020-07-26 15:40:06.297347	0 days 00:13:22.787245000	0.35000000000000003	0.00012853782801634258	10	2					COMPLETE
3	0.558811459103693	2020-07-26 15:40:06.297834	2020-07-26 16:15:21.912350	0 days 00:35:15.614516000		0.0001693662365413233	6	1					COMPLETE
4	0.5695934655605218	2020-07-26 16:15:21.912902	2020-07-26 16:50:53.710973	0 days 00:35:31.798071000		5.201261299301664e-05	6	1					COMPLETE
5	0.539251639864489	2020-07-26 16:50:53.711468	2020-07-26 17:06:25.467696	0 days 00:15:31.756228000	0.45	5.101687313092365e-05	10	2					COMPLETE
6	0.5373731352774892	2020-07-26 17:06:25.468204	2020-07-26 17:18:08.872314	0 days 00:11:43.404110000	0.1	0.0007647964014110198	7	3	flat				COMPLETE
7	0.5540008485896939	2020-07-26 17:18:08.872859	2020-07-26 17:32:29.788770	0 days 00:14:20.915911000		0.00026072269095624677	9	1					COMPLETE
8	0.5379767249636056	2020-07-26 17:32:29.789270	2020-07-26 17:44:09.699014	0 days 00:11:39.909744000	0.1	0.002707320473483175	9	3					COMPLETE
9	0.5385952976000825	2020-07-26 17:44:09.699549	2020-07-26 17:54:57.027999	0 days 00:10:47.328450000	0.1	0.0015881353066890466	10	2					COMPLETE
10	0.5384076372107819	2020-07-26 17:54:57.028547	2020-07-26 18:06:45.502818	0 days 00:11:48.474271000	0.2	0.013981144795659851	7	3	flat				COMPLETE
11	0.5379316186508597	2020-07-26 18:06:45.503343	2020-07-26 18:18:27.082322	0 days 00:11:41.578979000	0.0	0.002731178942909511	8	3	pyramid_2				COMPLETE
12	0.5378582131025751	2020-07-26 18:18:27.082811	2020-07-26 18:30:09.581694	0 days 00:11:42.498883000	0.0	0.0014734539609296718	8	3	pyramid_2				COMPLETE
13	0.5376916671570796	2020-07-26 18:30:09.582253	2020-07-26 18:41:27.533038	0 days 00:11:17.950785000	0.1	0.0009401188962620289	7	3	pyramid_2				COMPLETE
14	0.5372520930410801	2020-07-26 18:41:27.533581	2020-07-26 18:53:12.756306	0 days 00:11:45.222725000	0.15000000000000002	0.0006917149664127335	7	3	flat				COMPLETE
15	0.5381828531455825	2020-07-26 18:53:12.756829	2020-07-26 19:04:41.021518	0 days 00:11:28.264689000	0.25	0.000496364567422877	7	2				pyramid_4	COMPLETE
16	0.5378706754959336	2020-07-26 19:04:41.022076	2020-07-26 19:16:07.504724	0 days 00:11:26.482648000	0.2	0.0070309155777289484	7	3	flat				COMPLETE
17	0.539410886415436	2020-07-26 19:16:07.505276	2020-07-26 19:27:35.581518	0 days 00:11:28.076242000	0.15000000000000002	0.0004976731393621694	8	2				flat	COMPLETE
18	0.5379582716708263	2020-07-26 19:27:35.582028	2020-07-26 19:38:54.422002	0 days 00:11:18.839974000	0.30000000000000004	0.006245474664800186	7	3	flat				COMPLETE
19	0.5377191143322582	2020-07-26 19:38:54.422543	2020-07-26 19:50:37.115684	0 days 00:11:42.693141000	0.05	0.0003441496067404352	6	3		pyramid_2			COMPLETE
20	0.5381055554458254	2020-07-26 19:50:37.116239	2020-07-26 20:02:00.065305	0 days 00:11:22.949066000	0.2	0.0009238977789793985	9	2			flat		COMPLETE
21	0.5371791790592049	2020-07-26 20:02:00.065920	2020-07-26 20:12:54.272773	0 days 00:10:54.206853000	0.1	0.001187815012978085	7	3	flat				COMPLETE
22	0.538061706239412	2020-07-26 20:12:54.273293	2020-07-26 20:24:59.876201	0 days 00:12:05.602908000	0.15000000000000002	0.0036110637313441396	7	3	flat				COMPLETE
23	0.5377279799349217	2020-07-26 20:24:59.876750	2020-07-26 20:36:42.061137	0 days 00:11:42.184387000	0.05	0.0011098424865608521	7	3	flat				COMPLETE
24	0.5378429826421088	2020-07-26 20:36:42.061669	2020-07-26 20:48:18.806486	0 days 00:11:36.744817000	0.15000000000000002	0.00010917221347941071	8	3	flat				COMPLETE
