number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.4862629256182982	2020-07-24 22:22:11.531553	2020-07-24 22:39:00.853978	0 days 00:16:49.322425000		1.3010115643991481e-05	8	1					COMPLETE
1	0.4866362081218275	2020-07-24 22:39:00.854484	2020-07-24 22:58:53.574156	0 days 00:19:52.719672000		0.00024264519821600813	8	1					COMPLETE
2	0.4777666507544824	2020-07-24 22:58:53.574630	2020-07-24 23:11:48.391174	0 days 00:12:54.816544000	0.15000000000000002	0.00018071389388785787	9	2			pyramid_2		COMPLETE
3	0.47849797237964586	2020-07-24 23:11:48.391733	2020-07-24 23:23:58.942725	0 days 00:12:10.550992000	0.0	0.00031085210980731756	10	2					COMPLETE
4	0.4779966258786992	2020-07-24 23:23:58.943259	2020-07-24 23:36:29.093565	0 days 00:12:30.150306000	0.15000000000000002	0.000522841715692641	9	2			flat		COMPLETE
5	0.47811980121698777	2020-07-24 23:36:29.094103	2020-07-24 23:49:17.393498	0 days 00:12:48.299395000	0.30000000000000004	0.0003157321736699791	10	3					COMPLETE
6	0.47777539517192225	2020-07-24 23:49:17.394049	2020-07-25 00:02:47.037565	0 days 00:13:29.643516000	0.35000000000000003	0.001513398399351117	7	3	flat				COMPLETE
7	0.4786475573566867	2020-07-25 00:02:47.038143	2020-07-25 00:31:56.578803	0 days 00:29:09.540660000	0.4	1.712967964859779e-05	9	2			pyramid_2		COMPLETE
8	0.48657194828052464	2020-07-25 00:31:56.579364	2020-07-25 00:53:47.325553	0 days 00:21:50.746189000		9.943110708392035e-05	9	1					COMPLETE
9	0.48193583135099555	2020-07-25 00:53:47.326069	2020-07-25 01:08:08.191990	0 days 00:14:20.865921000	0.35000000000000003	0.01027910997597321	8	3	flat				COMPLETE
10	0.4793803078009985	2020-07-25 01:08:08.192502	2020-07-25 01:20:22.158652	0 days 00:12:13.966150000	0.1	0.0040812793204006844	6	2				flat	COMPLETE
11	0.4788802812706658	2020-07-25 01:20:22.159124	2020-07-25 01:32:40.705106	0 days 00:12:18.545982000	0.2	0.002389749753959357	6	3		pyramid_4			COMPLETE
12	0.4775104526314025	2020-07-25 01:32:40.705643	2020-07-25 01:51:18.712278	0 days 00:18:38.006635000	0.5	7.45527948799821e-05	7	3	flat				COMPLETE
13	0.4772935138325922	2020-07-25 01:51:18.712780	2020-07-25 02:10:47.714242	0 days 00:19:29.001462000	0.5	5.908416794020757e-05	7	3	pyramid_2				COMPLETE
14	0.47728273691026746	2020-07-25 02:10:47.714784	2020-07-25 02:30:22.230655	0 days 00:19:34.515871000	0.5	4.4094116496932525e-05	7	3	pyramid_2				COMPLETE
15	0.4772673539734343	2020-07-25 02:30:22.231164	2020-07-25 02:50:08.848549	0 days 00:19:46.617385000	0.5	4.2298717759268064e-05	7	3	pyramid_2				COMPLETE
16	0.47714732131953014	2020-07-25 02:50:08.849111	2020-07-25 03:13:22.888819	0 days 00:23:14.039708000	0.45	2.7692582372096994e-05	7	3	pyramid_2				COMPLETE
17	0.47730826237728524	2020-07-25 03:13:22.889376	2020-07-25 03:50:36.268674	0 days 00:37:13.379298000	0.45	1.8636150095257254e-05	6	3		pyramid_2			COMPLETE
18	0.4772574266039373	2020-07-25 03:50:36.269257	2020-07-25 04:11:07.590796	0 days 00:20:31.321539000	0.4	2.731161081832185e-05	7	3	pyramid_2				COMPLETE
19	0.47976431274861975	2020-07-25 04:11:07.591349	2020-07-25 04:47:18.753366	0 days 00:36:11.162017000	0.4	2.767662755878748e-05	6	2				pyramid_4	COMPLETE
20	0.4774889939820008	2020-07-25 04:47:18.753959	2020-07-25 05:18:27.359193	0 days 00:31:08.605234000	0.25	1.2028037398257885e-05	7	3	pyramid_2				COMPLETE
21	0.4772660831114799	2020-07-25 05:18:27.359750	2020-07-25 05:39:08.450484	0 days 00:20:41.090734000	0.45	3.4045183248440954e-05	7	3	pyramid_2				COMPLETE
22	0.4771815775237183	2020-07-25 05:39:08.451069	2020-07-25 06:20:49.577726	0 days 00:41:41.126657000	0.4	1.004610827699664e-05	7	3	pyramid_2				COMPLETE
23	0.47774033954891154	2020-07-25 06:20:49.578267	2020-07-25 06:34:15.111891	0 days 00:13:25.533624000	0.4	0.0001466555677180281	8	3	pyramid_2				COMPLETE
24	0.4796580358619848	2020-07-25 06:34:15.112459	2020-07-25 07:01:07.271194	0 days 00:26:52.158735000	0.30000000000000004	1.0949564534516168e-05	6	3		flat			COMPLETE
