number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	inf	2020-07-29 14:50:10.761052	2020-07-29 14:58:56.889338	0 days 00:08:46.128286000	0.30000000000000004	0.027715926402825903	10	2				COMPLETE
1	0.472384093772313	2020-07-29 14:58:56.889915	2020-07-29 15:10:38.677609	0 days 00:11:41.787694000	0.15000000000000002	0.0005319253158733765	9	3				COMPLETE
2	0.4728468040564407	2020-07-29 15:10:38.678152	2020-07-29 15:22:56.228711	0 days 00:12:17.550559000	0.1	0.0003180365963258853	9	2		flat		COMPLETE
3	0.4772956230524755	2020-07-29 15:22:56.229261	2020-07-29 15:36:19.177500	0 days 00:13:22.948239000	0.15000000000000002	4.204630347859581e-05	10	2				COMPLETE
4	0.4781392873856563	2020-07-29 15:36:19.178023	2020-07-29 15:48:04.292710	0 days 00:11:45.114687000		0.009571603318351395	6	1				COMPLETE
5	0.47513450594020823	2020-07-29 15:48:04.293222	2020-07-29 16:00:23.377834	0 days 00:12:19.084612000	0.35000000000000003	0.010961288277449644	8	2			pyramid_2	COMPLETE
6	0.5224945679781103	2020-07-29 16:00:23.378370	2020-07-29 16:15:51.181387	0 days 00:15:27.803017000		1.2988598955591632e-05	6	1				COMPLETE
7	0.4725497768408788	2020-07-29 16:15:51.181913	2020-07-29 16:28:05.778929	0 days 00:12:14.597016000	0.4	0.0003376750824946233	10	3				COMPLETE
8	0.4924277112192748	2020-07-29 16:28:05.779477	2020-07-29 16:55:37.499877	0 days 00:27:31.720400000		0.00026661958557185723	6	1				COMPLETE
9	0.4906441179339054	2020-07-29 16:55:37.500422	2020-07-29 17:06:44.524190	0 days 00:11:07.023768000		0.012019609175971651	10	1				COMPLETE
10	0.4722255494225311	2020-07-29 17:06:44.524772	2020-07-29 17:18:18.116190	0 days 00:11:33.591418000	0.0	0.0019463391886150184	8	3	flat			COMPLETE
11	0.47223160226131866	2020-07-29 17:18:18.116767	2020-07-29 17:30:08.849535	0 days 00:11:50.732768000	0.0	0.0014846683970659161	8	3	flat			COMPLETE
12	0.4725014967971347	2020-07-29 17:30:08.850093	2020-07-29 17:41:19.333334	0 days 00:11:10.483241000	0.0	0.0019383438093458424	7	3	flat			COMPLETE
13	0.47240317812974797	2020-07-29 17:41:19.333833	2020-07-29 17:53:04.747019	0 days 00:11:45.413186000	0.0	0.0018861109411746685	8	3	flat			COMPLETE
14	0.4728640526147839	2020-07-29 17:53:04.747628	2020-07-29 18:04:56.618057	0 days 00:11:51.870429000	0.5	0.001914518017015852	7	3	pyramid_2			COMPLETE
15	0.48584996791195273	2020-07-29 18:04:56.618602	2020-07-29 18:28:51.403551	0 days 00:23:54.784949000	0.0	9.947605353060158e-05	7	3	flat			COMPLETE
16	0.47370429002771874	2020-07-29 18:28:51.404108	2020-07-29 18:40:43.069889	0 days 00:11:51.665781000	0.1	0.0036988565048456964	9	3				COMPLETE
17	0.4937568273271196	2020-07-29 18:40:43.070466	2020-07-29 18:51:39.200785	0 days 00:10:56.130319000	0.05	0.001022468258201726	8	2			flat	COMPLETE
18	0.473074182968541	2020-07-29 18:51:39.201319	2020-07-29 19:05:06.185859	0 days 00:13:26.984540000	0.2	0.004575804690664313	7	3	flat			COMPLETE
19	0.4720268298806258	2020-07-29 19:05:06.186432	2020-07-29 19:17:34.183098	0 days 00:12:27.996666000	0.05	0.00012411724895175375	9	3				COMPLETE
20	0.4753248933583655	2020-07-29 19:17:34.183620	2020-07-29 19:29:47.881005	0 days 00:12:13.697385000	0.25	8.87615341298631e-05	9	2		pyramid_2		COMPLETE
21	0.47256880110401217	2020-07-29 19:29:47.881542	2020-07-29 19:41:38.063288	0 days 00:11:50.181746000	0.05	0.0007938877316172083	8	3	flat			COMPLETE
22	0.4881284353589538	2020-07-29 19:41:38.063814	2020-07-29 19:55:21.544234	0 days 00:13:43.480420000	0.0	1.7241103509035293e-05	9	3				COMPLETE
23	0.4736223236409493	2020-07-29 19:55:21.544778	2020-07-29 20:07:52.280679	0 days 00:12:30.735901000	0.05	9.965460110647524e-05	8	3	pyramid_2			COMPLETE
24	0.4745556446746523	2020-07-29 20:07:52.281241	2020-07-29 20:20:43.698919	0 days 00:12:51.417678000	0.1	0.0041952193805306695	9	3				COMPLETE
