number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.4865296305426236	2020-07-25 18:41:27.699483	2020-07-25 18:56:54.001902	0 days 00:15:26.302419000	0.1	2.874548327755833e-05	9	3					COMPLETE
1	0.4862625538924645	2020-07-25 18:56:54.002435	2020-07-25 19:12:01.658792	0 days 00:15:07.656357000	0.25	0.00022138275206962265	6	2				flat	COMPLETE
2	0.49114633675937	2020-07-25 19:12:01.659397	2020-07-25 19:23:26.392787	0 days 00:11:24.733390000	0.35000000000000003	0.0002936221753085647	7	2				pyramid_4	COMPLETE
3	0.49014213652775207	2020-07-25 19:23:26.393324	2020-07-25 19:36:43.522350	0 days 00:13:17.129026000	0.45	6.569984946732214e-05	9	2			flat		COMPLETE
4	0.48709636229153336	2020-07-25 19:36:43.524144	2020-07-25 19:49:21.339810	0 days 00:12:37.815666000	0.35000000000000003	0.0016004636817518242	10	2					COMPLETE
5	0.4870040456837621	2020-07-25 19:49:21.340357	2020-07-25 20:03:48.105799	0 days 00:14:26.765442000	0.2	0.008455776530260297	7	3	flat				COMPLETE
6	0.4904819384739317	2020-07-25 20:03:48.106354	2020-07-25 20:16:26.568273	0 days 00:12:38.461919000	0.35000000000000003	0.008343875677965906	10	2					COMPLETE
7	0.4872672508765911	2020-07-25 20:16:26.568874	2020-07-25 20:28:49.650999	0 days 00:12:23.082125000	0.15000000000000002	0.0007692988361997313	10	2					COMPLETE
8	0.490902593625825	2020-07-25 20:28:49.651544	2020-07-25 20:49:39.426254	0 days 00:20:49.774710000	0.15000000000000002	2.0321196040220628e-05	6	3		flat			COMPLETE
9	0.4867354717912345	2020-07-25 20:49:39.426788	2020-07-25 21:02:30.481725	0 days 00:12:51.054937000	0.05	0.0010746432385634547	6	3		flat			COMPLETE
10	0.5083249965010018	2020-07-25 21:02:30.482266	2020-07-25 21:52:52.715569	0 days 00:50:22.233303000		0.00014569656808747242	7	1					COMPLETE
11	0.534298700477337	2020-07-25 21:52:52.716094	2020-07-25 22:05:56.521899	0 days 00:13:03.805805000		1.1548370171756587e-05	9	1					COMPLETE
12	0.4882018781333134	2020-07-25 22:05:56.522469	2020-07-25 22:19:42.187122	0 days 00:13:45.664653000	0.05	4.537727343612353e-05	8	3	pyramid_2				COMPLETE
13	0.5075290638101512	2020-07-25 22:19:42.187646	2020-07-25 22:55:12.808088	0 days 00:35:30.620442000		0.00013791110349818095	9	1					COMPLETE
14	0.4976289891341637	2020-07-25 22:55:12.808605	2020-07-25 23:11:18.432740	0 days 00:16:05.624135000	0.0	2.799384320395471e-05	8	3	pyramid_2				COMPLETE
15	0.4865579186932794	2020-07-25 23:11:18.433290	2020-07-25 23:23:50.564483	0 days 00:12:32.131193000	0.25	0.0002406414649226803	9	3					COMPLETE
16	0.49705293266033307	2020-07-25 23:23:50.564954	2020-07-25 23:46:01.930691	0 days 00:22:11.365737000		0.002420120749955036	8	1					COMPLETE
17	0.4870592309622929	2020-07-25 23:46:01.931232	2020-07-26 00:07:06.698385	0 days 00:21:04.767153000	0.25	7.120690888313119e-05	6	2				flat	COMPLETE
18	0.4904224303673054	2020-07-26 00:07:06.698952	2020-07-26 00:30:26.894450	0 days 00:23:20.195498000	0.1	1.2299998499380038e-05	7	3	flat				COMPLETE
19	0.48723552857760727	2020-07-26 00:30:26.894989	2020-07-26 00:42:39.245478	0 days 00:12:12.350489000	0.30000000000000004	0.0005329597080271602	9	2			pyramid_2		COMPLETE
20	0.49837286967573496	2020-07-26 00:42:39.246034	2020-07-26 00:56:01.498549	0 days 00:13:22.252515000		0.0036358091232825945	8	1					COMPLETE
21	0.48637482099861934	2020-07-26 00:56:01.499091	2020-07-26 01:08:32.049965	0 days 00:12:30.550874000	0.25	0.0002428470287048184	9	3					COMPLETE
22	0.48654745956947065	2020-07-26 01:08:32.050539	2020-07-26 01:21:02.982890	0 days 00:12:30.932351000	0.2	0.0002487458344893336	9	3					COMPLETE
23	0.48725483895663557	2020-07-26 01:21:02.983415	2020-07-26 01:33:33.993867	0 days 00:12:31.010452000	0.45	0.0004674944176904405	10	3					COMPLETE
24	0.48607850391782564	2020-07-26 01:33:33.994403	2020-07-26 01:46:27.245110	0 days 00:12:53.250707000	0.30000000000000004	0.00010252387469627837	9	3					COMPLETE
