number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.7832165187967235	2020-07-26 07:43:34.633809	2020-07-26 07:54:44.105909	0 days 00:11:09.472100000	0.25	0.0012775125000506844	6	2			pyramid_2	COMPLETE
1	0.7927172786061686	2020-07-26 07:54:44.106466	2020-07-26 08:05:23.824992	0 days 00:10:39.718526000	0.45	0.00038899096087750986	8	2			pyramid_4	COMPLETE
2	inf	2020-07-26 08:05:23.825554	2020-07-26 08:14:01.264946	0 days 00:08:37.439392000	0.4	0.013272018830096781	9	3				COMPLETE
3	0.7944161877417122	2020-07-26 08:14:01.265481	2020-07-26 08:25:31.353314	0 days 00:11:30.087833000	0.30000000000000004	8.79023306424691e-05	9	2		pyramid_2		COMPLETE
4	0.7907358768979181	2020-07-26 08:25:31.353855	2020-07-26 08:39:34.778551	0 days 00:14:03.424696000	0.30000000000000004	0.0017796549604425175	7	3	pyramid_2			COMPLETE
5	0.7540056060534679	2020-07-26 08:39:34.779117	2020-07-26 08:58:12.366250	0 days 00:18:37.587133000	0.0	0.00024086331627338846	8	2			pyramid_4	COMPLETE
6	0.7913144250291306	2020-07-26 08:58:12.366766	2020-07-26 09:16:44.563249	0 days 00:18:32.196483000	0.35000000000000003	0.0003903736832972597	9	3				COMPLETE
7	0.7925892541954519	2020-07-26 09:16:44.563780	2020-07-26 09:27:24.637628	0 days 00:10:40.073848000	0.1	0.028026715431470783	6	2			pyramid_2	COMPLETE
8	0.7880109948816814	2020-07-26 09:27:24.638140	2020-07-26 09:38:46.840464	0 days 00:11:22.202324000	0.2	9.029429483271238e-05	7	2			pyramid_4	COMPLETE
9	0.7978976449738763	2020-07-26 09:38:46.840989	2020-07-26 09:49:09.269234	0 days 00:10:22.428245000		0.0016078844132545423	7	1				COMPLETE
10	0.8053963448737808	2020-07-26 09:49:09.269755	2020-07-26 10:29:59.714133	0 days 00:40:50.444378000		2.417759144467483e-05	10	1				COMPLETE
11	0.7981910086175596	2020-07-26 10:29:59.714662	2020-07-26 10:41:27.657586	0 days 00:11:27.942924000		0.002663039707483671	6	1				COMPLETE
12	0.7786592811968978	2020-07-26 10:41:27.658083	2020-07-26 11:05:35.054776	0 days 00:24:07.396693000	0.0	0.00010584829953499606	8	2			pyramid_2	COMPLETE
13	0.7817020406815776	2020-07-26 11:05:35.055304	2020-07-26 11:37:16.007148	0 days 00:31:40.951844000	0.0	8.74985343335998e-05	8	2			flat	COMPLETE
14	0.7973169805525047	2020-07-26 11:37:16.007690	2020-07-26 11:48:11.393271	0 days 00:10:55.385581000	0.0	1.954411592145691e-05	8	3	flat			COMPLETE
15	0.8016503648698909	2020-07-26 11:48:11.393754	2020-07-26 12:05:16.465813	0 days 00:17:05.072059000		0.00017726229748105782	10	1				COMPLETE
16	0.7988633913669199	2020-07-26 12:05:16.466350	2020-07-26 12:25:46.355926	0 days 00:20:29.889576000	0.1	1.088733538239945e-05	9	2		flat		COMPLETE
17	0.789550246612252	2020-07-26 12:25:46.356451	2020-07-26 12:40:09.107489	0 days 00:14:22.751038000	0.1	3.6407854544342005e-05	7	2			pyramid_4	COMPLETE
18	0.7939635361756612	2020-07-26 12:40:09.108029	2020-07-26 12:57:12.252304	0 days 00:17:03.144275000		0.005612327564946953	8	1				COMPLETE
19	0.7951688613419402	2020-07-26 12:57:12.252833	2020-07-26 13:11:00.818199	0 days 00:13:48.565366000	0.0	0.00021715052007808617	8	3	pyramid_2			COMPLETE
20	0.795376219805946	2020-07-26 13:11:00.818706	2020-07-26 13:25:25.767603	0 days 00:14:24.948897000	0.15000000000000002	5.902375577069665e-05	9	2		flat		COMPLETE
21	0.7748028880287123	2020-07-26 13:25:25.768144	2020-07-26 13:55:57.927997	0 days 00:30:32.159853000	0.0	0.00018314862441767585	8	2			flat	COMPLETE
22	0.7940252692225125	2020-07-26 13:55:57.928526	2020-07-26 14:10:24.500854	0 days 00:14:26.572328000	0.05	0.0007395533225607749	7	2			flat	COMPLETE
23	0.7908769242263916	2020-07-26 14:10:24.501428	2020-07-26 14:55:39.309584	0 days 00:45:14.808156000	0.0	0.0002835627008983726	8	2			flat	COMPLETE
24	0.7908714933521868	2020-07-26 14:55:39.310118	2020-07-26 15:07:25.529145	0 days 00:11:46.219027000	0.05	0.0001519542095560072	8	2			pyramid_2	COMPLETE
