number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.4968083438890155	2020-07-27 00:42:54.251772	2020-07-27 00:54:05.945707	0 days 00:11:11.693935000	0.4	0.0007648225811010737	6	3		pyramid_4			COMPLETE
1	0.5057044408715583	2020-07-27 00:54:05.946306	2020-07-27 01:12:01.886716	0 days 00:17:55.940410000		0.002018899433344829	6	1					COMPLETE
2	0.4998291855465512	2020-07-27 01:12:01.887234	2020-07-27 01:24:13.090915	0 days 00:12:11.203681000	0.1	0.0001835520634310757	7	2				pyramid_2	COMPLETE
3	0.49667404630364764	2020-07-27 01:24:13.091409	2020-07-27 01:36:23.679587	0 days 00:12:10.588178000	0.35000000000000003	0.0013502317850905957	6	3		flat			COMPLETE
4	0.49689893448321193	2020-07-27 01:36:23.680129	2020-07-27 01:47:29.252883	0 days 00:11:05.572754000	0.45	0.0010480306639546032	7	3	flat				COMPLETE
5	0.4979054001983274	2020-07-27 01:47:29.253374	2020-07-27 02:02:58.551434	0 days 00:15:29.298060000	0.45	4.754644946521137e-05	9	2			pyramid_2		COMPLETE
6	0.4966967568368009	2020-07-27 02:02:58.552010	2020-07-27 02:14:23.077576	0 days 00:11:24.525566000	0.45	0.0007249622452927788	7	3	pyramid_2				COMPLETE
7	0.5190642244095581	2020-07-27 02:14:23.078169	2020-07-27 02:27:01.006090	0 days 00:12:37.927921000	0.0	0.00028679030826750764	6	2				pyramid_4	COMPLETE
8	0.4964886469167838	2020-07-27 02:27:01.006650	2020-07-27 02:39:24.239023	0 days 00:12:23.232373000	0.30000000000000004	0.00012451060630917036	6	3		pyramid_2			COMPLETE
9	0.5038555548926774	2020-07-27 02:39:24.239553	2020-07-27 02:53:55.193976	0 days 00:14:30.954423000	0.05	1.6012446711889442e-05	10	2					COMPLETE
10	0.514243851890755	2020-07-27 02:53:55.194508	2020-07-27 03:04:26.966664	0 days 00:10:31.772156000		0.027877377834705397	8	1					COMPLETE
11	0.4974940980191151	2020-07-27 03:04:26.967200	2020-07-27 03:15:16.565444	0 days 00:10:49.598244000	0.25	0.007275608798571025	6	3		pyramid_2			COMPLETE
12	0.4958655203614936	2020-07-27 03:15:16.566052	2020-07-27 03:27:35.799148	0 days 00:12:19.233096000	0.30000000000000004	9.508847224326344e-05	8	3	flat				COMPLETE
13	0.4957834125702057	2020-07-27 03:27:35.799687	2020-07-27 03:41:12.590732	0 days 00:13:36.791045000	0.25	6.798217260814895e-05	8	3	flat				COMPLETE
14	0.4953276540057483	2020-07-27 03:41:12.591278	2020-07-27 04:03:08.099260	0 days 00:21:55.507982000	0.15000000000000002	1.1062476928565454e-05	8	3	flat				COMPLETE
15	0.5022571348937395	2020-07-27 04:03:08.099770	2020-07-27 04:29:24.560176	0 days 00:26:16.460406000	0.15000000000000002	1.3090303415888344e-05	9	2			flat		COMPLETE
16	0.49628968850160254	2020-07-27 04:29:24.560705	2020-07-27 04:42:56.885524	0 days 00:13:32.324819000	0.15000000000000002	3.1092444138755944e-05	9	3					COMPLETE
17	0.4952055635595617	2020-07-27 04:42:56.886019	2020-07-27 04:57:41.653332	0 days 00:14:44.767313000	0.2	3.371217372121018e-05	8	3	flat				COMPLETE
18	0.5028966466632172	2020-07-27 04:57:41.653847	2020-07-27 05:16:53.883663	0 days 00:19:12.229816000	0.15000000000000002	1.0109201449903274e-05	10	2					COMPLETE
19	0.52374743295271	2020-07-27 05:16:53.884211	2020-07-27 06:01:49.660126	0 days 00:44:55.775915000		2.6986446716623194e-05	9	1					COMPLETE
20	0.4964996199693576	2020-07-27 06:01:49.660656	2020-07-27 06:12:52.709289	0 days 00:11:03.048633000	0.2	0.00031399096905109273	7	3	flat				COMPLETE
21	0.49556275960628243	2020-07-27 06:12:52.709853	2020-07-27 06:26:07.030759	0 days 00:13:14.320906000	0.25	5.9987525366220444e-05	8	3	flat				COMPLETE
22	0.4958820414612014	2020-07-27 06:26:07.031240	2020-07-27 06:42:08.345267	0 days 00:16:01.314027000	0.1	2.340582196442215e-05	8	3	flat				COMPLETE
23	0.495416998087745	2020-07-27 06:42:08.345781	2020-07-27 06:56:39.540193	0 days 00:14:31.194412000	0.2	4.83145640283627e-05	8	3	flat				COMPLETE
24	0.49622159975087293	2020-07-27 06:56:39.540700	2020-07-27 07:18:24.791144	0 days 00:21:45.250444000	0.2	1.012867420599516e-05	9	3					COMPLETE
