number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.4813849450000928	2020-07-27 07:18:26.778006	2020-07-27 07:29:59.414733	0 days 00:11:32.636727000	0.45	0.0008521800668332617	10	3					COMPLETE
1	0.4793495547257796	2020-07-27 07:29:59.415291	2020-07-27 07:50:20.878940	0 days 00:20:21.463649000	0.35000000000000003	1.6046047847422596e-05	6	3		pyramid_4			COMPLETE
2	0.5000443780226164	2020-07-27 07:50:20.879490	2020-07-27 08:11:50.485168	0 days 00:21:29.605678000	0.25	2.331917341940157e-05	8	2				pyramid_4	COMPLETE
3	0.48276474795241714	2020-07-27 08:11:50.485701	2020-07-27 08:23:36.888388	0 days 00:11:46.402687000	0.5	0.01666712035349192	9	2			flat		COMPLETE
4	0.48386897130325907	2020-07-27 08:23:36.888975	2020-07-27 08:36:19.701152	0 days 00:12:42.812177000	0.4	0.015369340643711262	9	2			flat		COMPLETE
5	0.5011677564401174	2020-07-27 08:36:19.701698	2020-07-27 08:48:00.415343	0 days 00:11:40.713645000	0.0	0.00010861869952456135	10	2					COMPLETE
6	0.4844011756498976	2020-07-27 08:48:00.415875	2020-07-27 08:59:49.962078	0 days 00:11:49.546203000	0.1	0.009189664611746598	8	2				flat	COMPLETE
7	0.483806850731285	2020-07-27 08:59:49.962622	2020-07-27 09:11:36.005666	0 days 00:11:46.043044000	0.25	0.0002924265304456005	7	2				pyramid_2	COMPLETE
8	0.48187429079459965	2020-07-27 09:11:36.006221	2020-07-27 09:22:37.313590	0 days 00:11:01.307369000	0.05	0.0016348403846554442	9	3					COMPLETE
9	0.4792661815140755	2020-07-27 09:22:37.314233	2020-07-27 09:34:07.960087	0 days 00:11:30.645854000	0.1	0.000607785450439341	9	3					COMPLETE
10	0.5003978390658531	2020-07-27 09:34:07.960569	2020-07-27 09:50:01.815495	0 days 00:15:53.854926000		0.002783532138102446	7	1					COMPLETE
11	0.4791679545300498	2020-07-27 09:50:01.816042	2020-07-27 10:10:16.350134	0 days 00:20:14.534092000	0.35000000000000003	1.815580183098345e-05	6	3		pyramid_4			COMPLETE
12	0.47911744715575094	2020-07-27 10:10:16.350624	2020-07-27 10:23:46.376031	0 days 00:13:30.025407000	0.15000000000000002	0.00010492595334455963	6	3		pyramid_2			COMPLETE
13	0.47946360760145473	2020-07-27 10:23:46.376578	2020-07-27 10:40:56.584154	0 days 00:17:10.207576000	0.2	5.303754161271038e-05	6	3		pyramid_2			COMPLETE
14	0.5556194588784584	2020-07-27 10:40:56.584699	2020-07-27 10:55:44.826844	0 days 00:14:48.242145000		1.078960433325377e-05	6	1					COMPLETE
15	0.47879697669378046	2020-07-27 10:55:44.827333	2020-07-27 11:08:21.920777	0 days 00:12:37.093444000	0.30000000000000004	0.00011382428133090287	7	3	pyramid_2				COMPLETE
16	0.47892615756150936	2020-07-27 11:08:21.921357	2020-07-27 11:19:39.966026	0 days 00:11:18.044669000	0.2	0.00019435227812244108	7	3	pyramid_2				COMPLETE
17	0.4788313134573147	2020-07-27 11:19:39.966555	2020-07-27 11:30:51.710051	0 days 00:11:11.743496000	0.30000000000000004	0.00023326847071111238	7	3	pyramid_2				COMPLETE
18	0.47875128994330945	2020-07-27 11:30:51.710579	2020-07-27 11:43:12.941796	0 days 00:12:21.231217000	0.30000000000000004	3.935921245653269e-05	7	3	pyramid_2				COMPLETE
19	0.5272519016507591	2020-07-27 11:43:12.942291	2020-07-27 12:28:38.406939	0 days 00:45:25.464648000		4.0258692688713924e-05	8	1					COMPLETE
20	0.47867835158469785	2020-07-27 12:28:38.407475	2020-07-27 12:40:45.004818	0 days 00:12:06.597343000	0.35000000000000003	5.536133360025136e-05	7	3	pyramid_2				COMPLETE
21	0.47866809568171864	2020-07-27 12:40:45.005331	2020-07-27 12:52:55.925311	0 days 00:12:10.919980000	0.35000000000000003	4.93112286500888e-05	7	3	pyramid_2				COMPLETE
22	0.4784813919719468	2020-07-27 12:52:55.925807	2020-07-27 13:07:56.601394	0 days 00:15:00.675587000	0.4	4.4084149147882806e-05	7	3	pyramid_2				COMPLETE
23	0.4796250622134064	2020-07-27 13:07:56.601935	2020-07-27 13:22:25.100761	0 days 00:14:28.498826000	0.45	6.940787825548813e-05	7	3	flat				COMPLETE
24	0.4785352192751398	2020-07-27 13:22:25.101249	2020-07-27 13:36:23.626215	0 days 00:13:58.524966000	0.4	2.475792184094822e-05	8	3	pyramid_2				COMPLETE
