number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.694814264708527	2020-07-28 15:16:06.395400	2020-07-28 15:33:26.791280	0 days 00:17:20.395880000		0.002023256973935389	6	1					COMPLETE
1	0.7117543370877082	2020-07-28 15:33:26.791739	2020-07-28 15:56:48.167787	0 days 00:23:21.376048000		0.00010997562009943216	7	1					COMPLETE
2	0.7008694227402607	2020-07-28 15:56:48.168226	2020-07-28 16:13:18.863244	0 days 00:16:30.695018000		0.0002832623542737186	10	1					COMPLETE
3	0.7004573463059048	2020-07-28 16:13:18.863707	2020-07-28 16:33:40.057429	0 days 00:20:21.193722000	0.1	2.42269375516935e-05	6	2				pyramid_2	COMPLETE
4	0.6931272210537023	2020-07-28 16:33:40.057894	2020-07-28 16:45:16.450561	0 days 00:11:36.392667000	0.15000000000000002	2.571844292030739e-05	9	2			pyramid_2		COMPLETE
5	0.6944211837591043	2020-07-28 16:45:16.451090	2020-07-28 16:55:41.508749	0 days 00:10:25.057659000		0.01896097766652587	6	1					COMPLETE
6	0.6911340570437391	2020-07-28 16:55:41.509218	2020-07-28 17:06:23.677099	0 days 00:10:42.167881000	0.5	0.00128824995777615	6	3		pyramid_4			COMPLETE
7	0.6993146412405797	2020-07-28 17:06:23.677587	2020-07-28 17:20:25.737497	0 days 00:14:02.059910000		0.0008699800856553858	9	1					COMPLETE
8	0.7010193509496839	2020-07-28 17:20:25.738021	2020-07-28 17:30:48.848475	0 days 00:10:23.110454000		0.017152780367617842	9	1					COMPLETE
9	0.7247021250983746	2020-07-28 17:30:48.848978	2020-07-28 17:42:30.373276	0 days 00:11:41.524298000		2.9241424269212583e-05	7	1					COMPLETE
10	0.6927510900406393	2020-07-28 17:42:30.373810	2020-07-28 17:53:36.054251	0 days 00:11:05.680441000	0.4	0.005239288708325031	7	3	flat				COMPLETE
11	0.6918303279029949	2020-07-28 17:53:36.054793	2020-07-28 18:04:16.221468	0 days 00:10:40.166675000	0.5	0.003484369962430912	7	3	flat				COMPLETE
12	0.6934132292518296	2020-07-28 18:04:16.221940	2020-07-28 18:14:56.664786	0 days 00:10:40.442846000	0.5	0.0033145743133921805	8	3	flat				COMPLETE
13	0.6906723096211619	2020-07-28 18:14:56.665271	2020-07-28 18:25:49.452157	0 days 00:10:52.786886000	0.5	0.0006540578353214665	7	3	pyramid_2				COMPLETE
14	0.6903996204617214	2020-07-28 18:25:49.452747	2020-07-28 18:36:43.015386	0 days 00:10:53.562639000	0.30000000000000004	0.0003861595553672341	8	3	pyramid_2				COMPLETE
15	0.6993595605635594	2020-07-28 18:36:43.015950	2020-07-28 18:47:40.882481	0 days 00:10:57.866531000	0.30000000000000004	0.0002379240962376198	8	2				flat	COMPLETE
16	0.6902569588038263	2020-07-28 18:47:40.883007	2020-07-28 18:59:35.860082	0 days 00:11:54.977075000	0.30000000000000004	0.00010505331666008245	8	3	pyramid_2				COMPLETE
17	0.6901866626674826	2020-07-28 18:59:35.860648	2020-07-28 19:11:45.190155	0 days 00:12:09.329507000	0.25	6.375376193347016e-05	8	3	pyramid_2				COMPLETE
18	0.6918423948119309	2020-07-28 19:11:45.190624	2020-07-28 19:22:52.591522	0 days 00:11:07.400898000	0.2	9.451664282319467e-05	10	2					COMPLETE
19	0.69942953874412	2020-07-28 19:22:52.592017	2020-07-28 19:37:42.557201	0 days 00:14:49.965184000	0.0	1.3642572516624147e-05	9	3					COMPLETE
20	0.6912718992796953	2020-07-28 19:37:42.557722	2020-07-28 19:50:05.141863	0 days 00:12:22.584141000	0.35000000000000003	6.79177625420761e-05	8	2				pyramid_4	COMPLETE
21	0.6901876262223207	2020-07-28 19:50:05.142395	2020-07-28 20:01:04.172143	0 days 00:10:59.029748000	0.25	0.00026319910981246515	8	3	pyramid_2				COMPLETE
22	0.6902944569774522	2020-07-28 20:01:04.172631	2020-07-28 20:12:19.427888	0 days 00:11:15.255257000	0.25	0.00015483930188159176	8	3	pyramid_2				COMPLETE
23	0.6912945624779409	2020-07-28 20:12:19.428367	2020-07-28 20:25:02.314759	0 days 00:12:42.886392000	0.2	4.713278695709716e-05	9	3					COMPLETE
24	0.6902859667536674	2020-07-28 20:25:02.315261	2020-07-28 20:36:12.236508	0 days 00:11:09.921247000	0.35000000000000003	0.00017023470674856436	8	3	pyramid_2				COMPLETE
