number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.522139259641282	2020-07-04 18:38:06.777326	2020-07-04 18:47:07.684904	0 days 00:09:00.907578000	2	0.4	2	900	1.2786073690635236e-05	COMPLETE
1	0.5587242335429665	2020-07-04 18:47:07.685525	2020-07-04 19:04:54.303231	0 days 00:17:46.617706000	6	0.4	3	1800	0.0014682192120487338	COMPLETE
2	0.5249800582726797	2020-07-04 19:04:54.303824	2020-07-04 19:16:11.135091	0 days 00:11:16.831267000	4	0.45	1	900	8.553837761633273e-05	COMPLETE
3	0.526348469855144	2020-07-04 19:16:11.135697	2020-07-04 19:30:27.282264	0 days 00:14:16.146567000	2	0.30000000000000004	1	1600	0.0010083755382397795	COMPLETE
4	0.5203358265652991	2020-07-04 19:30:27.282851	2020-07-04 19:51:16.903018	0 days 00:20:49.620167000	5	0.15000000000000002	3	2200	7.673293329272191e-05	COMPLETE
5	0.5181214529258465	2020-07-04 19:51:16.918747	2020-07-04 20:10:12.539362	0 days 00:18:55.620615000	3	0.45	2	1400	0.0001463293584573883	COMPLETE
6	0.528923606968414	2020-07-04 20:10:12.553488	2020-07-04 20:21:11.454424	0 days 00:10:58.900936000	2	0.05	3	2000	0.0013392118162935326	COMPLETE
7	0.5201305176692399	2020-07-04 20:21:11.455043	2020-07-04 20:34:07.426872	0 days 00:12:55.971829000	5	0.45	3	800	1.9255001260368733e-05	COMPLETE
8	0.5234460204578283	2020-07-04 20:34:07.427487	2020-07-04 20:44:28.481056	0 days 00:10:21.053569000	2	0.15000000000000002	1	1600	0.0006396872391708954	COMPLETE
9	0.5482869218838843	2020-07-04 20:44:28.481696	2020-07-04 20:55:53.712895	0 days 00:11:25.231199000	4	0.15000000000000002	3	1600	0.0011951906019062267	COMPLETE
10	0.5171728198639831	2020-07-04 20:55:53.713505	2020-07-04 21:08:18.265061	0 days 00:12:24.551556000	3	0.30000000000000004	2	500	0.00027777801070184854	COMPLETE
11	0.5192122783141526	2020-07-04 21:08:18.265649	2020-07-04 21:25:15.609096	0 days 00:16:57.343447000	3	0.30000000000000004	2	500	0.00026007147216576743	COMPLETE
12	0.5243298390455413	2020-07-04 21:25:15.609692	2020-07-04 21:36:22.589003	0 days 00:11:06.979311000	3	0.5	2	1200	0.00023365151290329387	COMPLETE
13	0.524947024968981	2020-07-04 21:36:22.589654	2020-07-04 21:45:01.019034	0 days 00:08:38.429380000	3	0.30000000000000004	2	300	4.032709728395757e-05	COMPLETE
14	0.5189847237272569	2020-07-04 21:45:01.019632	2020-07-04 22:04:44.332730	0 days 00:19:43.313098000	3	0.35000000000000003	2	1400	0.0003594833607202965	COMPLETE
15	0.5205274117533226	2020-07-04 22:04:44.358624	2020-07-04 22:14:04.849942	0 days 00:09:20.491318000	4	0.2	2	1200	0.00014069916620164136	COMPLETE
16	0.5245412372444805	2020-07-04 22:14:04.850516	2020-07-04 22:22:44.275542	0 days 00:08:39.425026000	3	0.5	1	600	0.00044115029607672663	COMPLETE
17	0.5216176878900556	2020-07-04 22:22:44.276138	2020-07-04 22:46:01.100792	0 days 00:23:16.824654000	5	0.0	2	2400	0.00012510389791986398	COMPLETE
18	0.521608735385694	2020-07-04 22:46:01.101387	2020-07-04 23:00:45.375897	0 days 00:14:44.274510000	3	0.25	2	300	3.988773949740102e-05	COMPLETE
19	0.5234093480029999	2020-07-04 23:00:45.376498	2020-07-04 23:11:23.507679	0 days 00:10:38.131181000	4	0.4	1	1200	0.00020772908752723554	COMPLETE
20	0.518929533878265	2020-07-04 23:11:23.508266	2020-07-04 23:21:01.047080	0 days 00:09:37.538814000	2	0.25	2	1400	5.2423754233481215e-05	COMPLETE
21	0.5187267987003104	2020-07-04 23:21:01.047679	2020-07-04 23:29:37.437392	0 days 00:08:36.389713000	2	0.25	2	1400	4.910793306683671e-05	COMPLETE
22	0.5192238134250307	2020-07-04 23:29:37.438205	2020-07-04 23:40:16.474539	0 days 00:10:39.036334000	3	0.2	2	1100	2.0378230478670024e-05	COMPLETE
23	0.5149132631152694	2020-07-04 23:40:16.475159	2020-07-04 23:51:57.997307	0 days 00:11:41.522148000	2	0.35000000000000003	2	1800	9.08519912314331e-05	COMPLETE
24	0.521274649608902	2020-07-04 23:51:57.997885	2020-07-05 00:05:00.243001	0 days 00:13:02.245116000	3	0.35000000000000003	2	1900	0.00010229558017628757	COMPLETE
25	0.5195194762091191	2020-07-05 00:05:00.245949	2020-07-05 00:14:44.461095	0 days 00:09:44.215146000	2	0.35000000000000003	2	1800	0.00018543751265783097	COMPLETE
26	0.5237165581848886	2020-07-05 00:14:44.461695	2020-07-05 00:37:32.558581	0 days 00:22:48.096886000	3	0.45	1	2100	0.00040556722294101647	COMPLETE
27	0.5278430503101377	2020-07-05 00:37:32.559184	2020-07-05 00:59:59.878418	0 days 00:22:27.319234000	4	0.35000000000000003	3	2300	0.0006954072976330303	COMPLETE
28	0.5203141263789601	2020-07-05 00:59:59.879018	2020-07-05 01:15:18.450097	0 days 00:15:18.571079000	2	0.5	2	1700	0.0001557911232130771	COMPLETE
29	0.5180567294707772	2020-07-05 01:15:18.450720	2020-07-05 01:24:53.271843	0 days 00:09:34.821123000	2	0.45	2	900	7.369920755098234e-05	COMPLETE
