number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.4636014450111343	2020-07-05 03:57:28.824751	2020-07-05 04:20:48.962027	0 days 00:23:20.137276000	4	0.15000000000000002	2	1200	2.534412975281824e-05	COMPLETE
1	1.4630848587165624	2020-07-05 04:20:48.962722	2020-07-05 04:33:57.747655	0 days 00:13:08.784933000	2	0.30000000000000004	3	1000	8.88061583853751e-05	COMPLETE
2	1.4562806641037935	2020-07-05 04:33:57.748258	2020-07-05 04:53:58.542017	0 days 00:20:00.793759000	4	0.1	2	900	1.3709510467357199e-05	COMPLETE
3	1.4775576892898055	2020-07-05 04:53:58.542610	2020-07-05 05:33:27.930045	0 days 00:39:29.387435000	6	0.5	1	1600	0.00015277331022697587	COMPLETE
4	1.4641816417024707	2020-07-05 05:33:27.933106	2020-07-05 06:18:00.929811	0 days 00:44:32.996705000	4	0.45	2	2400	0.000142215027614719	COMPLETE
5	1.4602147764676654	2020-07-05 06:18:00.930405	2020-07-05 06:48:54.564242	0 days 00:30:53.633837000	3	0.15000000000000002	1	2400	3.539303108319579e-05	COMPLETE
6	1.5377411680307322	2020-07-05 06:48:54.585875	2020-07-05 07:08:45.210819	0 days 00:19:50.624944000	5	0.1	2	2400	0.0011581256928809404	COMPLETE
7	1.4960624405140197	2020-07-05 07:08:45.211416	2020-07-05 07:19:06.917686	0 days 00:10:21.706270000	6	0.1	2	800	0.0005996793202046057	COMPLETE
8	1.4808565482407146	2020-07-05 07:19:06.918648	2020-07-05 07:33:39.475887	0 days 00:14:32.557239000	5	0.1	3	600	0.0007770105963595026	COMPLETE
9	1.4623120954109472	2020-07-05 07:33:39.476463	2020-07-05 08:20:10.394752	0 days 00:46:30.918289000	5	0.15000000000000002	2	1900	0.0005332790435211269	COMPLETE
10	1.4613429819273944	2020-07-05 08:20:10.395358	2020-07-05 08:32:56.214441	0 days 00:12:45.819083000	2	0.0	3	400	1.3354816274110153e-05	COMPLETE
11	1.4590891301060749	2020-07-05 08:32:56.215074	2020-07-05 08:53:38.820329	0 days 00:20:42.605255000	3	0.25	1	1600	3.302650395396429e-05	COMPLETE
12	1.461991200664306	2020-07-05 08:53:38.820949	2020-07-05 09:13:06.805103	0 days 00:19:27.984154000	3	0.30000000000000004	1	1600	1.0222186631020401e-05	COMPLETE
13	1.458747544243644	2020-07-05 09:13:06.815705	2020-07-05 09:34:59.793432	0 days 00:21:52.977727000	3	0.25	1	1900	4.0481879258129745e-05	COMPLETE
14	1.4611584685394656	2020-07-05 09:34:59.794732	2020-07-05 09:57:37.992325	0 days 00:22:38.197593000	3	0.4	1	2000	6.402529575451299e-05	COMPLETE
15	1.4590503546352602	2020-07-05 09:57:37.992945	2020-07-05 10:17:27.583284	0 days 00:19:49.590339000	4	0.0	2	1300	1.3497529407474266e-05	COMPLETE
16	1.467847404693689	2020-07-05 10:17:27.583947	2020-07-05 10:38:35.355174	0 days 00:21:07.771227000	2	0.35000000000000003	1	2000	2.039475113935715e-05	COMPLETE
17	1.4537340237752325	2020-07-05 10:38:35.355794	2020-07-05 10:54:36.698026	0 days 00:16:01.342232000	3	0.2	3	1000	5.458719256167983e-05	COMPLETE
18	1.4544242290063505	2020-07-05 10:54:36.698657	2020-07-05 11:11:42.569220	0 days 00:17:05.870563000	4	0.05	3	900	0.0002745193705382732	COMPLETE
19	1.4552128581492472	2020-07-05 11:11:42.569855	2020-07-05 11:23:53.306047	0 days 00:12:10.736192000	5	0.0	3	300	0.0002630977044132342	COMPLETE
