number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.3224424609199625	2020-07-05 10:03:56.463133	2020-07-05 10:30:34.922710	0 days 00:26:38.459577000	3	0.25	2	1400	0.0001924933908868953	COMPLETE
1	1.3600217760110103	2020-07-05 10:30:34.923283	2020-07-05 11:45:27.202381	0 days 01:14:52.279098000	6	0.4	2	2200	0.00067661814638923	COMPLETE
2	1.312426680025934	2020-07-05 11:45:27.202985	2020-07-05 12:00:28.052612	0 days 00:15:00.849627000	2	0.30000000000000004	2	600	1.6729182663146628e-05	COMPLETE
3	1.3106615118244116	2020-07-05 12:00:28.053201	2020-07-05 12:30:26.734527	0 days 00:29:58.681326000	5	0.0	1	1600	3.96142797745663e-05	COMPLETE
4	1.3570301877517326	2020-07-05 12:30:26.735106	2020-07-05 12:47:26.318877	0 days 00:16:59.583771000	5	0.35000000000000003	1	1700	0.000500507205163059	COMPLETE
5	1.3036025225364862	2020-07-05 12:47:26.319648	2020-07-05 13:36:01.740127	0 days 00:48:35.420479000	5	0.1	2	2400	0.00016044808618560208	COMPLETE
6	1.3207547183380741	2020-07-05 13:36:01.741371	2020-07-05 13:48:47.546750	0 days 00:12:45.805379000	2	0.05	1	1000	3.7677898945513485e-05	COMPLETE
7	1.315228251515984	2020-07-05 13:48:47.547347	2020-07-05 14:10:07.682463	0 days 00:21:20.135116000	6	0.4	1	1600	4.389854415932834e-05	COMPLETE
8	1.3833182332019847	2020-07-05 14:10:07.683070	2020-07-05 14:18:02.456738	0 days 00:07:54.773668000	5	0.45	2	900	0.0008340242708405828	COMPLETE
9	1.313717576552506	2020-07-05 14:18:02.457352	2020-07-05 14:31:48.532109	0 days 00:13:46.074757000	4	0.45	1	700	1.432209563429169e-05	COMPLETE
10	1.3025214503876634	2020-07-05 14:31:48.532681	2020-07-05 15:06:49.324441	0 days 00:35:00.791760000	4	0.1	3	2400	0.000136491959486026	COMPLETE
11	1.3192653174326867	2020-07-05 15:06:49.325057	2020-07-05 15:49:49.945183	0 days 00:43:00.620126000	4	0.1	3	2400	0.00019647748025470286	COMPLETE
12	1.3350019549288337	2020-07-05 15:49:49.946034	2020-07-05 16:08:40.465698	0 days 00:18:50.519664000	3	0.15000000000000002	3	2100	0.00010535003997772015	COMPLETE
13	1.3163551086721634	2020-07-05 16:08:40.466292	2020-07-05 17:02:59.034500	0 days 00:54:18.568208000	4	0.15000000000000002	3	2400	0.00010229603589246623	COMPLETE
14	1.4070739123751135	2020-07-05 17:02:59.035101	2020-07-05 17:19:54.674980	0 days 00:16:55.639879000	5	0.0	3	2000	0.001927903891295209	COMPLETE
15	1.326958494923529	2020-07-05 17:19:54.675592	2020-07-05 17:41:27.727081	0 days 00:21:33.051489000	3	0.2	3	1900	0.00031165095883744923	COMPLETE
16	1.296880243831322	2020-07-05 17:41:27.727678	2020-07-05 18:04:15.705116	0 days 00:22:47.977438000	6	0.1	2	300	8.022973084962399e-05	COMPLETE
17	1.3215886415178035	2020-07-05 18:04:15.705716	2020-07-05 18:31:55.759497	0 days 00:27:40.053781000	6	0.05	3	1200	7.3600199159943e-05	COMPLETE
18	1.3107062524356763	2020-07-05 18:31:55.760099	2020-07-05 18:50:42.813856	0 days 00:18:47.053757000	6	0.2	2	300	5.8107092467676593e-05	COMPLETE
19	1.3100867038723134	2020-07-05 18:50:42.815345	2020-07-05 19:03:11.399401	0 days 00:12:28.584056000	3	0.05	3	400	2.2644075763951938e-05	COMPLETE
20	1.326274267890874	2020-07-05 19:03:11.400620	2020-07-05 19:27:32.946490	0 days 00:24:21.545870000	4	0.15000000000000002	2	1300	0.0004285232994032924	COMPLETE
21	1.3099235521645105	2020-07-05 19:27:32.947132	2020-07-05 20:23:41.870359	0 days 00:56:08.923227000	5	0.1	2	2400	0.00017828364307926123	COMPLETE
22	1.3072096502580564	2020-07-05 20:23:41.870956	2020-07-05 21:05:18.718246	0 days 00:41:36.847290000	5	0.1	2	2200	0.00011718549321708569	COMPLETE
23	1.3131289194319762	2020-07-05 21:05:18.718917	2020-07-05 21:49:56.323936	0 days 00:44:37.605019000	6	0.2	2	1800	0.0002681633297762424	COMPLETE
24	1.3034821315890266	2020-07-05 21:49:56.324536	2020-07-05 22:35:00.648861	0 days 00:45:04.324325000	5	0.0	2	2300	9.791000698969347e-05	COMPLETE
25	1.3076363156656592	2020-07-05 22:35:00.649491	2020-07-05 23:19:49.731359	0 days 00:44:49.081868000	4	0.0	3	2200	7.244987151634913e-05	COMPLETE
26	1.313580278714164	2020-07-05 23:19:49.731969	2020-07-05 23:33:55.313391	0 days 00:14:05.581422000	6	0.05	2	500	2.7042713168664856e-05	COMPLETE
27	1.3054127393483448	2020-07-05 23:33:55.314053	2020-07-05 23:45:23.971204	0 days 00:11:28.657151000	5	0.0	1	800	7.587150685462539e-05	COMPLETE
28	1.3212067253407644	2020-07-05 23:45:23.971821	2020-07-05 23:56:40.619833	0 days 00:11:16.648012000	4	0.25	2	1100	0.0002794316973160514	COMPLETE
29	1.3159010991328906	2020-07-05 23:56:40.620433	2020-07-06 00:11:06.968369	0 days 00:14:26.347936000	5	0.25	2	1400	0.0001379593426458854	COMPLETE
30	1.3057882362971454	2020-07-06 00:11:06.968973	2020-07-06 00:35:44.328980	0 days 00:24:37.360007000	6	0.15000000000000002	3	2000	5.44735710556175e-05	COMPLETE
31	1.3057910432042528	2020-07-06 00:35:44.329615	2020-07-06 01:05:31.337153	0 days 00:29:47.007538000	5	0.1	2	2300	0.00014730954311201102	COMPLETE
32	1.3153935438152455	2020-07-06 01:05:31.360309	2020-07-06 01:22:04.645302	0 days 00:16:33.284993000	4	0.05	2	2400	0.000193189071551088	COMPLETE
33	1.3044827303716116	2020-07-06 01:22:04.645961	2020-07-06 01:46:47.804907	0 days 00:24:43.158946000	5	0.1	2	2200	8.906984855224073e-05	COMPLETE
34	1.3333653935781713	2020-07-06 01:46:47.805526	2020-07-06 02:12:58.625398	0 days 00:26:10.819872000	6	0.30000000000000004	2	2300	1.0223665614294103e-05	COMPLETE
35	1.3080804716346979	2020-07-06 02:12:58.625964	2020-07-06 02:35:19.715482	0 days 00:22:21.089518000	5	0.0	2	2000	0.00023316043148586394	COMPLETE
36	1.3230087874399847	2020-07-06 02:35:19.716080	2020-07-06 02:47:39.261497	0 days 00:12:19.545417000	3	0.2	1	1600	0.00013076307331849773	COMPLETE
37	1.3042822095359408	2020-07-06 02:47:39.262097	2020-07-06 03:22:28.939187	0 days 00:34:49.677090000	6	0.05	2	2300	0.00035926446734171137	COMPLETE
