number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	2.8620615624233907	2020-06-30 19:29:47.306910	2020-06-30 19:45:15.852608	0 days 00:15:28.545698000	5	0.0	3	700	2.8080293492867263e-05	COMPLETE
1	2.8936714597217654	2020-06-30 19:45:15.853235	2020-06-30 20:05:27.077147	0 days 00:20:11.223912000	2	0.25	1	1600	4.792429779653083e-05	COMPLETE
2	2.9426534572166614	2020-06-30 20:05:27.077763	2020-06-30 20:21:18.623442	0 days 00:15:51.545679000	4	0.45	1	1900	0.00045244039400122756	COMPLETE
3	2.906197029397862	2020-06-30 20:21:18.624056	2020-06-30 20:36:04.225314	0 days 00:14:45.601258000	3	0.4	2	1300	6.429432045987541e-05	COMPLETE
4	2.8971954371095046	2020-06-30 20:36:04.246843	2020-06-30 20:45:28.842735	0 days 00:09:24.595892000	2	0.05	2	500	4.531960143503027e-05	COMPLETE
5	2.9242052127860516	2020-06-30 20:45:28.843327	2020-06-30 21:03:42.108348	0 days 00:18:13.265021000	3	0.2	3	2100	0.0003282580700354348	COMPLETE
6	4.8281703800305555	2020-06-30 21:03:42.108958	2020-07-01 00:12:46.123368	0 days 03:09:04.014410000	6	0.15000000000000002	3	1900	0.0015733051358504274	COMPLETE
7	2.9421686048751474	2020-07-01 00:12:46.124028	2020-07-01 00:27:55.636014	0 days 00:15:09.511986000	4	0.2	3	1400	0.00044490219302357976	COMPLETE
8	2.9307023033899364	2020-07-01 00:27:55.636614	2020-07-01 00:38:26.681458	0 days 00:10:31.044844000	4	0.25	1	900	0.0005905063462487726	COMPLETE
9	2.9512579197927566	2020-07-01 00:38:26.682054	2020-07-01 00:48:39.600472	0 days 00:10:12.918418000	2	0.35000000000000003	1	1700	0.0019412662331220916	COMPLETE
10	2.8681369469254867	2020-07-01 00:48:39.601088	2020-07-01 00:55:51.452034	0 days 00:07:11.850946000	6	0.0	3	300	1.4738907302594936e-05	COMPLETE
