number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.6909504078517728	2020-07-06 21:12:51.112831	2020-07-06 21:42:19.601249	0 days 00:29:28.488418000	6	0.2	3	2300	7.543448837996097e-05	COMPLETE
1	1.7225774506399572	2020-07-06 21:42:19.601860	2020-07-06 21:48:52.908438	0 days 00:06:33.306578000	4	0.45	1	500	0.00036584184983755997	COMPLETE
2	1.666539741330334	2020-07-06 21:48:52.909034	2020-07-06 22:18:09.212894	0 days 00:29:16.303860000	5	0.1	2	1600	0.00016809261680374084	COMPLETE
3	1.7201699758969047	2020-07-06 22:18:09.223650	2020-07-06 22:24:38.519330	0 days 00:06:29.295680000	4	0.15000000000000002	3	400	0.0006252386542769468	COMPLETE
4	1.7116273716306207	2020-07-06 22:24:38.519953	2020-07-06 22:40:30.944189	0 days 00:15:52.424236000	4	0.0	3	1700	0.0002022141098550291	COMPLETE
5	1.6947333509409337	2020-07-06 22:40:30.944773	2020-07-06 23:27:11.927045	0 days 00:46:40.982272000	6	0.0	3	2400	0.000256456442802386	COMPLETE
6	1.7204986876519075	2020-07-06 23:27:11.939170	2020-07-06 23:34:00.107345	0 days 00:06:48.168175000	4	0.45	1	600	1.1222301667411698e-05	COMPLETE
7	1.696966093816791	2020-07-06 23:34:00.121086	2020-07-06 23:40:39.365699	0 days 00:06:39.244613000	5	0.4	2	500	0.0003305949097221975	COMPLETE
8	1.6723160602195166	2020-07-06 23:40:39.366329	2020-07-07 00:07:25.671509	0 days 00:26:46.305180000	5	0.5	3	2000	3.698175025594094e-05	COMPLETE
9	1.6701703401018377	2020-07-07 00:07:25.672122	2020-07-07 00:19:12.216479	0 days 00:11:46.544357000	4	0.1	2	1600	5.470363446199792e-05	COMPLETE
10	1.7167724445676324	2020-07-07 00:19:12.217137	2020-07-07 00:25:26.780871	0 days 00:06:14.563734000	2	0.30000000000000004	2	1100	0.0019764559575995277	COMPLETE
11	1.6987241969133418	2020-07-07 00:25:26.781474	2020-07-07 00:34:22.793866	0 days 00:08:56.012392000	2	0.1	2	1300	4.149894438121845e-05	COMPLETE
12	1.6823730954643468	2020-07-07 00:34:22.794514	2020-07-07 00:49:36.233412	0 days 00:15:13.438898000	3	0.1	2	1700	1.5070362017077016e-05	COMPLETE
13	1.6697077609748505	2020-07-07 00:49:36.262683	2020-07-07 01:06:33.890610	0 days 00:16:57.627927000	5	0.05	1	1000	6.805097843352688e-05	COMPLETE
14	1.674465682921339	2020-07-07 01:06:33.891211	2020-07-07 01:14:23.353976	0 days 00:07:49.462765000	5	0.0	1	1000	9.396124941864712e-05	COMPLETE
15	1.6678363836666577	2020-07-07 01:14:23.354575	2020-07-07 01:33:21.292898	0 days 00:18:57.938323000	6	0.30000000000000004	1	900	2.369105687536422e-05	COMPLETE
16	1.6576698188851962	2020-07-07 01:33:21.293505	2020-07-07 01:57:31.752154	0 days 00:24:10.458649000	6	0.25	1	1400	1.9357346520534236e-05	COMPLETE
17	1.7189034834447035	2020-07-07 01:57:31.787928	2020-07-07 02:11:20.695242	0 days 00:13:48.907314000	6	0.25	2	2000	0.0011581555788114006	COMPLETE
18	1.6812298125890708	2020-07-07 02:11:20.695841	2020-07-07 02:26:25.721024	0 days 00:15:05.025183000	5	0.2	1	1400	0.00015481883135354035	COMPLETE
19	1.7095787804573774	2020-07-07 02:26:25.721638	2020-07-07 02:38:06.314850	0 days 00:11:40.593212000	3	0.35000000000000003	2	2000	0.00011986224631622473	COMPLETE
20	1.7007412100210786	2020-07-07 02:38:06.322029	2020-07-07 03:00:32.225540	0 days 00:22:25.903511000	6	0.2	1	1400	0.0006336295579246362	COMPLETE
21	1.6730001183240977	2020-07-07 03:00:32.226151	2020-07-07 03:13:56.322957	0 days 00:13:24.096806000	6	0.30000000000000004	1	800	2.042053393622395e-05	COMPLETE
22	1.675199758097301	2020-07-07 03:13:56.323597	2020-07-07 03:26:20.830583	0 days 00:12:24.506986000	6	0.30000000000000004	1	800	2.2044031036367803e-05	COMPLETE
23	1.6746081742333156	2020-07-07 03:26:20.831209	2020-07-07 03:38:18.080061	0 days 00:11:57.248852000	5	0.25	2	1200	2.7007596719587802e-05	COMPLETE
24	1.6691838593696784	2020-07-07 03:38:18.080688	2020-07-07 03:59:52.894278	0 days 00:21:34.813590000	6	0.35000000000000003	1	1500	1.0834528316404869e-05	COMPLETE
25	1.6712372353250495	2020-07-07 03:59:52.894895	2020-07-07 04:13:28.661369	0 days 00:13:35.766474000	5	0.15000000000000002	1	1800	3.2685393275647396e-05	COMPLETE
26	1.6741147434224741	2020-07-07 04:13:28.662025	2020-07-07 04:29:42.712495	0 days 00:16:14.050470000	6	0.35000000000000003	2	800	1.6693193879554783e-05	COMPLETE
27	1.6782025605283135	2020-07-07 04:29:42.713147	2020-07-07 04:45:19.728793	0 days 00:15:37.015646000	5	0.25	1	1200	0.00012884845172613787	COMPLETE
28	1.6812539503506432	2020-07-07 04:45:19.729416	2020-07-07 05:12:08.676617	0 days 00:26:48.947201000	6	0.15000000000000002	2	1800	4.807012347914223e-05	COMPLETE
29	1.6745077418591614	2020-07-07 05:12:08.677232	2020-07-07 05:41:02.377081	0 days 00:28:53.699849000	6	0.2	1	2200	7.345324219281233e-05	COMPLETE
30	1.6828094191592315	2020-07-07 05:41:02.377677	2020-07-07 05:52:09.347727	0 days 00:11:06.970050000	5	0.30000000000000004	2	1000	8.676157685928844e-05	COMPLETE
31	1.6665446203901393	2020-07-07 05:52:09.348337	2020-07-07 06:20:19.703195	0 days 00:28:10.354858000	6	0.35000000000000003	1	1500	1.0627781471920308e-05	COMPLETE
