number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.4635109269996884	2020-07-06 18:29:48.485758	2020-07-06 18:34:55.874468	0 days 00:05:07.388710000	2	0.25	1	700	0.0004440372874050867	COMPLETE
1	1.4343861016859893	2020-07-06 18:34:55.875119	2020-07-06 19:04:28.922848	0 days 00:29:33.047729000	6	0.15000000000000002	1	2300	2.2950358997452522e-05	COMPLETE
2	1.473938747785277	2020-07-06 19:04:28.923448	2020-07-06 19:11:08.529542	0 days 00:06:39.606094000	2	0.45	3	800	0.00036634726093760897	COMPLETE
3	1.4561179337277912	2020-07-06 19:11:08.530178	2020-07-06 19:19:25.011159	0 days 00:08:16.480981000	3	0.30000000000000004	1	1200	1.4284741470391984e-05	COMPLETE
4	1.438037782843462	2020-07-06 19:19:25.011759	2020-07-06 19:44:31.831349	0 days 00:25:06.819590000	6	0.5	2	1100	2.0714802486087552e-05	COMPLETE
5	1.4626613563725483	2020-07-06 19:44:31.831951	2020-07-06 19:51:29.670474	0 days 00:06:57.838523000	3	0.0	2	1600	0.00093521314905978	COMPLETE
6	1.444014437728944	2020-07-06 19:51:29.671077	2020-07-06 20:07:15.079542	0 days 00:15:45.408465000	4	0.30000000000000004	1	1700	0.00013208388586481322	COMPLETE
7	1.4536521851719753	2020-07-06 20:07:15.080138	2020-07-06 20:15:50.594190	0 days 00:08:35.514052000	3	0.35000000000000003	1	700	0.00010759900442827273	COMPLETE
8	1.4414199328903505	2020-07-06 20:15:50.594785	2020-07-06 20:41:08.569588	0 days 00:25:17.974803000	6	0.4	3	2000	1.660687967327873e-05	COMPLETE
9	1.4473687130055066	2020-07-06 20:41:08.570194	2020-07-06 20:50:23.038592	0 days 00:09:14.468398000	3	0.05	3	1700	0.000185763426674337	COMPLETE
10	1.4185118463797066	2020-07-06 20:50:23.039201	2020-07-06 21:22:38.228264	0 days 00:32:15.189063000	5	0.15000000000000002	2	2300	4.8392495318819956e-05	COMPLETE
11	1.435964946619403	2020-07-06 21:22:38.228858	2020-07-06 21:45:22.995606	0 days 00:22:44.766748000	5	0.15000000000000002	2	2400	3.886366741816164e-05	COMPLETE
12	1.436887826312422	2020-07-06 21:45:22.996201	2020-07-06 22:05:16.265160	0 days 00:19:53.268959000	5	0.15000000000000002	2	2400	4.548532072650869e-05	COMPLETE
13	1.439307547221485	2020-07-06 22:05:16.265775	2020-07-06 22:24:36.984079	0 days 00:19:20.718304000	5	0.15000000000000002	2	2100	4.6170558712043095e-05	COMPLETE
14	1.4381413296251544	2020-07-06 22:24:36.984740	2020-07-06 22:50:37.523868	0 days 00:26:00.539128000	6	0.1	1	2200	1.0505043591591593e-05	COMPLETE
15	1.4417954987682595	2020-07-06 22:50:37.525167	2020-07-06 23:14:50.914904	0 days 00:24:13.389737000	5	0.2	2	2400	6.995846665429333e-05	COMPLETE
16	1.4364487246190312	2020-07-06 23:14:50.915502	2020-07-06 23:31:08.110103	0 days 00:16:17.194601000	4	0.0	1	1900	2.4665722093772345e-05	COMPLETE
17	1.440218667513043	2020-07-06 23:31:08.110693	2020-07-06 23:38:21.684263	0 days 00:07:13.573570000	6	0.05	3	300	3.1580426652960004e-05	COMPLETE
18	1.4425750526171377	2020-07-06 23:38:21.684900	2020-07-06 23:59:17.745474	0 days 00:20:56.060574000	5	0.2	2	2200	1.0292386078815455e-05	COMPLETE
19	1.4379020143748267	2020-07-06 23:59:17.761635	2020-07-07 00:18:50.756007	0 days 00:19:32.994372000	6	0.1	1	1500	8.03093148594205e-05	COMPLETE
20	1.4430628389908688	2020-07-07 00:18:50.823948	2020-07-07 00:47:21.485295	0 days 00:28:30.661347000	4	0.25	2	2400	0.00022436401775381107	COMPLETE
21	1.4399522561817104	2020-07-07 00:47:21.485951	2020-07-07 01:16:54.908770	0 days 00:29:33.422819000	5	0.15000000000000002	2	2400	3.8647590121431624e-05	COMPLETE
22	1.4404365878408731	2020-07-07 01:16:54.909375	2020-07-07 01:39:01.841111	0 days 00:22:06.931736000	5	0.2	2	1900	6.601012905949116e-05	COMPLETE
23	1.435328119139038	2020-07-07 01:39:01.841728	2020-07-07 02:05:55.786848	0 days 00:26:53.945120000	5	0.05	2	2200	3.14549808723491e-05	COMPLETE
24	1.4283415053944517	2020-07-07 02:05:55.787469	2020-07-07 02:41:04.565170	0 days 00:35:08.777701000	6	0.05	2	2200	2.4581474284060546e-05	COMPLETE
25	1.4156123769198972	2020-07-07 02:41:04.565787	2020-07-07 03:24:35.543794	0 days 00:43:30.978007000	6	0.1	3	1900	1.5209657075397921e-05	COMPLETE
26	1.4163393746816522	2020-07-07 03:24:35.545001	2020-07-07 04:08:09.631881	0 days 00:43:34.086880000	6	0.1	3	1900	1.417572078637474e-05	COMPLETE
27	1.4257892067094482	2020-07-07 04:08:09.632482	2020-07-07 04:48:08.568747	0 days 00:39:58.936265000	6	0.1	3	1800	1.0000892257247156e-05	COMPLETE
28	1.4210869720602397	2020-07-07 04:48:08.569357	2020-07-07 05:18:20.388469	0 days 00:30:11.819112000	6	0.1	3	1500	1.5636128924035148e-05	COMPLETE
29	1.4341438711642094	2020-07-07 05:18:20.389114	2020-07-07 05:29:48.877687	0 days 00:11:28.488573000	5	0.0	3	1300	1.386628297974801e-05	COMPLETE
30	1.4383022490208581	2020-07-07 05:29:48.878291	2020-07-07 05:44:56.836764	0 days 00:15:07.958473000	4	0.2	3	2000	9.45040119945175e-05	COMPLETE
31	1.4213412003770747	2020-07-07 05:44:56.837383	2020-07-07 06:13:51.261506	0 days 00:28:54.424123000	6	0.1	3	1500	1.6795285826617885e-05	COMPLETE
32	1.4240922916425844	2020-07-07 06:13:51.262171	2020-07-07 06:38:39.226735	0 days 00:24:47.964564000	6	0.1	3	1400	1.2157701568990635e-05	COMPLETE
33	1.4153236302587415	2020-07-07 06:38:39.227353	2020-07-07 07:14:49.018776	0 days 00:36:09.791423000	6	0.05	3	1800	1.7712341962484594e-05	COMPLETE
34	1.4169215190338782	2020-07-07 07:14:49.019389	2020-07-07 07:46:54.370145	0 days 00:32:05.350756000	6	0.05	3	1800	2.0429502223152423e-05	COMPLETE
35	1.425954353681309	2020-07-07 07:46:54.370762	2020-07-07 08:08:41.529637	0 days 00:21:47.158875000	6	0.0	3	1800	2.5206299596519684e-05	COMPLETE
36	1.414609360582453	2020-07-07 08:08:41.530256	2020-07-07 08:40:30.096333	0 days 00:31:48.566077000	6	0.05	3	1700	1.8765420373558677e-05	COMPLETE
37	1.4646089130401112	2020-07-07 08:40:30.096993	2020-07-07 08:49:04.219565	0 days 00:08:34.122572000	2	0.0	3	1600	0.000742567686872494	COMPLETE
