number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.37555913241163	2020-07-06 13:25:28.350983	2020-07-06 13:58:01.075866	0 days 00:32:32.724883000	2	0.1	3	2300	0.0006532349298904225	COMPLETE
1	1.3369259644131137	2020-07-06 13:58:01.076502	2020-07-06 14:33:05.731500	0 days 00:35:04.654998000	6	0.4	2	900	0.00013894248248841313	COMPLETE
2	1.3454849596978218	2020-07-06 14:33:05.747095	2020-07-06 15:07:16.837893	0 days 00:34:11.090798000	2	0.2	1	2300	5.7366420946902e-05	COMPLETE
3	1.4279247149242933	2020-07-06 15:07:16.838498	2020-07-06 15:16:47.416256	0 days 00:09:30.577758000	4	0.5	2	300	0.0007448363245653347	COMPLETE
4	1.3926311320705294	2020-07-06 15:16:47.416848	2020-07-06 15:30:12.242328	0 days 00:13:24.825480000	4	0.25	1	800	0.0008840963585164097	COMPLETE
5	1.329112072161793	2020-07-06 15:30:12.255389	2020-07-06 15:53:14.621261	0 days 00:23:02.365872000	2	0.2	3	500	3.8498060134328794e-05	COMPLETE
6	1.338971395909426	2020-07-06 15:53:14.621877	2020-07-06 16:22:00.752251	0 days 00:28:46.130374000	4	0.25	1	800	0.0001536988711505104	COMPLETE
7	1.3356559202151894	2020-07-06 16:22:00.752901	2020-07-06 16:47:51.512590	0 days 00:25:50.759689000	2	0.2	3	900	0.00013083306723200782	COMPLETE
8	1.346072352127605	2020-07-06 16:47:51.521877	2020-07-06 17:16:52.322652	0 days 00:29:00.800775000	2	0.0	1	1800	0.00015337388253660605	COMPLETE
9	1.3235983543386858	2020-07-06 17:16:52.347742	2020-07-06 18:51:23.220747	0 days 01:34:30.873005000	6	0.25	3	2400	1.4814046610881805e-05	COMPLETE
10	1.3309723743730884	2020-07-06 18:51:23.235155	2020-07-06 20:03:07.058463	0 days 01:11:43.823308000	6	0.4	3	1700	1.1755990865463022e-05	COMPLETE
11	1.3298299254419248	2020-07-06 20:03:07.072937	2020-07-06 21:04:47.463448	0 days 01:01:40.390511000	5	0.1	3	300	1.2619569277678075e-05	COMPLETE
