number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	2.2884859674367584	2020-07-03 17:35:19.974715	2020-07-03 18:01:51.599440	0 days 00:26:31.624725000	6	0.0	2	500	1.2132665683753888e-05	COMPLETE
1	2.2935199059483384	2020-07-03 18:01:51.600029	2020-07-03 18:28:12.546575	0 days 00:26:20.946546000	6	0.15000000000000002	3	1400	1.3305068287717002e-05	COMPLETE
2	2.3078566347287985	2020-07-03 18:28:12.547166	2020-07-03 18:43:22.699604	0 days 00:15:10.152438000	2	0.1	1	1800	0.00012152040519938967	COMPLETE
3	2.294995753402386	2020-07-03 18:43:22.700157	2020-07-03 19:34:20.026272	0 days 00:50:57.326115000	3	0.35000000000000003	1	1200	3.529446508686484e-05	COMPLETE
4	2.3925741414229074	2020-07-03 19:34:20.028892	2020-07-03 19:45:11.542873	0 days 00:10:51.513981000	2	0.05	1	2300	0.0016734873140543572	COMPLETE
5	2.325570633066218	2020-07-03 19:45:11.543446	2020-07-03 20:03:10.123259	0 days 00:17:58.579813000	2	0.4	1	2200	9.790452650932553e-05	COMPLETE
6	2.2945471266780246	2020-07-03 20:03:10.123856	2020-07-03 20:19:36.252838	0 days 00:16:26.128982000	4	0.30000000000000004	2	1300	5.304004482528686e-05	COMPLETE
7	2.4167069207970835	2020-07-03 20:19:36.253421	2020-07-03 20:28:21.697976	0 days 00:08:45.444555000	2	0.2	3	1800	0.0019472771212598662	COMPLETE
8	2.2887732911677587	2020-07-03 20:28:21.698552	2020-07-03 21:06:32.785426	0 days 00:38:11.086874000	3	0.35000000000000003	1	2000	4.803195685828756e-05	COMPLETE
9	2.308443348651298	2020-07-03 21:06:32.786048	2020-07-03 21:21:57.453510	0 days 00:15:24.667462000	2	0.05	3	2100	3.49922766917723e-05	COMPLETE
10	2.389707359404457	2020-07-03 21:21:57.454092	2020-07-03 21:39:15.132482	0 days 00:17:17.678390000	6	0.5	2	300	0.00043622460545410973	COMPLETE
11	2.3456561679766628	2020-07-03 21:39:15.133080	2020-07-03 22:01:20.811787	0 days 00:22:05.678707000	4	0.45	2	400	1.2437014757105587e-05	COMPLETE
12	2.296131386935544	2020-07-03 22:01:20.827234	2020-07-03 22:48:30.143315	0 days 00:47:09.316081000	5	0.25	2	600	1.0566641109448045e-05	COMPLETE
13	2.295685345280905	2020-07-03 22:48:30.143909	2020-07-03 22:57:52.137500	0 days 00:09:21.993591000	3	0.0	2	800	2.1297811199393685e-05	COMPLETE
14	2.2997960432612596	2020-07-03 22:57:52.138107	2020-07-03 23:27:35.274731	0 days 00:29:43.136624000	5	0.30000000000000004	1	900	0.00026439945977531424	COMPLETE
15	2.3137628179700935	2020-07-03 23:27:35.276030	2020-07-03 23:46:51.116206	0 days 00:19:15.840176000	3	0.4	2	1800	5.754862775423321e-05	COMPLETE
16	2.3025251021843496	2020-07-03 23:46:51.116799	2020-07-04 00:08:06.407486	0 days 00:21:15.290687000	5	0.2	1	1500	2.1523093584566573e-05	COMPLETE
