number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.9809763491676564	2020-07-09 04:12:19.992936	2020-07-09 04:24:25.541925	0 days 00:12:05.548989000	6	0.45	1	1500	0.0016400524393714233	COMPLETE
1	2.0311873391357778	2020-07-09 04:24:25.542564	2020-07-09 04:34:38.903656	0 days 00:10:13.361092000	3	0.4	2	1800	9.796933830009476e-05	COMPLETE
2	1.9921077487238668	2020-07-09 04:34:38.904258	2020-07-09 04:48:24.307585	0 days 00:13:45.403327000	2	0.15000000000000002	3	2000	0.00034250719125803353	COMPLETE
3	1.9721578461559195	2020-07-09 04:48:24.308189	2020-07-09 05:13:02.624383	0 days 00:24:38.316194000	4	0.35000000000000003	3	2000	0.00012746849982383525	COMPLETE
4	2.035139279930215	2020-07-09 05:13:02.624982	2020-07-09 05:18:49.388902	0 days 00:05:46.763920000	2	0.35000000000000003	1	600	0.00023134587423982985	COMPLETE
5	1.9778257154407557	2020-07-09 05:18:49.389509	2020-07-09 05:43:50.562185	0 days 00:25:01.172676000	6	0.15000000000000002	3	2300	0.0013569568354898517	COMPLETE
6	1.9711009578572378	2020-07-09 05:43:50.562802	2020-07-09 06:19:30.133989	0 days 00:35:39.571187000	2	0.1	1	2400	8.57303767316562e-05	COMPLETE
7	1.993988400488569	2020-07-09 06:19:30.134653	2020-07-09 06:30:29.572785	0 days 00:10:59.438132000	2	0.4	3	500	0.0017787507350501175	COMPLETE
8	2.011710446741846	2020-07-09 06:30:29.573382	2020-07-09 06:50:03.736448	0 days 00:19:34.163066000	5	0.35000000000000003	1	1300	0.000777138021324241	COMPLETE
9	1.9249806464241261	2020-07-09 06:50:03.737096	2020-07-09 06:59:32.748853	0 days 00:09:29.011757000	4	0.05	1	300	0.00016825293628394138	COMPLETE
10	1.9446958821942235	2020-07-09 06:59:32.749431	2020-07-09 07:19:26.691058	0 days 00:19:53.941627000	4	0.0	2	900	1.2647792343950218e-05	COMPLETE
11	1.9502574694261217	2020-07-09 07:19:26.691647	2020-07-09 07:32:38.258400	0 days 00:13:11.566753000	4	0.0	2	900	1.3297273522996756e-05	COMPLETE
12	1.959422837223923	2020-07-09 07:32:38.259018	2020-07-09 07:43:34.555002	0 days 00:10:56.295984000	5	0.0	2	300	2.772953629496667e-05	COMPLETE
13	1.9739728640568883	2020-07-09 07:43:34.555590	2020-07-09 07:54:56.563395	0 days 00:11:22.007805000	3	0.05	2	1000	4.7365675706247924e-05	COMPLETE
14	2.000708073203327	2020-07-09 07:54:56.564012	2020-07-09 07:59:58.517634	0 days 00:05:01.953622000	5	0.25	2	300	1.0212937013842041e-05	COMPLETE
15	2.0400214302435256	2020-07-09 07:59:58.518246	2020-07-09 08:06:21.938239	0 days 00:06:23.419993000	3	0.2	1	800	0.0003275490919133894	COMPLETE
16	1.939695715381388	2020-07-09 08:06:21.938842	2020-07-09 08:18:17.969512	0 days 00:11:56.030670000	4	0.0	2	1300	2.551855086377584e-05	COMPLETE
17	1.929352552134391	2020-07-09 08:18:17.970113	2020-07-09 08:40:11.916067	0 days 00:21:53.945954000	5	0.05	1	1300	3.402516280128323e-05	COMPLETE
18	1.93847783101581	2020-07-09 08:40:11.958841	2020-07-09 09:07:32.766739	0 days 00:27:20.807898000	5	0.25	1	1600	5.422053681253563e-05	COMPLETE
19	1.9580886795332557	2020-07-09 09:07:32.767348	2020-07-09 09:35:39.112400	0 days 00:28:06.345052000	6	0.1	1	1200	0.0001980993310321893	COMPLETE
20	1.959459140809656	2020-07-09 09:35:39.113005	2020-07-09 09:56:29.500189	0 days 00:20:50.387184000	5	0.1	1	600	0.0005369645584509517	COMPLETE
21	1.9382810948187845	2020-07-09 09:56:29.519300	2020-07-09 10:25:52.288361	0 days 00:29:22.769061000	5	0.25	1	1600	5.661616843017002e-05	COMPLETE
22	1.9300501242018582	2020-07-09 10:25:52.288972	2020-07-09 10:57:32.288073	0 days 00:31:39.999101000	5	0.2	1	1700	4.311076329735611e-05	COMPLETE
23	1.9332671659557443	2020-07-09 10:57:32.288671	2020-07-09 11:24:58.281132	0 days 00:27:25.992461000	4	0.05	1	1900	2.668011584554679e-05	COMPLETE
24	1.923813663466632	2020-07-09 11:24:58.298868	2020-07-09 12:06:57.809455	0 days 00:41:59.510587000	6	0.2	1	2100	3.755184665556251e-05	COMPLETE
25	1.942153109618795	2020-07-09 12:06:57.810122	2020-07-09 13:09:26.180051	0 days 01:02:28.369929000	6	0.05	1	2200	7.834518387508298e-05	COMPLETE
26	1.9283797449012945	2020-07-09 13:09:26.180646	2020-07-09 13:28:09.275671	0 days 00:18:43.095025000	6	0.15000000000000002	1	1100	1.745626411133748e-05	COMPLETE
27	1.9250375403646838	2020-07-09 13:28:09.276290	2020-07-09 13:59:31.610893	0 days 00:31:22.334603000	6	0.2	1	1100	1.729390636388415e-05	COMPLETE
28	1.9622117614711236	2020-07-09 13:59:31.612380	2020-07-09 14:49:42.249435	0 days 00:50:10.637055000	6	0.30000000000000004	1	2100	0.00017449504360720657	COMPLETE
29	1.9191271083222494	2020-07-09 14:49:42.250040	2020-07-09 15:18:33.241936	0 days 00:28:50.991896000	6	0.2	1	1500	2.0855305459989872e-05	COMPLETE
30	2.0333054578966565	2020-07-09 15:18:33.242559	2020-07-09 15:28:07.031348	0 days 00:09:33.788789000	3	0.30000000000000004	1	1400	0.00013619462392301809	COMPLETE
31	1.920588284295205	2020-07-09 15:28:07.031947	2020-07-09 15:57:56.742576	0 days 00:29:49.710629000	6	0.2	1	1500	1.907059700292609e-05	COMPLETE
