number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.3998306708277162	2020-07-02 12:02:23.913836	2020-07-02 12:19:14.649898	0 days 00:16:50.736062000	5	0.25	2	700	4.097005878371035e-05	COMPLETE
1	1.4586196673487943	2020-07-02 12:19:14.650498	2020-07-02 12:24:48.210203	0 days 00:05:33.559705000	3	0.2	3	1100	0.00038708046550621917	COMPLETE
2	1.4228565758549483	2020-07-02 12:24:48.210817	2020-07-02 12:37:30.968217	0 days 00:12:42.757400000	6	0.25	1	500	0.00012563064703751095	COMPLETE
3	1.4670567075401069	2020-07-02 12:37:30.968778	2020-07-02 12:42:56.368977	0 days 00:05:25.400199000	2	0.5	3	1200	0.0005002657253053333	COMPLETE
4	1.4617500208983847	2020-07-02 12:42:56.369578	2020-07-02 12:46:00.539101	0 days 00:03:04.169523000	2	0.30000000000000004	1	500	6.561346356045553e-05	COMPLETE
5	1.4162707131665384	2020-07-02 12:46:00.539710	2020-07-02 13:09:23.956072	0 days 00:23:23.416362000	4	0.35000000000000003	3	2000	1.6834857644542958e-05	COMPLETE
6	1.4501191056146339	2020-07-02 13:09:23.998252	2020-07-02 13:18:35.295397	0 days 00:09:11.297145000	4	0.25	2	1300	0.0003283298155768636	COMPLETE
7	1.4656817223971383	2020-07-02 13:18:35.296038	2020-07-02 13:24:19.731846	0 days 00:05:44.435808000	3	0.5	1	1000	5.715091284425606e-05	COMPLETE
8	1.459475425753195	2020-07-02 13:24:19.732435	2020-07-02 13:29:36.220720	0 days 00:05:16.488285000	2	0.25	3	1100	0.0010389272360356982	COMPLETE
9	1.4636146193747437	2020-07-02 13:29:36.221303	2020-07-02 13:35:39.472937	0 days 00:06:03.251634000	3	0.25	1	1300	0.0006283362937296666	COMPLETE
10	1.3957498794517686	2020-07-02 13:35:39.473530	2020-07-02 14:07:50.303658	0 days 00:32:10.830128000	6	0.0	2	1900	1.3789201348860822e-05	COMPLETE
11	1.3996111742576318	2020-07-02 14:07:50.304246	2020-07-02 14:42:14.035084	0 days 00:34:23.730838000	6	0.0	2	2100	1.4066211454970272e-05	COMPLETE
12	1.3992049988633461	2020-07-02 14:42:14.035682	2020-07-02 15:19:23.100885	0 days 00:37:09.065203000	6	0.0	2	2100	1.1056547205402415e-05	COMPLETE
13	1.4116182320587043	2020-07-02 15:19:23.113984	2020-07-02 15:40:48.295426	0 days 00:21:25.181442000	5	0.0	2	1800	1.0910280850088866e-05	COMPLETE
14	1.4087561293987507	2020-07-02 15:40:48.296038	2020-07-02 16:31:17.750042	0 days 00:50:29.454004000	6	0.1	2	2400	2.4875863436309004e-05	COMPLETE
15	1.4046460828388865	2020-07-02 16:31:17.766648	2020-07-02 16:59:05.464973	0 days 00:27:47.698325000	5	0.1	2	1800	1.0027875174187105e-05	COMPLETE
16	1.414168878097574	2020-07-02 16:59:05.465591	2020-07-02 17:30:13.944980	0 days 00:31:08.479389000	6	0.1	2	2400	2.8078024122430298e-05	COMPLETE
17	1.4191379982356411	2020-07-02 17:30:13.945646	2020-07-02 17:43:25.238311	0 days 00:13:11.292665000	5	0.0	2	1600	8.992679136133762e-05	COMPLETE
18	1.5670679909414043	2020-07-02 17:43:25.242995	2020-07-02 17:56:33.661978	0 days 00:13:08.418983000	6	0.05	1	2200	0.0019697526072468925	COMPLETE
19	1.434408628518962	2020-07-02 17:56:33.662614	2020-07-02 18:20:39.232925	0 days 00:24:05.570311000	5	0.15000000000000002	3	1600	0.0002322148026028886	COMPLETE
20	1.4174332817843174	2020-07-02 18:20:39.233515	2020-07-02 18:46:18.086436	0 days 00:25:38.852921000	6	0.4	2	1900	2.4949711912715005e-05	COMPLETE
21	1.4062526874464782	2020-07-02 18:46:18.098514	2020-07-02 19:23:40.783219	0 days 00:37:22.684705000	6	0.0	2	2200	1.0060681509901767e-05	COMPLETE
22	1.3992727899788748	2020-07-02 19:23:40.783818	2020-07-02 20:05:26.365840	0 days 00:41:45.582022000	6	0.05	2	2100	1.5598502446107566e-05	COMPLETE
23	1.4048805838015994	2020-07-02 20:05:26.366444	2020-07-02 20:31:16.672445	0 days 00:25:50.306001000	5	0.05	2	1600	1.7471708748614962e-05	COMPLETE
24	1.4083242742372553	2020-07-02 20:31:16.673037	2020-07-02 21:00:40.485192	0 days 00:29:23.812155000	6	0.05	2	2400	2.8534714604912294e-05	COMPLETE
25	1.4139360990391872	2020-07-02 21:00:40.485842	2020-07-02 21:21:27.915738	0 days 00:20:47.429896000	5	0.15000000000000002	2	2200	1.5022479227952648e-05	COMPLETE
26	1.4132416403790184	2020-07-02 21:21:27.916372	2020-07-02 21:36:34.967475	0 days 00:15:07.051103000	6	0.05	1	1800	4.8046501179017084e-05	COMPLETE
27	1.4130609905716633	2020-07-02 21:36:34.968081	2020-07-02 21:58:20.009192	0 days 00:21:45.041111000	4	0.15000000000000002	3	2000	3.5327533492808594e-05	COMPLETE
28	1.4019554899661428	2020-07-02 21:58:20.029964	2020-07-02 22:18:52.399838	0 days 00:20:32.369874000	6	0.0	2	1500	1.0092982933287251e-05	COMPLETE
29	1.4098057857882704	2020-07-02 22:18:52.400507	2020-07-02 22:45:34.167496	0 days 00:26:41.766989000	5	0.1	2	2300	2.023482254053812e-05	COMPLETE
30	1.407428337027335	2020-07-02 22:45:34.168110	2020-07-02 23:08:00.157337	0 days 00:22:25.989227000	6	0.05	2	2000	3.810153914408387e-05	COMPLETE
31	1.4001920893456508	2020-07-02 23:08:00.157984	2020-07-02 23:37:55.893754	0 days 00:29:55.735770000	6	0.0	2	2100	1.3664537348133063e-05	COMPLETE
32	1.4077366317227338	2020-07-02 23:37:55.894361	2020-07-02 23:56:46.857313	0 days 00:18:50.962952000	5	0.0	2	2100	1.2760387236233193e-05	COMPLETE
33	1.4070362119234947	2020-07-02 23:56:46.857917	2020-07-03 00:13:47.586383	0 days 00:17:00.728466000	6	0.05	2	1800	2.167928056921719e-05	COMPLETE
34	1.402253053373837	2020-07-03 00:13:47.586995	2020-07-03 00:42:10.420535	0 days 00:28:22.833540000	6	0.0	2	2300	1.4086497194941133e-05	COMPLETE
35	1.4249503656366842	2020-07-03 00:42:10.421145	2020-07-03 00:59:55.271599	0 days 00:17:44.850454000	6	0.2	3	1900	0.00011164546328907729	COMPLETE
36	1.4065139519222	2020-07-03 00:59:55.272214	2020-07-03 01:30:43.260585	0 days 00:30:47.988371000	6	0.1	2	2100	1.823582665912403e-05	COMPLETE
37	1.4157734507005315	2020-07-03 01:30:43.261241	2020-07-03 01:53:38.874141	0 days 00:22:55.612900000	5	0.2	1	2300	7.109850559472421e-05	COMPLETE
38	1.4104730701459025	2020-07-03 01:53:38.874760	2020-07-03 02:05:46.062340	0 days 00:12:07.187580000	4	0.05	2	700	3.453387000388993e-05	COMPLETE
39	1.409122280840915	2020-07-03 02:05:46.062955	2020-07-03 02:23:44.224968	0 days 00:17:58.162013000	5	0.0	3	1700	1.0461219992062736e-05	COMPLETE
40	1.452527485326038	2020-07-03 02:23:44.246900	2020-07-03 02:37:15.376528	0 days 00:13:31.129628000	6	0.45	2	2000	0.0001947086993118736	COMPLETE
41	1.4329001260234762	2020-07-03 02:37:15.377110	2020-07-03 02:49:26.161865	0 days 00:12:10.784755000	6	0.30000000000000004	2	400	1.8413858175536684e-05	COMPLETE
42	1.4110514493084778	2020-07-03 02:49:26.162491	2020-07-03 02:58:58.664857	0 days 00:09:32.502366000	5	0.30000000000000004	2	800	5.1623572708618475e-05	COMPLETE
