number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	2.1269772073994218	2020-06-30 18:35:11.220842	2020-06-30 18:53:51.798514	0 days 00:18:40.577672000	4	0.05	2	500	0.001816044485010831	COMPLETE
1	2.0600424243954176	2020-06-30 18:53:51.799368	2020-06-30 19:12:29.881256	0 days 00:18:38.081888000	3	0.0	3	2000	0.00022235749130357908	COMPLETE
2	2.171489004778593	2020-06-30 19:12:29.881870	2020-06-30 19:18:34.519334	0 days 00:06:04.637464000	6	0.4	2	300	0.0009254523531179644	COMPLETE
3	2.248170239923129	2020-06-30 19:18:34.519906	2020-06-30 19:28:15.093711	0 days 00:09:40.573805000	6	0.15000000000000002	2	1500	0.0011382315289953564	COMPLETE
4	2.072180073238307	2020-06-30 19:28:15.094310	2020-06-30 19:40:10.436124	0 days 00:11:55.341814000	2	0.05	3	700	0.0003329008162343064	COMPLETE
5	2.0607784568609993	2020-06-30 19:40:10.456326	2020-06-30 19:52:05.654016	0 days 00:11:55.197690000	2	0.1	2	2000	3.397629073457771e-05	COMPLETE
6	2.086159888601667	2020-06-30 19:52:05.654625	2020-06-30 19:59:40.611374	0 days 00:07:34.956749000	4	0.30000000000000004	1	400	0.00028135907718847383	COMPLETE
7	2.1689368882663023	2020-06-30 19:59:40.611964	2020-06-30 20:10:37.961397	0 days 00:10:57.349433000	2	0.45	1	1500	0.0008197838082170905	COMPLETE
8	2.0599696265681904	2020-06-30 20:10:37.961965	2020-06-30 20:37:21.542619	0 days 00:26:43.580654000	2	0.2	2	2200	0.00019941332127061014	COMPLETE
9	2.071572164467801	2020-06-30 20:37:21.543185	2020-06-30 20:46:47.102064	0 days 00:09:25.558879000	4	0.2	1	400	5.359642169511463e-05	COMPLETE
10	2.0664818431984915	2020-06-30 20:46:47.102645	2020-06-30 21:05:58.384465	0 days 00:19:11.281820000	3	0.30000000000000004	3	2400	1.3056461832509838e-05	COMPLETE
11	2.0640884542035316	2020-06-30 21:05:58.385063	2020-06-30 21:35:41.165246	0 days 00:29:42.780183000	3	0.0	3	2400	0.00011176105555146537	COMPLETE
12	2.074338860593778	2020-06-30 21:35:41.165846	2020-06-30 22:01:16.452594	0 days 00:25:35.286748000	3	0.25	3	2000	0.0002573907052010604	COMPLETE
13	2.0715942393161795	2020-06-30 22:01:16.508181	2020-06-30 22:19:21.477178	0 days 00:18:04.968997000	3	0.0	3	2000	0.00011030954308625211	COMPLETE
14	2.060911932057388	2020-06-30 22:19:21.477804	2020-06-30 23:13:17.721105	0 days 00:53:56.243301000	5	0.15000000000000002	2	1800	0.0004562458013807161	COMPLETE
15	2.0808163918718563	2020-06-30 23:13:17.721693	2020-06-30 23:23:07.886882	0 days 00:09:50.165189000	2	0.4	3	1100	6.221720035230055e-05	COMPLETE
