number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.4906565463333799	2020-07-10 13:49:01.677869	2020-07-10 14:05:17.292089	0 days 00:16:15.614220000	5	0.4	3	1300	0.0003854615534047543	COMPLETE
1	1.492666216360198	2020-07-10 14:05:17.292845	2020-07-10 14:20:17.489416	0 days 00:15:00.196571000	6	0.1	2	1500	2.509414038781731e-05	COMPLETE
2	1.4906047862349896	2020-07-10 14:20:17.490006	2020-07-10 14:30:51.388170	0 days 00:10:33.898164000	3	0.2	2	900	0.0016643633742168802	COMPLETE
3	1.490662105250777	2020-07-10 14:30:51.388748	2020-07-10 15:06:49.152592	0 days 00:35:57.763844000	6	0.45	3	1600	0.0017786295567058807	COMPLETE
4	1.4982566349861914	2020-07-10 15:06:49.154745	2020-07-10 15:13:19.094275	0 days 00:06:29.939530000	4	0.1	3	300	4.7444992513972656e-05	COMPLETE
5	1.4984646998128	2020-07-10 15:13:19.094853	2020-07-10 15:26:58.095776	0 days 00:13:39.000923000	6	0.05	1	1300	3.756427281261985e-05	COMPLETE
6	1.4814647289744594	2020-07-10 15:26:58.096370	2020-07-10 15:57:20.407275	0 days 00:30:22.310905000	3	0.1	3	2200	1.4880721206034236e-05	COMPLETE
7	1.494835636246274	2020-07-10 15:57:20.407881	2020-07-10 16:04:59.079624	0 days 00:07:38.671743000	2	0.1	1	2000	1.8629520070835976e-05	COMPLETE
8	1.4867812403374248	2020-07-10 16:04:59.081018	2020-07-10 16:17:43.945413	0 days 00:12:44.864395000	3	0.45	2	500	0.00014788876678738293	COMPLETE
9	1.4875042051599736	2020-07-10 16:17:43.946031	2020-07-10 16:37:03.427100	0 days 00:19:19.481069000	4	0.0	3	1400	4.806225737173578e-05	COMPLETE
10	1.4929880773463444	2020-07-10 16:37:03.427716	2020-07-10 16:45:28.524316	0 days 00:08:25.096600000	2	0.30000000000000004	3	2300	1.3327464442326503e-05	COMPLETE
11	1.49002878916891	2020-07-10 16:45:28.524927	2020-07-10 16:51:14.431065	0 days 00:05:45.906138000	3	0.25	2	300	0.00019080760411112325	COMPLETE
12	1.4846421428329764	2020-07-10 16:51:14.431665	2020-07-10 17:02:47.765206	0 days 00:11:33.333541000	3	0.5	2	700	0.00014473703411653222	COMPLETE
13	1.4994461403516999	2020-07-10 17:02:47.765804	2020-07-10 17:15:22.153067	0 days 00:12:34.387263000	3	0.35000000000000003	1	900	0.0003794533825114511	COMPLETE
14	1.511447838349649	2020-07-10 17:15:22.169015	2020-07-10 17:24:23.317225	0 days 00:09:01.148210000	2	0.2	2	2400	8.129842858357024e-05	COMPLETE
15	1.4875008914380046	2020-07-10 17:24:23.317857	2020-07-10 17:32:53.295171	0 days 00:08:29.977314000	4	0.5	3	800	0.00044498797745603504	COMPLETE
16	1.4982057831615034	2020-07-10 17:32:53.295798	2020-07-10 17:40:27.953154	0 days 00:07:34.657356000	3	0.0	1	1800	1.005302471856125e-05	COMPLETE
17	1.4977532976377776	2020-07-10 17:40:27.953769	2020-07-10 17:54:25.722561	0 days 00:13:57.768792000	5	0.2	2	2100	0.0008429534672884331	COMPLETE
18	1.504820194073588	2020-07-10 17:54:25.723156	2020-07-10 17:59:30.472380	0 days 00:05:04.749224000	2	0.15000000000000002	3	700	8.828400166273796e-05	COMPLETE
19	1.492743082475244	2020-07-10 17:59:30.472983	2020-07-10 18:06:44.750784	0 days 00:07:14.277801000	5	0.30000000000000004	2	1100	0.000218001969297483	COMPLETE
20	1.4919942303707725	2020-07-10 18:06:44.751561	2020-07-10 18:12:04.899435	0 days 00:05:20.147874000	3	0.5	1	600	8.226436844110271e-05	COMPLETE
21	1.4891600072471023	2020-07-10 18:12:04.900594	2020-07-10 18:24:14.932289	0 days 00:12:10.031695000	3	0.45	2	500	0.00015800307635722015	COMPLETE
22	1.4823313123650022	2020-07-10 18:24:14.932895	2020-07-10 18:36:26.649974	0 days 00:12:11.717079000	3	0.4	2	400	0.00011509652176858153	COMPLETE
23	1.4914586807203571	2020-07-10 18:36:26.650558	2020-07-10 18:46:12.611084	0 days 00:09:45.960526000	4	0.4	2	1100	0.0006258800334475372	COMPLETE
24	1.497360294194598	2020-07-10 18:46:12.611674	2020-07-10 18:52:20.759432	0 days 00:06:08.147758000	2	0.5	2	300	0.00025166141713549	COMPLETE
