number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.4113594544551895	2020-07-02 05:22:34.342083	2020-07-02 06:12:23.637915	0 days 00:49:49.295832000	6	0.4	2	2100	2.516633772484761e-05	COMPLETE
1	1.4044975808668183	2020-07-02 06:12:23.638523	2020-07-02 06:29:31.843601	0 days 00:17:08.205078000	2	0.2	2	1800	4.509889174609126e-05	COMPLETE
2	1.4079906993877442	2020-07-02 06:29:31.858637	2020-07-02 06:47:46.922758	0 days 00:18:15.064121000	5	0.1	3	1000	1.549573350505028e-05	COMPLETE
3	1.4220957680751651	2020-07-02 06:47:46.923356	2020-07-02 07:07:33.524907	0 days 00:19:46.601551000	3	0.4	2	600	0.00011112683585549863	COMPLETE
4	1.4564014735606667	2020-07-02 07:07:33.525501	2020-07-02 07:27:41.876228	0 days 00:20:08.350727000	5	0.45	2	700	0.00047826623586919313	COMPLETE
5	1.4116598784324081	2020-07-02 07:27:41.876812	2020-07-02 07:45:39.872616	0 days 00:17:57.995804000	4	0.15000000000000002	3	1500	2.6591136990867855e-05	COMPLETE
6	1.4191743541737283	2020-07-02 07:45:39.873208	2020-07-02 07:56:05.510075	0 days 00:10:25.636867000	4	0.05	2	1100	0.00016239596659651983	COMPLETE
7	1.42905851894226	2020-07-02 07:56:05.510659	2020-07-02 08:18:12.690013	0 days 00:22:07.179354000	2	0.35000000000000003	3	900	0.0003483089487673843	COMPLETE
8	1.413439736127054	2020-07-02 08:18:12.690604	2020-07-02 08:36:52.571218	0 days 00:18:39.880614000	6	0.4	1	1200	0.00016314317896447167	COMPLETE
9	1.441306716662571	2020-07-02 08:36:52.571806	2020-07-02 08:58:58.139798	0 days 00:22:05.567992000	2	0.45	1	400	0.0005637767867212814	COMPLETE
10	1.4299424735015664	2020-07-02 08:58:58.140388	2020-07-02 09:16:12.280319	0 days 00:17:14.139931000	3	0.25	1	2200	5.6273809118048306e-05	COMPLETE
11	1.4050316177986533	2020-07-02 09:16:12.280899	2020-07-02 10:02:45.403459	0 days 00:46:33.122560000	5	0.0	3	1700	1.1719873057777783e-05	COMPLETE
12	1.4041072265155814	2020-07-02 10:02:45.404084	2020-07-02 10:51:39.503979	0 days 00:48:54.099895000	5	0.0	3	1700	1.0016619399975014e-05	COMPLETE
13	1.4339173688371292	2020-07-02 10:51:39.505653	2020-07-02 11:03:41.483667	0 days 00:12:01.978014000	3	0.2	3	1800	5.106076252356298e-05	COMPLETE
14	1.4074875356065701	2020-07-02 11:03:41.484270	2020-07-02 11:40:11.446983	0 days 00:36:29.962713000	5	0.25	2	2400	4.9335362184417746e-05	COMPLETE
15	1.4126324628076563	2020-07-02 11:40:11.447563	2020-07-02 12:08:17.197105	0 days 00:28:05.749542000	6	0.0	3	1900	1.3105718547687251e-05	COMPLETE
16	1.4305913236377568	2020-07-02 12:08:17.197725	2020-07-02 12:58:42.053289	0 days 00:50:24.855564000	4	0.30000000000000004	1	1500	0.0012251979253608428	COMPLETE
17	1.4090261190587305	2020-07-02 12:58:42.078470	2020-07-02 13:17:59.687189	0 days 00:19:17.608719000	2	0.1	2	1400	2.541786115104401e-05	COMPLETE
