number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
13	1.5918661894268342	2020-07-03 15:15:50.140990	2020-07-03 15:26:35.722391	0 days 00:10:45.581401000	5	0.0	2	700	4.278245425148907e-05	COMPLETE
14	1.5932751494421507	2020-07-03 15:26:35.724647	2020-07-03 15:39:14.692069	0 days 00:12:38.967422000	5	0.0	2	1000	7.684540082210387e-05	COMPLETE
15	1.595826019779842	2020-07-03 15:39:14.692654	2020-07-03 15:49:15.317927	0 days 00:10:00.625273000	5	0.05	3	500	0.000239531341942779	COMPLETE
16	1.6697121625273261	2020-07-03 15:49:15.318668	2020-07-03 15:58:56.881297	0 days 00:09:41.562629000	3	0.0	2	900	0.0015717110840659167	COMPLETE
17	1.600653650724959	2020-07-03 15:58:56.881891	2020-07-03 16:16:30.363759	0 days 00:17:33.481868000	5	0.35000000000000003	3	1500	3.54866601084763e-05	COMPLETE
18	1.624583322958474	2020-07-03 16:16:30.364336	2020-07-03 16:33:19.127910	0 days 00:16:48.763574000	4	0.1	2	2400	0.0003222261172206836	COMPLETE
19	1.6030288037436986	2020-07-03 16:33:19.128502	2020-07-03 17:02:07.355191	0 days 00:28:48.226689000	3	0.2	3	400	1.0525998496904064e-05	COMPLETE
20	1.5903826434449473	2020-07-03 17:02:07.355784	2020-07-03 17:17:31.396131	0 days 00:15:24.040347000	6	0.05	2	800	6.749523337348185e-05	COMPLETE
21	1.5932200604736577	2020-07-03 17:17:31.396723	2020-07-03 17:30:19.900545	0 days 00:12:48.503822000	6	0.05	2	800	7.469671663756304e-05	COMPLETE
22	1.5919194651854789	2020-07-03 17:30:19.919439	2020-07-03 17:46:43.704656	0 days 00:16:23.785217000	6	0.1	2	1100	5.315386486801824e-05	COMPLETE
23	1.5963748491853949	2020-07-03 17:46:43.705242	2020-07-03 17:55:47.751731	0 days 00:09:04.046489000	5	0.05	2	500	1.8414807244189236e-05	COMPLETE
24	1.5959092666340018	2020-07-03 17:55:47.752327	2020-07-03 18:18:18.374290	0 days 00:22:30.621963000	6	0.2	2	900	0.00010417637030865937	COMPLETE
25	1.5907895756760293	2020-07-03 18:18:18.374902	2020-07-03 18:27:53.386356	0 days 00:09:35.011454000	5	0.0	3	600	2.711208310684225e-05	COMPLETE
26	1.6027742188882665	2020-07-03 18:27:53.386992	2020-07-03 18:37:54.362792	0 days 00:10:00.975800000	6	0.1	3	300	2.5804871048751647e-05	COMPLETE
27	1.594328265999758	2020-07-03 18:37:54.363431	2020-07-03 18:58:10.132321	0 days 00:20:15.768890000	5	0.2	3	1200	7.209811905254075e-05	COMPLETE
28	1.6019408420633012	2020-07-03 18:58:10.134436	2020-07-03 19:08:35.112309	0 days 00:10:24.977873000	6	0.05	3	500	1.0736691988175837e-05	COMPLETE
29	1.59807913586256	2020-07-03 19:08:35.112904	2020-07-03 19:35:54.463326	0 days 00:27:19.350422000	6	0.0	3	1500	0.0003013507022629776	COMPLETE
30	1.6081771822589765	2020-07-03 19:35:54.463911	2020-07-03 19:53:20.104492	0 days 00:17:25.640581000	5	0.45	3	900	2.7724648522828346e-05	COMPLETE
31	1.593420241968256	2020-07-03 19:53:20.105126	2020-07-03 20:03:06.885971	0 days 00:09:46.780845000	4	0.0	2	700	5.0479014476059215e-05	COMPLETE
32	1.5926446362710422	2020-07-03 20:03:06.886556	2020-07-03 20:12:11.994523	0 days 00:09:05.107967000	5	0.1	2	600	3.9547434127859766e-05	COMPLETE
33	1.5931488397530227	2020-07-03 20:12:11.995155	2020-07-03 20:21:21.853283	0 days 00:09:09.858128000	5	0.05	2	800	2.475126519969958e-05	COMPLETE
34	1.5911578012233227	2020-07-03 20:21:21.853857	2020-07-03 20:29:03.932066	0 days 00:07:42.078209000	6	0.0	2	400	0.00010621549532005502	COMPLETE
35	1.5965106744945092	2020-07-03 20:29:03.932658	2020-07-03 20:41:23.158979	0 days 00:12:19.226321000	6	0.1	3	400	0.00013292780952184276	COMPLETE
36	1.618513326492577	2020-07-03 20:41:23.159565	2020-07-03 20:58:07.518256	0 days 00:16:44.358691000	6	0.15000000000000002	2	400	0.0006781174581515379	COMPLETE
37	1.603100529821762	2020-07-03 20:58:07.518873	2020-07-03 21:06:42.366679	0 days 00:08:34.847806000	6	0.30000000000000004	3	600	0.00010516701343686237	COMPLETE
38	1.6013686797994227	2020-07-03 21:06:42.367272	2020-07-03 21:16:55.617990	0 days 00:10:13.250718000	6	0.05	1	1000	0.0001887174380618896	COMPLETE
39	1.5868944402091045	2020-07-03 21:16:55.618581	2020-07-03 21:26:25.225600	0 days 00:09:29.607019000	6	0.0	2	800	6.030704258544147e-05	COMPLETE
40	1.5884371182909127	2020-07-03 21:26:25.226208	2020-07-03 21:44:08.579876	0 days 00:17:43.353668000	6	0.15000000000000002	3	1100	5.740207300842537e-05	COMPLETE
41	1.5932766156586948	2020-07-03 21:44:08.580499	2020-07-03 22:06:33.871398	0 days 00:22:25.290899000	6	0.2	3	1200	5.860867604161119e-05	COMPLETE
42	1.5918251258236675	2020-07-03 22:06:33.871990	2020-07-03 22:24:48.176607	0 days 00:18:14.304617000	6	0.25	3	800	6.57863776500051e-05	COMPLETE
43	1.6049069798883675	2020-07-03 22:24:48.198561	2020-07-03 22:38:00.947577	0 days 00:13:12.749016000	6	0.30000000000000004	3	1100	2.9007199389750606e-05	COMPLETE
44	1.5853244550665044	2020-07-03 22:38:00.948173	2020-07-03 22:50:31.881432	0 days 00:12:30.933259000	6	0.1	3	600	8.983506986904647e-05	COMPLETE
45	1.5991640853605855	2020-07-03 22:50:31.882028	2020-07-03 23:10:39.777935	0 days 00:20:07.895907000	6	0.15000000000000002	3	1700	0.0001323255383533307	COMPLETE
46	1.600658934000531	2020-07-03 23:10:39.778552	2020-07-03 23:22:28.890048	0 days 00:11:49.111496000	6	0.1	1	1000	8.630185326064648e-05	COMPLETE
47	1.588605135820221	2020-07-03 23:22:28.890644	2020-07-03 23:49:57.493361	0 days 00:27:28.602717000	6	0.15000000000000002	3	1300	4.7253430776189476e-05	COMPLETE
48	1.593192434501977	2020-07-03 23:49:57.493958	2020-07-03 23:59:45.857047	0 days 00:09:48.363089000	3	0.15000000000000002	3	1300	5.0055345777340484e-05	COMPLETE
49	1.6080328605829015	2020-07-03 23:59:45.857711	2020-07-04 00:29:47.030816	0 days 00:30:01.173105000	6	0.2	3	1400	0.0001696889918402683	COMPLETE
50	1.6284742836190873	2020-07-04 00:29:47.078556	2020-07-04 00:48:51.608425	0 days 00:19:04.529869000	5	0.15000000000000002	3	1800	0.0005247418260144166	COMPLETE
51	1.58735127129667	2020-07-04 00:48:51.609024	2020-07-04 01:04:33.865164	0 days 00:15:42.256140000	6	0.15000000000000002	3	800	4.1598888846930164e-05	COMPLETE
52	1.6031309489024568	2020-07-04 01:04:33.866668	2020-07-04 01:18:11.187079	0 days 00:13:37.320411000	6	0.25	3	1200	3.7803790824066345e-05	COMPLETE
53	1.6030118887024694	2020-07-04 01:18:11.187673	2020-07-04 01:27:33.385794	0 days 00:09:22.198121000	6	0.2	3	700	4.4881107754408226e-05	COMPLETE
54	1.6038164223525486	2020-07-04 01:27:33.386405	2020-07-04 01:37:46.671762	0 days 00:10:13.285357000	6	0.15000000000000002	3	1100	8.626981031099301e-05	COMPLETE
55	1.6965069139771327	2020-07-04 01:37:46.672390	2020-07-04 01:44:18.132641	0 days 00:06:31.460251000	6	0.1	3	900	0.0012805053304491363	COMPLETE
56	1.5970478574928055	2020-07-04 01:44:18.133244	2020-07-04 02:03:33.231992	0 days 00:19:15.098748000	6	0.15000000000000002	3	1600	5.855156291700137e-05	COMPLETE
57	1.5979752751820155	2020-07-04 02:03:33.232607	2020-07-04 02:11:27.458927	0 days 00:07:54.226320000	5	0.2	3	600	3.220457095489652e-05	COMPLETE
58	1.5988456654000662	2020-07-04 02:11:27.459524	2020-07-04 02:23:20.244338	0 days 00:11:52.784814000	6	0.15000000000000002	3	1000	1.5651259004023577e-05	COMPLETE
59	1.5933285017457774	2020-07-04 02:23:20.244951	2020-07-04 02:38:04.443969	0 days 00:14:44.199018000	6	0.1	3	1300	2.1701355540805e-05	COMPLETE
60	1.6067614381212088	2020-07-04 02:38:04.444632	2020-07-04 02:46:25.836025	0 days 00:08:21.391393000	6	0.25	3	500	8.811655227778954e-05	COMPLETE
61	1.5880125844423543	2020-07-04 02:46:25.836641	2020-07-04 02:55:56.359345	0 days 00:09:30.522704000	6	0.05	2	800	6.267098225056944e-05	COMPLETE
62	1.5912390767091689	2020-07-04 02:55:56.359931	2020-07-04 03:08:37.769382	0 days 00:12:41.409451000	6	0.05	2	700	4.453215741448815e-05	COMPLETE
63	1.5990687573756828	2020-07-04 03:08:37.769987	2020-07-04 03:21:25.240444	0 days 00:12:47.470457000	6	0.1	3	900	6.225987042517595e-05	COMPLETE
64	1.598264217622173	2020-07-04 03:21:25.241457	2020-07-04 03:32:19.509982	0 days 00:10:54.268525000	6	0.1	2	800	0.00012075523536535506	COMPLETE
65	1.5982351356173896	2020-07-04 03:32:19.510578	2020-07-04 03:47:38.333643	0 days 00:15:18.823065000	6	0.05	1	1400	3.391577690591039e-05	COMPLETE
66	1.602818983240301	2020-07-04 03:47:38.334248	2020-07-04 03:56:26.957061	0 days 00:08:48.622813000	5	0.15000000000000002	3	700	7.934170182481404e-05	COMPLETE
67	1.5964496277152043	2020-07-04 03:56:26.957670	2020-07-04 04:06:14.092930	0 days 00:09:47.135260000	6	0.2	3	800	4.145139124179016e-05	COMPLETE
68	1.5882326880058082	2020-07-04 04:06:14.093559	2020-07-04 04:23:42.178512	0 days 00:17:28.084953000	5	0.1	2	1100	5.450966033981049e-05	COMPLETE
69	1.587658339532855	2020-07-04 04:23:42.179129	2020-07-04 04:41:30.197177	0 days 00:17:48.018048000	5	0.1	2	1100	5.7034226737486584e-05	COMPLETE
70	1.587187090072099	2020-07-04 04:41:30.197778	2020-07-04 04:58:37.924592	0 days 00:17:07.726814000	4	0.05	2	1100	5.329565987983137e-05	COMPLETE
71	1.5958793064981254	2020-07-04 04:58:37.925201	2020-07-04 05:08:21.420883	0 days 00:09:43.495682000	4	0.05	2	1100	5.524340515114393e-05	COMPLETE
72	1.58722813578956	2020-07-04 05:08:21.421497	2020-07-04 05:16:44.364800	0 days 00:08:22.943303000	3	0.0	2	1000	7.352867957403121e-05	COMPLETE
73	1.5878700791804286	2020-07-04 05:16:44.365422	2020-07-04 05:24:11.554073	0 days 00:07:27.188651000	2	0.0	2	1000	6.569326674064487e-05	COMPLETE
74	1.5902595239460744	2020-07-04 05:24:11.554714	2020-07-04 05:36:21.862848	0 days 00:12:10.308134000	2	0.0	2	1000	9.700865856506264e-05	COMPLETE
75	1.6012168998703402	2020-07-04 05:36:21.863434	2020-07-04 05:43:35.315238	0 days 00:07:13.451804000	2	0.0	2	900	7.042773934259703e-05	COMPLETE
76	1.5943900529659878	2020-07-04 05:43:35.315843	2020-07-04 05:52:30.658472	0 days 00:08:55.342629000	3	0.0	2	1200	0.0001179031480528546	COMPLETE
77	1.5942085488649673	2020-07-04 05:52:30.659126	2020-07-04 06:00:27.596079	0 days 00:07:56.936953000	3	0.05	2	900	7.383870439875178e-05	COMPLETE
78	1.596162547730293	2020-07-04 06:00:27.596700	2020-07-04 06:10:09.956312	0 days 00:09:42.359612000	4	0.0	2	1000	0.0001600144101707224	COMPLETE
79	1.5950210930356545	2020-07-04 06:10:09.956923	2020-07-04 06:17:32.145820	0 days 00:07:22.188897000	2	0.05	2	800	6.494098601215577e-05	COMPLETE
80	1.5942295084440672	2020-07-04 06:17:32.146426	2020-07-04 06:27:05.891860	0 days 00:09:33.745434000	3	0.05	2	1200	3.2043001851204565e-05	COMPLETE
81	1.5937926907512565	2020-07-04 06:27:05.892474	2020-07-04 06:36:32.360425	0 days 00:09:26.467951000	4	0.0	2	1000	5.168461439548858e-05	COMPLETE
82	1.6005061687919757	2020-07-04 06:36:32.361039	2020-07-04 06:47:09.405804	0 days 00:10:37.044765000	4	0.1	2	1100	9.311438905309327e-05	COMPLETE
83	1.5951767079559098	2020-07-04 06:47:09.406412	2020-07-04 06:55:26.621626	0 days 00:08:17.215214000	3	0.05	2	900	3.823845111122219e-05	COMPLETE
84	1.5909862916426718	2020-07-04 06:55:26.624649	2020-07-04 07:03:36.379679	0 days 00:08:09.755030000	4	0.0	2	700	8.030012980044757e-05	COMPLETE
85	1.6025007424287416	2020-07-04 07:03:36.380288	2020-07-04 07:10:45.217140	0 days 00:07:08.836852000	2	0.1	2	800	6.532650517563532e-05	COMPLETE
86	1.5886091820099988	2020-07-04 07:10:45.217763	2020-07-04 07:18:32.678184	0 days 00:07:47.460421000	5	0.05	2	600	4.918801173582563e-05	COMPLETE
87	1.5910165301148909	2020-07-04 07:18:32.678785	2020-07-04 07:28:21.953360	0 days 00:09:49.274575000	5	0.1	2	1000	4.2580478679246816e-05	COMPLETE
88	1.6000050845080633	2020-07-04 07:28:21.953973	2020-07-04 07:36:53.037619	0 days 00:08:31.083646000	3	0.0	2	1100	0.0001140210317080884	COMPLETE
89	1.5951087990894601	2020-07-04 07:36:53.038270	2020-07-04 07:46:12.465517	0 days 00:09:19.427247000	4	0.05	2	800	5.723551879672504e-05	COMPLETE
90	1.5909692893621885	2020-07-04 07:46:12.466128	2020-07-04 07:57:13.208334	0 days 00:11:00.742206000	5	0.1	2	1200	7.609976806837408e-05	COMPLETE
91	1.586887823386996	2020-07-04 07:57:13.208939	2020-07-04 08:15:20.912556	0 days 00:18:07.703617000	5	0.1	2	1100	5.315007181052968e-05	COMPLETE
92	1.5843432547950713	2020-07-04 08:15:20.913179	2020-07-04 08:35:10.098795	0 days 00:19:49.185616000	5	0.1	2	1100	5.136829692099296e-05	COMPLETE
93	1.5790700056535771	2020-07-04 08:35:10.099407	2020-07-04 08:51:10.439428	0 days 00:16:00.340021000	5	0.05	2	1000	3.677680887198034e-05	COMPLETE
94	1.592447318426522	2020-07-04 08:51:10.440044	2020-07-04 09:04:02.851708	0 days 00:12:52.411664000	5	0.1	2	1300	2.295184950669515e-05	COMPLETE
95	1.5899529851758691	2020-07-04 09:04:02.873464	2020-07-04 09:14:08.781945	0 days 00:10:05.908481000	5	0.0	2	900	3.6027769174592135e-05	COMPLETE
96	1.5908082924898084	2020-07-04 09:14:08.782562	2020-07-04 09:26:21.989269	0 days 00:12:13.206707000	5	0.05	2	1100	4.630297192956866e-05	COMPLETE
97	1.5910257654480906	2020-07-04 09:26:21.989900	2020-07-04 09:37:15.428415	0 days 00:10:53.438515000	5	0.1	2	1000	2.932824246561046e-05	COMPLETE
98	1.594034478961476	2020-07-04 09:37:15.429025	2020-07-04 09:50:08.610209	0 days 00:12:53.181184000	5	0.05	2	1200	4.128682854015633e-05	COMPLETE
99	1.5939272681078163	2020-07-04 09:50:08.610847	2020-07-04 10:05:18.142548	0 days 00:15:09.531701000	4	0.0	2	1000	7.000901083932916e-05	COMPLETE
