number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.4103452128204714	2020-06-30 19:11:08.171770	2020-06-30 19:19:22.213764	0 days 00:08:14.041994000	4	0.5	1	600	2.0920011023780175e-05	COMPLETE
1	1.3899918662898978	2020-06-30 19:19:22.214349	2020-06-30 19:28:27.579232	0 days 00:09:05.364883000	3	0.4	1	1400	1.6025972948199983e-05	COMPLETE
2	1.3709258076780468	2020-06-30 19:28:27.579812	2020-06-30 19:35:53.397459	0 days 00:07:25.817647000	2	0.1	3	1100	1.692871770560586e-05	COMPLETE
3	1.4488783052712797	2020-06-30 19:35:53.398047	2020-06-30 19:41:10.490332	0 days 00:05:17.092285000	4	0.35000000000000003	1	1600	0.0008003137782953845	COMPLETE
4	1.3673538541681391	2020-06-30 19:41:10.490904	2020-06-30 19:52:37.193180	0 days 00:11:26.702276000	6	0.1	3	300	0.00018655716377430923	COMPLETE
5	1.3683606446086034	2020-06-30 19:52:37.193765	2020-06-30 20:07:43.924602	0 days 00:15:06.730837000	6	0.1	3	1200	1.3190583151180343e-05	COMPLETE
6	1.3849208225028378	2020-06-30 20:07:43.925199	2020-06-30 20:17:52.050189	0 days 00:10:08.124990000	4	0.35000000000000003	1	900	0.0002382892613090404	COMPLETE
7	1.4712574868355868	2020-06-30 20:17:52.078107	2020-06-30 20:28:52.391220	0 days 00:11:00.313113000	5	0.5	3	2000	0.000825340399806234	COMPLETE
8	1.3625932097403766	2020-06-30 20:28:52.391801	2020-06-30 20:36:59.186828	0 days 00:08:06.795027000	4	0.1	3	700	8.205291262114275e-05	COMPLETE
9	1.7193282344749157	2020-06-30 20:36:59.187402	2020-06-30 20:41:35.419753	0 days 00:04:36.232351000	2	0.35000000000000003	2	2100	0.0009378791294444747	COMPLETE
10	1.36235393943167	2020-06-30 20:41:35.420343	2020-06-30 20:49:47.733357	0 days 00:08:12.313014000	5	0.0	2	300	5.51271206648824e-05	COMPLETE
11	1.3599531875532398	2020-06-30 20:49:47.733940	2020-06-30 20:59:09.456199	0 days 00:09:21.722259000	5	0.0	2	300	6.145573603793729e-05	COMPLETE
12	1.3608882478434658	2020-06-30 20:59:09.456783	2020-06-30 21:09:46.200416	0 days 00:10:36.743633000	5	0.0	2	300	5.185325296057035e-05	COMPLETE
13	1.3609739514961272	2020-06-30 21:09:46.201014	2020-06-30 21:17:58.263508	0 days 00:08:12.062494000	5	0.0	2	300	4.863521968799614e-05	COMPLETE
14	1.371215940677342	2020-06-30 21:17:58.264114	2020-06-30 21:26:32.664867	0 days 00:08:34.400753000	6	0.2	2	500	3.584264245973272e-05	COMPLETE
15	1.362729683114747	2020-06-30 21:26:32.665469	2020-06-30 21:35:40.497015	0 days 00:09:07.831546000	5	0.2	2	800	0.00011296245902167598	COMPLETE
16	1.382561210790229	2020-06-30 21:35:40.497613	2020-06-30 21:49:33.776658	0 days 00:13:53.279045000	3	0.0	2	2400	0.0003632458373110757	COMPLETE
17	1.3624523124115173	2020-06-30 21:49:33.777243	2020-06-30 21:57:07.155471	0 days 00:07:33.378228000	5	0.05	2	500	3.429251843143229e-05	COMPLETE
18	1.3675479412203781	2020-06-30 21:57:07.156093	2020-06-30 22:04:44.452773	0 days 00:07:37.296680000	6	0.2	2	300	8.926586000574669e-05	COMPLETE
19	1.3814391464721103	2020-06-30 22:04:44.453366	2020-06-30 22:12:25.453507	0 days 00:07:41.000141000	3	0.05	1	1000	0.00029665107866916416	COMPLETE
20	1.3673938199803566	2020-06-30 22:12:25.454103	2020-06-30 22:26:31.801933	0 days 00:14:06.347830000	5	0.15000000000000002	2	1600	3.021490966093425e-05	COMPLETE
21	1.3650600048831723	2020-06-30 22:26:31.826128	2020-06-30 22:34:52.234409	0 days 00:08:20.408281000	5	0.0	2	400	7.179662323649295e-05	COMPLETE
22	1.3667928214094418	2020-06-30 22:34:52.235041	2020-06-30 22:42:17.079872	0 days 00:07:24.844831000	5	0.0	2	700	4.491544855782652e-05	COMPLETE
23	1.3862869939786588	2020-06-30 22:42:17.091139	2020-06-30 22:52:49.943195	0 days 00:10:32.852056000	6	0.05	2	300	0.0001428333592964633	COMPLETE
24	1.3654227694260814	2020-06-30 22:52:49.943784	2020-06-30 23:03:07.692524	0 days 00:10:17.748740000	5	0.05	2	500	2.4828531332235002e-05	COMPLETE
25	1.3634210303093959	2020-06-30 23:03:07.693139	2020-06-30 23:10:27.116279	0 days 00:07:19.423140000	4	0.0	2	300	5.6593910941705374e-05	COMPLETE
26	1.3694942142065827	2020-06-30 23:10:27.116877	2020-06-30 23:18:21.128456	0 days 00:07:54.011579000	5	0.15000000000000002	1	700	0.00010493308336405307	COMPLETE
27	1.362314668162693	2020-06-30 23:18:21.129058	2020-06-30 23:25:44.154643	0 days 00:07:23.025585000	5	0.05	3	500	5.828474597095577e-05	COMPLETE
28	1.3705233402142263	2020-06-30 23:25:44.155253	2020-06-30 23:35:26.953478	0 days 00:09:42.798225000	6	0.25	2	900	0.0001308888214589701	COMPLETE
29	1.378715896518998	2020-06-30 23:35:26.954077	2020-06-30 23:42:41.737202	0 days 00:07:14.783125000	4	0.15000000000000002	1	600	2.2453464176645302e-05	COMPLETE
30	1.3815150682670707	2020-06-30 23:42:41.737811	2020-06-30 23:47:13.520254	0 days 00:04:31.782443000	4	0.0	2	400	4.0314529302525814e-05	COMPLETE
31	1.3604996275146	2020-06-30 23:47:13.520858	2020-06-30 23:54:33.987169	0 days 00:07:20.466311000	5	0.05	3	500	5.931341559678244e-05	COMPLETE
32	1.3577296625484119	2020-06-30 23:54:33.987787	2020-07-01 00:02:21.217764	0 days 00:07:47.229977000	5	0.05	3	600	6.834550439626938e-05	COMPLETE
33	1.3801563728158623	2020-07-01 00:02:21.218370	2020-07-01 00:07:56.556630	0 days 00:05:35.338260000	5	0.05	3	600	7.254282441393427e-05	COMPLETE
34	1.3688062112182104	2020-07-01 00:07:56.557233	2020-07-01 00:18:08.678849	0 days 00:10:12.121616000	6	0.1	3	800	1.695495892356887e-05	COMPLETE
35	1.3666492376459936	2020-07-01 00:18:08.679453	2020-07-01 00:28:01.600629	0 days 00:09:52.921176000	4	0.1	3	1200	0.00014570498995966966	COMPLETE
36	1.3650281338970294	2020-07-01 00:28:01.601265	2020-07-01 00:44:35.312863	0 days 00:16:33.711598000	5	0.05	3	400	1.087977984981003e-05	COMPLETE
37	1.4662156635596235	2020-07-01 00:44:35.313466	2020-07-01 00:53:19.921353	0 days 00:08:44.607887000	6	0.25	3	1500	0.0016139680910248282	COMPLETE
38	1.3899865881073121	2020-07-01 00:53:19.921983	2020-07-01 01:08:15.398920	0 days 00:14:55.476937000	4	0.5	3	1100	0.00017839074896409962	COMPLETE
39	1.3966933414703082	2020-07-01 01:08:15.399551	2020-07-01 01:16:19.192896	0 days 00:08:03.793345000	3	0.45	3	600	2.674129626064114e-05	COMPLETE
40	1.367689019352596	2020-07-01 01:16:19.193482	2020-07-01 01:31:23.175918	0 days 00:15:03.982436000	6	0.1	3	800	7.048258814998123e-05	COMPLETE
41	1.3681610442719474	2020-07-01 01:31:23.296239	2020-07-01 01:38:45.852460	0 days 00:07:22.556221000	5	0.0	1	400	4.8033511853445505e-05	COMPLETE
42	1.3543329964328692	2020-07-01 01:38:45.853082	2020-07-01 01:45:53.315624	0 days 00:07:07.462542000	5	0.0	2	300	8.693864738755514e-05	COMPLETE
43	1.365189454291296	2020-07-01 01:45:53.316249	2020-07-01 01:53:22.185053	0 days 00:07:28.868804000	5	0.05	3	400	9.138425543277812e-05	COMPLETE
44	1.357324039808018	2020-07-01 01:53:22.185719	2020-07-01 02:00:36.054847	0 days 00:07:13.869128000	5	0.0	2	300	0.00020958022726796897	COMPLETE
45	1.4096684996420281	2020-07-01 02:00:36.084082	2020-07-01 02:07:57.734498	0 days 00:07:21.650416000	5	0.30000000000000004	2	500	0.0005282108013408178	COMPLETE
46	1.3681418343055052	2020-07-01 02:07:57.735113	2020-07-01 02:20:50.642454	0 days 00:12:52.907341000	4	0.1	3	1900	0.0002033732481484095	COMPLETE
47	1.3622965440095518	2020-07-01 02:20:50.643086	2020-07-01 02:29:41.244227	0 days 00:08:50.601141000	5	0.0	2	700	0.00011469540502733735	COMPLETE
48	1.3780854632662702	2020-07-01 02:29:41.244893	2020-07-01 02:37:18.895496	0 days 00:07:37.650603000	4	0.05	1	300	0.0003007833328211008	COMPLETE
49	1.355031226329039	2020-07-01 02:37:18.896124	2020-07-01 02:45:26.098072	0 days 00:08:07.201948000	6	0.15000000000000002	3	600	0.0001751173354808548	COMPLETE
50	1.3645008830022274	2020-07-01 02:45:26.098792	2020-07-01 02:56:18.752841	0 days 00:10:52.654049000	6	0.15000000000000002	2	600	0.00022777882652430328	COMPLETE
51	1.3728693265580119	2020-07-01 02:56:18.759697	2020-07-01 03:05:35.116611	0 days 00:09:16.356914000	6	0.1	3	900	0.00016443393839265082	COMPLETE
