number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.7989845022100026	2020-06-30 19:28:03.293059	2020-06-30 19:38:39.530729	0 days 00:10:36.237670000	6	0.30000000000000004	3	1400	0.001544044452243688	COMPLETE
1	1.6842805286165046	2020-06-30 19:38:39.531371	2020-06-30 19:53:54.355137	0 days 00:15:14.823766000	5	0.05	1	800	0.0004184887262849774	COMPLETE
2	1.6899897263330572	2020-06-30 19:53:54.355745	2020-06-30 20:20:46.663854	0 days 00:26:52.308109000	4	0.45	1	1000	0.00015423968452220628	COMPLETE
3	1.6842452970956887	2020-06-30 20:20:46.664447	2020-06-30 20:45:23.375192	0 days 00:24:36.710745000	5	0.1	3	1000	1.2225255950477656e-05	COMPLETE
4	1.6783253329725158	2020-06-30 20:45:23.383691	2020-06-30 21:16:38.798304	0 days 00:31:15.414613000	4	0.25	3	600	1.7869162560956014e-05	COMPLETE
5	1.7379440546286207	2020-06-30 21:16:38.798909	2020-06-30 22:19:26.173391	0 days 01:02:47.374482000	6	0.35000000000000003	3	1600	0.0006025138646727742	COMPLETE
6	1.6987580573942815	2020-06-30 22:19:26.174007	2020-06-30 22:35:16.113712	0 days 00:15:49.939705000	4	0.1	1	1000	0.00023325005158235322	COMPLETE
7	1.6876665415967547	2020-06-30 22:35:16.114325	2020-06-30 22:50:48.903012	0 days 00:15:32.788687000	5	0.15000000000000002	3	1500	0.00021060183907775865	COMPLETE
8	1.6675948895493142	2020-06-30 22:50:48.903622	2020-06-30 23:21:47.030672	0 days 00:30:58.127050000	2	0.2	3	1700	2.2143328003018306e-05	COMPLETE
9	1.6802790621165133	2020-06-30 23:21:47.040984	2020-07-01 00:09:45.331831	0 days 00:47:58.290847000	6	0.25	3	1700	3.260890656404084e-05	COMPLETE
10	1.6716055221834771	2020-07-01 00:09:45.332448	2020-07-01 00:53:27.354951	0 days 00:43:42.022503000	2	0.45	2	2400	4.8175287904037604e-05	COMPLETE
11	1.678886098813276	2020-07-01 00:53:27.355591	2020-07-01 01:36:05.890163	0 days 00:42:38.534572000	2	0.5	2	2400	4.820978859088755e-05	COMPLETE
12	1.6701372631457674	2020-07-01 01:36:05.890787	2020-07-01 02:19:04.512374	0 days 00:42:58.621587000	2	0.4	2	2300	5.9697993933608176e-05	COMPLETE
13	1.6800351794443877	2020-07-01 02:19:04.513000	2020-07-01 02:48:40.892040	0 days 00:29:36.379040000	3	0.35000000000000003	2	2000	8.018918323766495e-05	COMPLETE
14	1.688008848442083	2020-07-01 02:48:40.892659	2020-07-01 03:10:02.463053	0 days 00:21:21.570394000	3	0.2	2	2000	2.062803346887702e-05	COMPLETE
15	1.6905769053794422	2020-07-01 03:10:02.463669	2020-07-01 03:29:10.020008	0 days 00:19:07.556339000	2	0.4	2	2100	7.506008195945152e-05	COMPLETE
16	1.6906980564113425	2020-07-01 03:29:10.032324	2020-07-01 04:05:06.305322	0 days 00:35:56.272998000	3	0.2	1	1800	1.0561396981352714e-05	COMPLETE
17	1.680592500111636	2020-07-01 04:05:06.305937	2020-07-01 04:33:08.324338	0 days 00:28:02.018401000	2	0.0	2	2200	2.782958569157145e-05	COMPLETE
18	1.7101656849644764	2020-07-01 04:33:08.349627	2020-07-01 04:52:00.315214	0 days 00:18:51.965587000	3	0.30000000000000004	3	2400	8.103830412247965e-05	COMPLETE
19	1.6968598091552238	2020-07-01 04:52:00.315842	2020-07-01 05:13:41.846926	0 days 00:21:41.531084000	2	0.5	2	300	4.534889346063454e-05	COMPLETE
20	1.6913433998656207	2020-07-01 05:13:41.847534	2020-07-01 05:49:37.045832	0 days 00:35:55.198298000	3	0.35000000000000003	1	1300	1.6511866430348717e-05	COMPLETE
21	1.6949542555488457	2020-07-01 05:49:37.047226	2020-07-01 06:11:50.223551	0 days 00:22:13.176325000	2	0.45	2	2400	4.964269709769594e-05	COMPLETE
22	1.692098675280058	2020-07-01 06:11:50.224160	2020-07-01 06:41:01.719690	0 days 00:29:11.495530000	2	0.45	2	2200	0.00011099903968225638	COMPLETE
23	1.701958356993873	2020-07-01 06:41:01.744206	2020-07-01 07:02:19.250151	0 days 00:21:17.505945000	2	0.4	2	2400	3.431975001205103e-05	COMPLETE
24	1.6892262808665508	2020-07-01 07:02:19.250768	2020-07-01 07:37:10.802480	0 days 00:34:51.551712000	3	0.5	2	1800	2.4350336605561325e-05	COMPLETE
25	1.6771177768039436	2020-07-01 07:37:10.803091	2020-07-01 07:55:55.827668	0 days 00:18:45.024577000	2	0.2	3	1900	5.883333150812145e-05	COMPLETE
26	1.6978269809601354	2020-07-01 07:55:55.829253	2020-07-01 08:25:33.184117	0 days 00:29:37.354864000	3	0.4	2	2200	0.00011338501424819423	COMPLETE
27	1.7060363411652941	2020-07-01 08:25:33.184728	2020-07-01 09:00:09.198291	0 days 00:34:36.013563000	2	0.30000000000000004	1	1200	1.3607158508974806e-05	COMPLETE
28	1.6843857809859497	2020-07-01 09:00:09.215881	2020-07-01 09:26:00.720303	0 days 00:25:51.504422000	2	0.15000000000000002	2	2300	3.7060869941788495e-05	COMPLETE
29	1.6777508134434538	2020-07-01 09:26:00.720931	2020-07-01 10:10:53.088403	0 days 00:44:52.367472000	3	0.30000000000000004	3	1400	2.425836474371345e-05	COMPLETE
30	1.6989049471977378	2020-07-01 10:10:53.102436	2020-07-01 11:03:34.462866	0 days 00:52:41.360430000	2	0.45	3	2000	1.000544644613241e-05	COMPLETE
31	1.6948386669075455	2020-07-01 11:03:34.487399	2020-07-01 11:29:06.166770	0 days 00:25:31.679371000	2	0.2	3	1700	6.814673681608004e-05	COMPLETE
32	1.6908966250279371	2020-07-01 11:29:06.167397	2020-07-01 11:52:48.179580	0 days 00:23:42.012183000	2	0.15000000000000002	3	1900	5.8223342116480295e-05	COMPLETE
33	1.7064395114904691	2020-07-01 11:52:48.180247	2020-07-01 12:17:27.405914	0 days 00:24:39.225667000	2	0.25	3	1900	0.00016221553237446814	COMPLETE
34	1.7715099504848821	2020-07-01 12:17:27.421002	2020-07-01 12:32:54.504706	0 days 00:15:27.083704000	3	0.2	3	1600	0.00176804560145621	COMPLETE
35	1.7071531841567917	2020-07-01 12:32:54.505311	2020-07-01 12:55:38.281885	0 days 00:22:43.776574000	2	0.1	3	2200	0.00010457789526584494	COMPLETE
36	1.691762291834134	2020-07-01 12:55:38.282496	2020-07-01 13:23:00.604735	0 days 00:27:22.322239000	3	0.25	1	2100	3.791722982775912e-05	COMPLETE
37	1.6822418594727664	2020-07-01 13:23:00.605366	2020-07-01 13:53:10.629392	0 days 00:30:10.024026000	4	0.05	3	1800	0.00034694033085151004	COMPLETE
38	1.694365146948176	2020-07-01 13:53:10.630018	2020-07-01 14:21:25.252934	0 days 00:28:14.622916000	5	0.30000000000000004	2	1500	1.547813644110639e-05	COMPLETE
39	1.7302693278849626	2020-07-01 14:21:25.290182	2020-07-01 14:40:41.198484	0 days 00:19:15.908302000	2	0.15000000000000002	3	1200	0.0010212305158437372	COMPLETE
40	1.6568733363592325	2020-07-01 14:40:41.199109	2020-07-01 15:38:18.427341	0 days 00:57:37.228232000	4	0.35000000000000003	3	2300	5.83845001811503e-05	COMPLETE
41	1.6759288581896896	2020-07-01 15:38:18.428081	2020-07-01 16:19:36.040922	0 days 00:41:17.612841000	4	0.35000000000000003	3	2300	5.98984814430076e-05	COMPLETE
42	1.68750941323466	2020-07-01 16:19:36.041642	2020-07-01 17:13:44.828553	0 days 00:54:08.786911000	4	0.4	3	2300	9.26469454755037e-05	COMPLETE
43	1.6771893915759415	2020-07-01 17:13:44.829219	2020-07-01 18:13:51.755546	0 days 01:00:06.926327000	5	0.35000000000000003	3	2300	0.00014222642107471296	COMPLETE
44	1.6973361806208347	2020-07-01 18:13:51.756182	2020-07-01 18:25:13.071217	0 days 00:11:21.315035000	4	0.45	3	700	4.576167396605605e-05	COMPLETE
45	1.6735934587586827	2020-07-01 18:25:13.071857	2020-07-01 19:26:04.185887	0 days 01:00:51.114030000	4	0.35000000000000003	3	2100	2.0444683078790864e-05	COMPLETE
46	1.6912248952716005	2020-07-01 19:26:04.203820	2020-07-01 20:09:15.383248	0 days 00:43:11.179428000	5	0.4	2	2100	2.153902154626751e-05	COMPLETE
47	1.6571777847801603	2020-07-01 20:09:15.383860	2020-07-01 21:07:53.839827	0 days 00:58:38.455967000	4	0.35000000000000003	3	2100	2.906144356817906e-05	COMPLETE
48	1.680856965503105	2020-07-01 21:07:53.840488	2020-07-01 22:00:16.044559	0 days 00:52:22.204071000	4	0.45	2	2400	2.9378095148413954e-05	COMPLETE
49	1.6676735717291926	2020-07-01 22:00:16.056395	2020-07-01 23:20:19.173899	0 days 01:20:03.117504000	5	0.4	3	2000	4.021055530200914e-05	COMPLETE
50	1.6722516690482612	2020-07-01 23:20:19.178420	2020-07-02 00:19:03.623890	0 days 00:58:44.445470000	6	0.30000000000000004	3	2000	3.896195435000839e-05	COMPLETE
51	1.6723688552443052	2020-07-02 00:19:03.735278	2020-07-02 01:32:43.996050	0 days 01:13:40.260772000	5	0.4	3	2200	3.058232065220971e-05	COMPLETE
52	1.687357285568694	2020-07-02 01:32:44.056263	2020-07-02 02:21:16.783084	0 days 00:48:32.726821000	5	0.5	3	1700	4.949376705307406e-05	COMPLETE
53	1.6776167108398192	2020-07-02 02:21:16.783725	2020-07-02 03:04:34.944530	0 days 00:43:18.160805000	5	0.35000000000000003	3	2000	7.077506819754501e-05	COMPLETE
54	1.6821497144902788	2020-07-02 03:04:34.985001	2020-07-02 03:55:18.358724	0 days 00:50:43.373723000	6	0.4	3	2100	2.629107838880559e-05	COMPLETE
55	1.6958926813442166	2020-07-02 03:55:18.359367	2020-07-02 04:33:54.236943	0 days 00:38:35.877576000	4	0.45	2	2300	1.842508449674448e-05	COMPLETE
56	1.692940996098919	2020-07-02 04:33:54.237580	2020-07-02 05:05:54.120790	0 days 00:31:59.883210000	3	0.4	3	2400	1.2754115356546838e-05	COMPLETE
57	1.6676956236112017	2020-07-02 05:05:54.121418	2020-07-02 05:57:01.797740	0 days 00:51:07.676322000	4	0.35000000000000003	2	1900	4.246856994259488e-05	COMPLETE
58	1.6831292700366813	2020-07-02 05:57:01.798375	2020-07-02 06:31:01.146187	0 days 00:33:59.347812000	4	0.30000000000000004	2	1900	4.086653061832034e-05	COMPLETE
59	1.677809582245784	2020-07-02 06:31:01.170324	2020-07-02 07:12:47.510195	0 days 00:41:46.339871000	4	0.35000000000000003	3	1800	3.326748921242651e-05	COMPLETE
60	1.6978175366709547	2020-07-02 07:12:47.510849	2020-07-02 07:30:40.779729	0 days 00:17:53.268880000	4	0.25	1	1600	5.919885784910957e-05	COMPLETE
61	1.664902871688541	2020-07-02 07:30:40.780332	2020-07-02 08:41:34.262457	0 days 01:10:53.482125000	4	0.35000000000000003	2	2200	4.9643564283420445e-05	COMPLETE
62	1.6776018851027101	2020-07-02 08:41:34.287632	2020-07-02 09:30:54.506502	0 days 00:49:20.218870000	4	0.35000000000000003	2	2100	7.785210214340857e-05	COMPLETE
63	1.6730435309874243	2020-07-02 09:30:54.507157	2020-07-02 10:28:24.147665	0 days 00:57:29.640508000	4	0.35000000000000003	2	2200	5.46651828106999e-05	COMPLETE
64	1.6801734719456745	2020-07-02 10:28:24.148289	2020-07-02 11:40:21.682424	0 days 01:11:57.534135000	5	0.4	2	2000	2.5841860029526763e-05	COMPLETE
65	1.6825461915227211	2020-07-02 11:40:21.683068	2020-07-02 12:14:43.332709	0 days 00:34:21.649641000	4	0.30000000000000004	2	1900	9.083457065632496e-05	COMPLETE
66	1.6699809659095037	2020-07-02 12:14:43.350389	2020-07-02 13:21:58.852710	0 days 01:07:15.502321000	4	0.4	2	2200	4.172434466600469e-05	COMPLETE
67	1.672451616919675	2020-07-02 13:21:58.868750	2020-07-02 14:12:39.873593	0 days 00:50:41.004843000	4	0.35000000000000003	2	2200	4.3780668991221894e-05	COMPLETE
68	1.674472552638094	2020-07-02 14:12:39.875045	2020-07-02 15:05:20.196211	0 days 00:52:40.321166000	4	0.30000000000000004	2	1800	3.3058782266130386e-05	COMPLETE
69	1.6704081382487668	2020-07-02 15:05:20.196830	2020-07-02 16:02:07.135756	0 days 00:56:46.938926000	5	0.25	3	2000	1.9127879747552776e-05	COMPLETE
70	1.6805675972242649	2020-07-02 16:02:07.136371	2020-07-02 16:31:10.467724	0 days 00:29:03.331353000	4	0.4	3	1700	2.279845983154142e-05	COMPLETE
71	1.662698826619557	2020-07-02 16:31:10.468892	2020-07-02 17:27:56.647678	0 days 00:56:46.178786000	4	0.4	2	2300	5.240924324699402e-05	COMPLETE
72	1.6869323050775449	2020-07-02 17:27:56.648362	2020-07-02 18:02:53.131857	0 days 00:34:56.483495000	4	0.4	2	2100	2.8597002332276276e-05	COMPLETE
73	1.6617504904667537	2020-07-02 18:02:53.132487	2020-07-02 19:18:13.460489	0 days 01:15:20.328002000	4	0.35000000000000003	2	2200	3.822814873588195e-05	COMPLETE
74	1.6740632671184565	2020-07-02 19:18:13.461144	2020-07-02 20:42:06.902438	0 days 01:23:53.441294000	4	0.35000000000000003	2	2300	1.4853253027865351e-05	COMPLETE
