number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.3699471486272223	2020-07-04 10:06:33.031077	2020-07-04 10:34:26.598307	0 days 00:27:53.567230000	5	0.45	1	2000	9.408795509288462e-05	COMPLETE
1	1.3737260681857475	2020-07-04 10:34:26.598904	2020-07-04 10:49:35.265092	0 days 00:15:08.666188000	2	0.35000000000000003	3	1400	1.1811739308060319e-05	COMPLETE
2	1.3854753071639925	2020-07-04 10:49:35.265667	2020-07-04 11:02:19.140321	0 days 00:12:43.874654000	2	0.5	3	1000	1.2060945786293808e-05	COMPLETE
3	1.3978128489617931	2020-07-04 11:02:19.140936	2020-07-04 11:17:21.824742	0 days 00:15:02.683806000	2	0.30000000000000004	3	1500	0.0004463481737339009	COMPLETE
4	1.367602955579187	2020-07-04 11:17:21.834314	2020-07-04 11:41:57.631352	0 days 00:24:35.797038000	5	0.30000000000000004	1	1100	1.502329023407053e-05	COMPLETE
5	1.3694547139793574	2020-07-04 11:41:57.631921	2020-07-04 12:04:22.135742	0 days 00:22:24.503821000	4	0.35000000000000003	1	1900	1.33730635724366e-05	COMPLETE
6	1.4430033243905258	2020-07-04 12:04:22.137148	2020-07-04 12:09:46.680421	0 days 00:05:24.543273000	5	0.45	3	1100	0.00037270174521903033	COMPLETE
7	1.398300352873551	2020-07-04 12:09:46.680993	2020-07-04 12:19:11.432294	0 days 00:09:24.751301000	6	0.35000000000000003	1	400	0.0003681786090507343	COMPLETE
8	1.3658777757707068	2020-07-04 12:19:11.432882	2020-07-04 12:32:39.941760	0 days 00:13:28.508878000	3	0.35000000000000003	3	1400	7.94949975601699e-05	COMPLETE
9	1.4183194615538526	2020-07-04 12:32:39.942560	2020-07-04 12:38:22.521769	0 days 00:05:42.579209000	2	0.4	3	1000	0.0002585850957158781	COMPLETE
10	1.6417607761157813	2020-07-04 12:38:22.522334	2020-07-04 12:44:12.433680	0 days 00:05:49.911346000	3	0.1	2	2400	0.0019948951050543498	COMPLETE
11	1.3575205005291966	2020-07-04 12:44:12.434270	2020-07-04 12:53:25.009073	0 days 00:09:12.574803000	4	0.15000000000000002	2	500	5.203929089523948e-05	COMPLETE
12	1.3599860121792642	2020-07-04 12:53:25.021344	2020-07-04 13:06:04.584727	0 days 00:12:39.563383000	3	0.15000000000000002	2	300	5.363769361161138e-05	COMPLETE
13	1.3562003870467867	2020-07-04 13:06:04.585304	2020-07-04 13:22:29.969771	0 days 00:16:25.384467000	4	0.15000000000000002	2	300	4.127208852265355e-05	COMPLETE
14	1.3573932029201985	2020-07-04 13:22:29.970370	2020-07-04 13:31:41.967192	0 days 00:09:11.996822000	4	0.0	2	600	3.323367148317978e-05	COMPLETE
15	1.3539342644935233	2020-07-04 13:31:41.967774	2020-07-04 13:41:17.236160	0 days 00:09:35.268386000	4	0.0	2	700	2.7069081698338295e-05	COMPLETE
16	1.3572331625283862	2020-07-04 13:41:17.236752	2020-07-04 13:51:45.383475	0 days 00:10:28.146723000	6	0.0	2	700	2.8294887706913623e-05	COMPLETE
17	1.3544572604054819	2020-07-04 13:51:45.384036	2020-07-04 14:01:58.150725	0 days 00:10:12.766689000	5	0.05	2	700	2.669357350948393e-05	COMPLETE
18	1.3625347806347372	2020-07-04 14:01:58.170091	2020-07-04 14:12:40.996214	0 days 00:10:42.826123000	5	0.05	2	800	2.2762486377966948e-05	COMPLETE
19	1.3701247705349946	2020-07-04 14:12:40.997791	2020-07-04 14:22:20.976622	0 days 00:09:39.978831000	6	0.05	2	800	0.00015343290483344304	COMPLETE
20	1.3712284244409128	2020-07-04 14:22:20.977236	2020-07-04 14:41:21.347555	0 days 00:19:00.370319000	5	0.2	1	1600	2.091720658459891e-05	COMPLETE
21	1.3556793114996903	2020-07-04 14:41:21.348156	2020-07-04 14:53:30.035398	0 days 00:12:08.687242000	4	0.1	2	300	4.194487570916444e-05	COMPLETE
22	1.365526469576849	2020-07-04 14:53:30.035994	2020-07-04 15:02:34.155302	0 days 00:09:04.119308000	3	0.05	2	500	8.248498243645232e-05	COMPLETE
23	1.3643248069796514	2020-07-04 15:02:34.155918	2020-07-04 15:16:51.386165	0 days 00:14:17.230247000	4	0.0	2	300	1.8685816151009963e-05	COMPLETE
24	1.3789116037834652	2020-07-04 15:16:51.401978	2020-07-04 15:22:28.948814	0 days 00:05:37.546836000	5	0.1	2	800	0.00014373248560222804	COMPLETE
25	1.3588750411489052	2020-07-04 15:22:28.949401	2020-07-04 15:31:50.637868	0 days 00:09:21.688467000	4	0.2	2	600	3.501734469116199e-05	COMPLETE
26	1.3603192806588873	2020-07-04 15:31:50.638478	2020-07-04 15:42:40.363043	0 days 00:10:49.724565000	3	0.1	2	1200	5.9071203002233185e-05	COMPLETE
27	1.3687662130153413	2020-07-04 15:42:40.363629	2020-07-04 15:56:00.569201	0 days 00:13:20.205572000	5	0.05	1	900	1.012764535259411e-05	COMPLETE
28	1.363015011307048	2020-07-04 15:56:00.569782	2020-07-04 16:05:12.447841	0 days 00:09:11.878059000	4	0.0	2	500	2.396574322863303e-05	COMPLETE
29	1.3637636021783857	2020-07-04 16:05:12.448439	2020-07-04 16:31:47.549792	0 days 00:26:35.101353000	6	0.2	1	1700	0.00010844141858051967	COMPLETE
30	1.3584037012976673	2020-07-04 16:31:47.553071	2020-07-04 16:41:46.569068	0 days 00:09:59.015997000	5	0.1	2	700	4.01373764792722e-05	COMPLETE
31	1.3614675869188866	2020-07-04 16:41:46.569661	2020-07-04 16:51:02.439374	0 days 00:09:15.869713000	4	0.15000000000000002	2	300	4.9701380399311914e-05	COMPLETE
32	1.3582178486747556	2020-07-04 16:51:02.440296	2020-07-04 17:04:10.066857	0 days 00:13:07.626561000	4	0.15000000000000002	2	300	3.561926507461925e-05	COMPLETE
33	1.3634997821755106	2020-07-04 17:04:10.067484	2020-07-04 17:18:22.383191	0 days 00:14:12.315707000	3	0.05	2	400	1.5384585457067107e-05	COMPLETE
34	1.3589165766998512	2020-07-04 17:18:22.383771	2020-07-04 17:27:42.203855	0 days 00:09:19.820084000	4	0.1	3	600	7.462353386725317e-05	COMPLETE
35	1.3516010802764316	2020-07-04 17:27:42.204466	2020-07-04 18:20:08.569818	0 days 00:52:26.365352000	5	0.25	2	2400	0.00011348808885301295	COMPLETE
36	1.359628871072479	2020-07-04 18:20:08.570420	2020-07-04 19:09:49.921970	0 days 00:49:41.351550000	5	0.30000000000000004	2	2400	0.0002575391145468882	COMPLETE
37	1.3585361135550615	2020-07-04 19:09:49.932958	2020-07-04 19:37:48.415591	0 days 00:27:58.482633000	5	0.25	3	2100	0.00010294198884637295	COMPLETE
38	1.416946550224691	2020-07-04 19:37:48.416177	2020-07-04 19:51:38.757179	0 days 00:13:50.341002000	5	0.25	1	1200	0.0008518607618098414	COMPLETE
