number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.6186432889921052	2020-07-11 11:17:23.453360	2020-07-11 11:36:19.337723	0 days 00:18:55.884363000	5	0.45	1	700	1.2056815129881378e-05	COMPLETE
1	1.6128689289039944	2020-07-11 11:36:19.338254	2020-07-11 11:59:57.981339	0 days 00:23:38.643085000	2	0.2	1	1800	0.00018014944613653955	COMPLETE
2	1.5892056999544089	2020-07-11 11:59:57.981876	2020-07-11 12:18:48.824095	0 days 00:18:50.842219000	6	0.0	3	1700	0.0001832058755096127	COMPLETE
3	1.5924751776620365	2020-07-11 12:18:48.824732	2020-07-11 12:35:45.730550	0 days 00:16:56.905818000	5	0.1	3	1700	4.593245091116893e-05	COMPLETE
4	1.6145979460985806	2020-07-11 12:35:45.731046	2020-07-11 12:52:15.173587	0 days 00:16:29.442541000	2	0.45	2	1700	5.6816841442179164e-05	COMPLETE
5	1.6803660560738258	2020-07-11 12:52:15.174108	2020-07-11 13:01:33.467133	0 days 00:09:18.293025000	5	0.45	3	1900	0.0014374250714281125	COMPLETE
6	1.5965170488445646	2020-07-11 13:01:33.467730	2020-07-11 13:21:39.018646	0 days 00:20:05.550916000	6	0.25	3	1200	0.00010896028830666819	COMPLETE
7	1.6130616764929664	2020-07-11 13:21:39.019200	2020-07-11 13:44:43.402863	0 days 00:23:04.383663000	2	0.5	1	800	7.665132839453266e-05	COMPLETE
8	1.6145984763208552	2020-07-11 13:44:43.403419	2020-07-11 14:01:00.516474	0 days 00:16:17.113055000	2	0.4	2	1200	0.00010333124634191081	COMPLETE
9	1.6192020648800476	2020-07-11 14:01:00.517003	2020-07-11 15:17:29.511415	0 days 01:16:28.994412000	3	0.30000000000000004	3	700	0.000615692340080718	COMPLETE
10	1.600612212251732	2020-07-11 15:17:29.511966	2020-07-11 15:39:58.828802	0 days 00:22:29.316836000	6	0.0	2	2300	0.00034424472901814994	COMPLETE
11	1.5898801939562688	2020-07-11 15:39:58.829348	2020-07-11 15:59:52.480791	0 days 00:19:53.651443000	5	0.0	3	2400	2.163057240450386e-05	COMPLETE
12	1.5918421421884807	2020-07-11 15:59:52.481351	2020-07-11 16:19:27.633730	0 days 00:19:35.152379000	4	0.0	3	2400	1.0396056711147963e-05	COMPLETE
13	1.5907766458234416	2020-07-11 16:19:27.634280	2020-07-11 16:41:35.086440	0 days 00:22:07.452160000	6	0.1	3	2200	2.4641551343716525e-05	COMPLETE
14	1.5956901186156986	2020-07-11 16:41:35.087093	2020-07-11 16:57:51.033017	0 days 00:16:15.945924000	4	0.1	2	300	0.00027118851621338796	COMPLETE
15	1.5866800375352008	2020-07-11 16:57:51.033633	2020-07-11 17:16:07.274624	0 days 00:18:16.240991000	5	0.0	3	2100	2.5055197724215086e-05	COMPLETE
16	1.5971026533307704	2020-07-11 17:16:07.275194	2020-07-11 17:58:33.966015	0 days 00:42:26.690821000	6	0.05	2	2000	0.0006125427309077052	COMPLETE
17	1.59547445819058	2020-07-11 17:58:33.966569	2020-07-11 18:16:07.384119	0 days 00:17:33.417550000	5	0.2	3	1400	3.158612262693055e-05	COMPLETE
18	1.5944414808645466	2020-07-11 18:16:07.384721	2020-07-11 18:34:44.605104	0 days 00:18:37.220383000	4	0.15000000000000002	3	1500	0.00020639923832537152	COMPLETE
19	1.6011825463656253	2020-07-11 18:34:44.605689	2020-07-11 18:51:06.897909	0 days 00:16:22.292220000	3	0.05	2	2100	0.0004714122068498937	COMPLETE
20	1.6982309761744747	2020-07-11 18:51:06.898557	2020-07-11 19:00:17.187893	0 days 00:09:10.289336000	6	0.35000000000000003	3	1600	0.0013593119679708029	COMPLETE
21	1.5875843207607538	2020-07-11 19:00:17.188445	2020-07-11 19:20:14.337674	0 days 00:19:57.149229000	5	0.0	3	2400	2.077127508244588e-05	COMPLETE
22	1.590001939234547	2020-07-11 19:20:14.338269	2020-07-11 19:40:06.008582	0 days 00:19:51.670313000	5	0.05	3	2100	1.6680513400197985e-05	COMPLETE
23	1.590567740376893	2020-07-11 19:40:06.009154	2020-07-11 19:57:28.779519	0 days 00:17:22.770365000	5	0.0	3	1900	3.9275901551720376e-05	COMPLETE
24	1.587486904832011	2020-07-11 19:57:28.780096	2020-07-11 20:29:18.587277	0 days 00:31:49.807181000	6	0.05	3	2200	1.542286428189298e-05	COMPLETE
25	1.5938114068021068	2020-07-11 20:29:18.587838	2020-07-11 20:49:05.215232	0 days 00:19:46.627394000	4	0.15000000000000002	3	2400	1.5267785883577637e-05	COMPLETE
26	1.5906531647294702	2020-07-11 20:49:05.215802	2020-07-11 21:09:23.613976	0 days 00:20:18.398174000	5	0.05	2	2200	1.0946188330488967e-05	COMPLETE
27	1.5884875374383272	2020-07-11 21:09:23.614547	2020-07-11 21:31:31.425256	0 days 00:22:07.810709000	6	0.15000000000000002	3	2400	2.570949591781458e-05	COMPLETE
28	1.5898572353178555	2020-07-11 21:31:31.425841	2020-07-11 21:50:22.990963	0 days 00:18:51.565122000	5	0.05	3	2200	1.7218171045460273e-05	COMPLETE
29	1.5906336654890452	2020-07-11 21:50:22.991599	2020-07-11 22:09:26.123745	0 days 00:19:03.132146000	5	0.1	2	2000	1.1450010902591412e-05	COMPLETE
30	1.5999261430537297	2020-07-11 22:09:26.124324	2020-07-11 22:25:39.745632	0 days 00:16:13.621308000	3	0.0	3	300	5.999128237954407e-05	COMPLETE
31	1.5898639041783449	2020-07-11 22:25:39.746182	2020-07-11 22:47:48.899405	0 days 00:22:09.153223000	6	0.15000000000000002	3	2400	2.8254594296379304e-05	COMPLETE
32	1.5883553803109707	2020-07-11 22:47:48.899945	2020-07-11 23:10:49.219581	0 days 00:23:00.319636000	6	0.2	3	2300	1.9350614549147217e-05	COMPLETE
