number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.6515573267562014	2020-07-06 16:59:34.003021	2020-07-06 17:12:33.991034	0 days 00:12:59.988013000	6	0.1	3	1400	0.0012626181248106111	COMPLETE
1	0.6046554706853416	2020-07-06 17:12:33.991984	2020-07-06 17:41:50.159599	0 days 00:29:16.167615000	4	0.2	2	1500	0.0001482725815713055	COMPLETE
2	0.6068800630408474	2020-07-06 17:41:50.160182	2020-07-06 17:57:09.025131	0 days 00:15:18.864949000	5	0.15000000000000002	3	400	1.2970381641112468e-05	COMPLETE
3	0.6034418946607405	2020-07-06 17:57:09.025726	2020-07-06 18:50:51.360589	0 days 00:53:42.334863000	4	0.2	2	2400	1.0668963479476132e-05	COMPLETE
4	0.6154531499778172	2020-07-06 18:50:51.361183	2020-07-06 19:19:04.838520	0 days 00:28:13.477337000	2	0.5	1	2000	0.00021960814641458606	COMPLETE
5	0.5943774463380664	2020-07-06 19:19:04.839099	2020-07-06 19:39:31.284176	0 days 00:20:26.445077000	2	0.15000000000000002	3	1900	0.0002278986569788046	COMPLETE
6	0.64436115503979	2020-07-06 19:39:31.284772	2020-07-06 19:46:55.543368	0 days 00:07:24.258596000	2	0.5	2	1900	0.0008472165888238303	COMPLETE
7	0.6294230801701001	2020-07-06 19:46:55.543962	2020-07-06 19:54:20.348880	0 days 00:07:24.804918000	3	0.0	1	1100	0.0015884838628981944	COMPLETE
8	0.6309868371822341	2020-07-06 19:54:20.349485	2020-07-06 20:05:19.803556	0 days 00:10:59.454071000	2	0.0	3	1600	0.0008985587581053445	COMPLETE
9	0.6060179700704516	2020-07-06 20:05:19.804124	2020-07-06 20:35:48.174862	0 days 00:30:28.370738000	6	0.4	1	2300	6.14161256858871e-05	COMPLETE
10	0.6168115437250477	2020-07-06 20:35:48.175437	2020-07-06 20:43:52.113810	0 days 00:08:03.938373000	3	0.35000000000000003	3	900	4.727381604624912e-05	COMPLETE
11	0.6054874888373989	2020-07-06 20:43:52.114405	2020-07-06 21:27:44.229245	0 days 00:43:52.114840000	4	0.30000000000000004	2	2400	1.1233631368604529e-05	COMPLETE
12	0.6186618269342211	2020-07-06 21:27:44.229822	2020-07-06 21:51:14.122848	0 days 00:23:29.893026000	5	0.1	2	2000	0.00036650939535412346	COMPLETE
13	0.5916369509797136	2020-07-06 21:51:14.124293	2020-07-06 22:30:19.115146	0 days 00:39:04.990853000	3	0.25	3	2400	5.5047226141298765e-05	COMPLETE
14	0.5988093017389443	2020-07-06 22:30:19.115745	2020-07-06 22:59:34.057461	0 days 00:29:14.941716000	3	0.25	3	1800	7.544382549205133e-05	COMPLETE
15	0.5949805714195499	2020-07-06 22:59:34.058179	2020-07-06 23:29:55.148581	0 days 00:30:21.090402000	3	0.1	3	2100	3.030896593523597e-05	COMPLETE
16	0.6330667927292233	2020-07-06 23:29:55.149162	2020-07-06 23:38:31.094547	0 days 00:08:35.945385000	2	0.4	3	2200	0.00038659168348208445	COMPLETE
17	0.616312954105249	2020-07-06 23:38:31.095145	2020-07-06 23:49:42.087246	0 days 00:11:10.992101000	3	0.25	3	1700	0.00011636187087897963	COMPLETE
18	0.5876818400831432	2020-07-06 23:49:42.087834	2020-07-07 00:07:38.557980	0 days 00:17:56.470146000	2	0.05	3	1200	2.29639160214374e-05	COMPLETE
