number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.969192432213564	2020-07-08 11:47:47.101171	2020-07-08 12:25:47.437236	0 days 00:38:00.336065000	3	0.30000000000000004	1	1700	0.00042869516132890086	COMPLETE
1	1.9418276338955434	2020-07-08 12:25:47.437852	2020-07-08 12:54:12.711147	0 days 00:28:25.273295000	6	0.25	3	1100	0.00017416732636422964	COMPLETE
2	1.9890372969773638	2020-07-08 12:54:12.711869	2020-07-08 13:13:39.313480	0 days 00:19:26.601611000	4	0.4	1	1000	0.0004982904375886735	COMPLETE
3	1.9401425222138398	2020-07-08 13:13:39.314087	2020-07-08 15:10:02.091580	0 days 01:56:22.777493000	6	0.2	1	2300	8.82098670275162e-05	COMPLETE
4	1.962765637232142	2020-07-08 15:10:02.093073	2020-07-08 15:22:43.028019	0 days 00:12:40.934946000	2	0.05	3	1100	6.430198454627389e-05	COMPLETE
5	1.9569273938735325	2020-07-08 15:22:43.028650	2020-07-08 15:49:43.457871	0 days 00:27:00.429221000	4	0.2	1	800	1.5070848438283552e-05	COMPLETE
6	1.9740895451325662	2020-07-08 15:49:43.458470	2020-07-08 16:13:03.904673	0 days 00:23:20.446203000	2	0.45	3	1000	0.00015129225145718773	COMPLETE
7	1.964944088262837	2020-07-08 16:13:03.978985	2020-07-08 16:36:15.182767	0 days 00:23:11.203782000	3	0.30000000000000004	2	1400	3.5519258420199874e-05	COMPLETE
8	1.9524978666203696	2020-07-08 16:36:15.183383	2020-07-08 17:18:03.116480	0 days 00:41:47.933097000	5	0.0	1	2200	1.895339714922784e-05	COMPLETE
9	1.9446619398140608	2020-07-08 17:18:03.117580	2020-07-08 18:00:00.335948	0 days 00:41:57.218368000	2	0.4	3	1700	1.0142356887333466e-05	COMPLETE
10	1.9414885533290083	2020-07-08 18:00:00.336521	2020-07-08 19:03:06.152249	0 days 01:03:05.815728000	6	0.1	2	2400	6.932118062207824e-05	COMPLETE
11	1.935844307739277	2020-07-08 19:03:06.152837	2020-07-08 19:48:12.004599	0 days 00:45:05.851762000	6	0.1	2	2400	5.458986083934246e-05	COMPLETE
12	1.9441841941024243	2020-07-08 19:48:12.005205	2020-07-08 20:27:21.427899	0 days 00:39:09.422694000	6	0.15000000000000002	2	2100	6.239930082285561e-05	COMPLETE
13	1.9554884411102416	2020-07-08 20:27:21.428509	2020-07-08 20:40:58.255536	0 days 00:13:36.827027000	5	0.15000000000000002	2	300	0.00025680492137787885	COMPLETE
14	2.0201743935503544	2020-07-08 20:40:58.256133	2020-07-08 21:04:10.301337	0 days 00:23:12.045204000	5	0.0	2	2400	0.0011009477473930636	COMPLETE
15	1.956741681338108	2020-07-08 21:04:10.301951	2020-07-08 21:34:44.988261	0 days 00:30:34.686310000	6	0.1	1	2000	3.072871955990204e-05	COMPLETE
16	1.9444878679238449	2020-07-08 21:34:45.016447	2020-07-08 22:06:19.675521	0 days 00:31:34.659074000	5	0.2	2	1800	8.003857582858532e-05	COMPLETE
17	1.954395540663842	2020-07-08 22:06:19.676125	2020-07-08 22:52:46.101493	0 days 00:46:26.425368000	6	0.05	1	2400	3.5195872617831906e-05	COMPLETE
18	1.9436252225054746	2020-07-08 22:52:46.102124	2020-07-08 23:06:26.159736	0 days 00:13:40.057612000	5	0.30000000000000004	2	300	0.00012407506836547956	COMPLETE
19	1.9903040063523112	2020-07-08 23:06:26.160319	2020-07-08 23:25:33.155866	0 days 00:19:06.995547000	6	0.2	1	1900	0.00036858753198162805	COMPLETE
20	1.960525582818424	2020-07-08 23:25:33.156479	2020-07-09 00:00:41.454883	0 days 00:35:08.298404000	4	0.1	2	2200	2.1920850053919467e-05	COMPLETE
21	1.9485892128481084	2020-07-09 00:00:41.455886	2020-07-09 00:25:50.332124	0 days 00:25:08.876238000	6	0.1	2	2300	7.00450686820788e-05	COMPLETE
22	1.9395068257796664	2020-07-09 00:25:50.332747	2020-07-09 01:09:42.189727	0 days 00:43:51.856980000	6	0.15000000000000002	2	2400	9.792380788964763e-05	COMPLETE
23	1.950421528332457	2020-07-09 01:09:42.190359	2020-07-09 01:48:49.713434	0 days 00:39:07.523075000	5	0.15000000000000002	2	2400	0.00010964925395760526	COMPLETE
24	1.9544500913105758	2020-07-09 01:48:49.714049	2020-07-09 02:19:23.843881	0 days 00:30:34.129832000	6	0.25	2	1500	0.0002107395352330006	COMPLETE
25	1.9507912821671207	2020-07-09 02:19:23.844494	2020-07-09 03:01:39.090595	0 days 00:42:15.246101000	5	0.05	3	2100	5.003393090739415e-05	COMPLETE
26	1.9348338852931304	2020-07-09 03:01:39.091188	2020-07-09 03:38:38.733584	0 days 00:36:59.642396000	6	0.2	2	2000	0.00010351437871641967	COMPLETE
27	1.9472288016741182	2020-07-09 03:38:38.734178	2020-07-09 04:00:17.113461	0 days 00:21:38.379283000	6	0.15000000000000002	2	2000	4.764092207661054e-05	COMPLETE
28	2.0387678344835756	2020-07-09 04:00:17.114051	2020-07-09 04:10:19.712504	0 days 00:10:02.598453000	5	0.25	2	1600	0.000736708266153086	COMPLETE
29	1.9773938984346657	2020-07-09 04:10:19.713130	2020-07-09 04:44:30.786069	0 days 00:34:11.072939000	3	0.35000000000000003	3	1800	0.0003083972767654447	COMPLETE
30	1.9615188969784425	2020-07-09 04:44:30.786681	2020-07-09 05:11:19.658674	0 days 00:26:48.871993000	6	0.05	2	2200	0.00012649020700279776	COMPLETE
31	1.9451309635149998	2020-07-09 05:11:19.659271	2020-07-09 06:05:47.798112	0 days 00:54:28.138841000	6	0.2	2	2300	9.608626220570973e-05	COMPLETE
32	1.9493173765284675	2020-07-09 06:05:47.798739	2020-07-09 06:49:07.852879	0 days 00:43:20.054140000	6	0.2	1	2300	0.00018875327764825264	COMPLETE
33	1.941032632183628	2020-07-09 06:49:07.853508	2020-07-09 07:24:20.259489	0 days 00:35:12.405981000	6	0.15000000000000002	2	2000	9.709148224492597e-05	COMPLETE
