number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	1.143885022931404	2020-07-02 07:37:05.450128	2020-07-02 07:49:40.565260	0 days 00:12:35.115132000	4	0.05	1	1600	2.5579098501292267e-05	COMPLETE
1	1.2046544340821261	2020-07-02 07:49:40.565873	2020-07-02 07:57:57.554029	0 days 00:08:16.988156000	5	0.0	1	900	0.0016963057929379865	COMPLETE
2	1.143311782495815	2020-07-02 07:57:57.554623	2020-07-02 08:19:10.300937	0 days 00:21:12.746314000	6	0.25	3	800	0.00023152728442776718	COMPLETE
3	1.13930287242408	2020-07-02 08:19:10.301505	2020-07-02 08:37:39.877778	0 days 00:18:29.576273000	2	0.30000000000000004	2	1600	4.686808192486332e-05	COMPLETE
4	1.1476739803815064	2020-07-02 08:37:39.878355	2020-07-02 08:58:02.805848	0 days 00:20:22.927493000	3	0.45	3	1100	1.0059920064346718e-05	COMPLETE
5	1.1497497284284202	2020-07-02 08:58:02.970905	2020-07-02 09:14:06.646183	0 days 00:16:03.675278000	3	0.45	2	500	1.9084013644733075e-05	COMPLETE
6	1.143821810475162	2020-07-02 09:14:06.646753	2020-07-02 09:47:28.073368	0 days 00:33:21.426615000	3	0.4	1	1600	0.0003207138705778373	COMPLETE
7	1.1487202730027712	2020-07-02 09:47:28.073949	2020-07-02 10:08:15.492802	0 days 00:20:47.418853000	4	0.2	1	1500	0.00025623791985175426	COMPLETE
8	1.1862180652359346	2020-07-02 10:08:15.509044	2020-07-02 10:20:23.324070	0 days 00:12:07.815026000	2	0.5	2	2200	0.0006343477710234133	COMPLETE
9	1.1511527933909789	2020-07-02 10:20:23.335271	2020-07-02 10:55:03.939579	0 days 00:34:40.604308000	4	0.0	1	2400	0.0004403174698272517	COMPLETE
10	1.1373879083146061	2020-07-02 10:55:03.940150	2020-07-02 11:16:30.701067	0 days 00:21:26.760917000	2	0.30000000000000004	2	1900	6.56711656825081e-05	COMPLETE
11	1.1400401327727403	2020-07-02 11:16:30.701726	2020-07-02 11:36:50.047914	0 days 00:20:19.346188000	2	0.30000000000000004	2	2000	6.699795125656716e-05	COMPLETE
12	1.142568284424942	2020-07-02 11:36:50.048510	2020-07-02 11:56:20.579213	0 days 00:19:30.530703000	2	0.15000000000000002	2	1900	6.539639164382614e-05	COMPLETE
13	1.1454064513710034	2020-07-02 11:56:20.579810	2020-07-02 12:16:39.138584	0 days 00:20:18.558774000	2	0.35000000000000003	3	1900	7.833058560019273e-05	COMPLETE
14	1.1365930020303192	2020-07-02 12:16:39.348528	2020-07-02 12:36:48.001817	0 days 00:20:08.653289000	3	0.15000000000000002	2	1300	3.0427037681614758e-05	COMPLETE
15	1.1565021541068699	2020-07-02 12:36:48.002408	2020-07-02 12:45:12.604559	0 days 00:08:24.602151000	3	0.15000000000000002	2	1200	2.445984546622918e-05	COMPLETE
16	1.1598738898648067	2020-07-02 12:45:12.605199	2020-07-02 12:54:58.483831	0 days 00:09:45.878632000	3	0.1	3	1300	1.0235641323769787e-05	COMPLETE
17	1.1462937322793603	2020-07-02 12:54:58.484427	2020-07-02 13:17:19.403498	0 days 00:22:20.919071000	5	0.25	2	2400	0.00013846716289213657	COMPLETE
18	1.1401310749356195	2020-07-02 13:17:19.404085	2020-07-02 13:30:30.309783	0 days 00:13:10.905698000	3	0.2	2	300	3.787902599687098e-05	COMPLETE
19	1.1447118827631464	2020-07-02 13:30:30.310380	2020-07-02 14:05:58.059382	0 days 00:35:27.749002000	5	0.1	3	2100	0.00012486281340513713	COMPLETE
20	1.1456223998288346	2020-07-02 14:05:58.060020	2020-07-02 14:18:27.978647	0 days 00:12:29.918627000	2	0.35000000000000003	2	900	1.4009385550243708e-05	COMPLETE
21	1.1391708907463083	2020-07-02 14:18:27.979279	2020-07-02 14:33:19.525071	0 days 00:14:51.545792000	2	0.30000000000000004	2	1700	4.299977794104461e-05	COMPLETE
22	1.138737218259888	2020-07-02 14:33:19.525664	2020-07-02 14:51:44.263088	0 days 00:18:24.737424000	2	0.30000000000000004	2	1800	9.842057134163626e-05	COMPLETE
23	1.144792688263967	2020-07-02 14:51:44.280244	2020-07-02 15:08:49.287241	0 days 00:17:05.006997000	3	0.2	2	1800	0.00010039220092825066	COMPLETE
24	1.1513604331569747	2020-07-02 15:08:49.287825	2020-07-02 15:24:31.203680	0 days 00:15:41.915855000	2	0.35000000000000003	2	1400	0.00017383174829561918	COMPLETE
25	1.1361626334829928	2020-07-02 15:24:31.204278	2020-07-02 15:40:25.924536	0 days 00:15:54.720258000	3	0.25	2	2100	3.2466940380999555e-05	COMPLETE
26	1.150881420344907	2020-07-02 15:40:25.925134	2020-07-02 15:55:50.530070	0 days 00:15:24.604936000	4	0.2	1	2300	3.0184499159938068e-05	COMPLETE
27	1.1504100094154586	2020-07-02 15:55:50.530668	2020-07-02 16:08:28.624997	0 days 00:12:38.094329000	3	0.15000000000000002	3	2200	1.5870804938234562e-05	COMPLETE
28	1.1358493412897015	2020-07-02 16:08:28.626446	2020-07-02 16:26:30.101915	0 days 00:18:01.475469000	3	0.25	2	1400	5.408656917505277e-05	COMPLETE
29	1.1493899653169755	2020-07-02 16:26:30.102504	2020-07-02 16:34:48.805053	0 days 00:08:18.702549000	4	0.1	1	1000	2.7277621423163886e-05	COMPLETE
30	1.1503804158004045	2020-07-02 16:34:48.805678	2020-07-02 16:40:13.163051	0 days 00:05:24.357373000	4	0.05	2	700	4.6839197470258126e-05	COMPLETE
31	1.1387401906932622	2020-07-02 16:40:13.163686	2020-07-02 16:59:15.623917	0 days 00:19:02.460231000	3	0.25	2	1400	5.3865324787049645e-05	COMPLETE
32	1.1382054078018995	2020-07-02 16:59:15.624493	2020-07-02 17:12:44.254646	0 days 00:13:28.630153000	3	0.25	2	1100	3.232432175735114e-05	COMPLETE
33	1.1553023390670112	2020-07-02 17:12:44.255243	2020-07-02 17:18:39.405644	0 days 00:05:55.150401000	3	0.2	2	1500	2.0750186150521514e-05	COMPLETE
34	1.1378216132108412	2020-07-02 17:18:39.406244	2020-07-02 17:33:22.895223	0 days 00:14:43.488979000	3	0.30000000000000004	2	1300	7.965606501100595e-05	COMPLETE
35	1.1492615541496989	2020-07-02 17:33:22.895821	2020-07-02 17:47:06.486144	0 days 00:13:43.590323000	4	0.35000000000000003	2	2000	5.604729047701751e-05	COMPLETE
36	1.1399821364751426	2020-07-02 17:47:06.487634	2020-07-02 18:11:01.607888	0 days 00:23:55.120254000	3	0.4	2	1700	1.4641318184168347e-05	COMPLETE
37	1.1505753135977994	2020-07-02 18:11:01.608494	2020-07-02 18:19:38.489552	0 days 00:08:36.881058000	6	0.25	3	700	4.097780421467276e-05	COMPLETE
38	1.1707566565959955	2020-07-02 18:19:38.490157	2020-07-02 18:26:08.776696	0 days 00:06:30.286539000	2	0.15000000000000002	1	1200	2.2525037558250647e-05	COMPLETE
39	1.1484568019067087	2020-07-02 18:26:08.777309	2020-07-02 18:39:19.751101	0 days 00:13:10.973792000	5	0.4	2	1500	9.9577213506535e-05	COMPLETE
40	1.198456112435799	2020-07-02 18:39:19.751746	2020-07-02 18:48:42.188183	0 days 00:09:22.436437000	3	0.25	2	1700	0.0017462848940109	COMPLETE
41	1.1574347428703415	2020-07-02 18:48:42.188794	2020-07-02 18:56:29.015826	0 days 00:07:46.827032000	3	0.30000000000000004	2	1300	8.185536954358532e-05	COMPLETE
42	1.1384769581642	2020-07-02 18:56:29.017568	2020-07-02 19:13:39.728273	0 days 00:17:10.710705000	3	0.30000000000000004	2	1100	3.366780494319117e-05	COMPLETE
43	1.1403957115504184	2020-07-02 19:13:39.728922	2020-07-02 19:30:25.302212	0 days 00:16:45.573290000	3	0.2	2	1200	6.136259753753228e-05	COMPLETE
44	1.1473526549190873	2020-07-02 19:30:25.302816	2020-07-02 19:55:37.716057	0 days 00:25:12.413241000	4	0.30000000000000004	2	1600	8.449092470392519e-05	COMPLETE
45	1.1439180654864158	2020-07-02 19:55:37.716662	2020-07-02 20:14:12.930308	0 days 00:18:35.213646000	2	0.35000000000000003	2	2100	0.0002000145774810468	COMPLETE
46	1.1402638310824806	2020-07-02 20:14:12.930907	2020-07-02 20:30:00.699658	0 days 00:15:47.768751000	3	0.25	2	900	5.1346403578082993e-05	COMPLETE
47	1.1657039563940552	2020-07-02 20:30:00.700268	2020-07-02 20:45:28.605214	0 days 00:15:27.904946000	2	0.2	1	1500	0.0011148946642339503	COMPLETE
48	1.1436768926599974	2020-07-02 20:45:28.605800	2020-07-02 20:58:37.061815	0 days 00:13:08.456015000	4	0.4	2	1300	1.7759079790026414e-05	COMPLETE
49	1.1450831810835733	2020-07-02 20:58:37.062421	2020-07-02 21:17:24.103788	0 days 00:18:47.041367000	3	0.30000000000000004	3	1900	6.846311011289871e-05	COMPLETE
50	1.1401798783822052	2020-07-02 21:17:24.104397	2020-07-02 21:33:02.582329	0 days 00:15:38.477932000	2	0.25	2	1600	0.00013016219534980593	COMPLETE
51	1.138763772490069	2020-07-02 21:33:02.582933	2020-07-02 21:52:25.268040	0 days 00:19:22.685107000	3	0.25	2	1100	3.229525096640894e-05	COMPLETE
52	1.1409834926116245	2020-07-02 21:52:25.280296	2020-07-02 22:09:37.533858	0 days 00:17:12.253562000	3	0.30000000000000004	2	1100	3.461216246455815e-05	COMPLETE
53	1.1445738646291916	2020-07-02 22:09:37.534457	2020-07-02 22:23:34.832240	0 days 00:13:57.297783000	3	0.25	2	800	1.089362510289419e-05	COMPLETE
54	1.1581798444849392	2020-07-02 22:23:34.832853	2020-07-02 22:30:31.358887	0 days 00:06:56.526034000	3	0.30000000000000004	2	1000	2.7920428992680535e-05	COMPLETE
55	1.14272159442567	2020-07-02 22:30:31.359501	2020-07-02 22:42:48.068918	0 days 00:12:16.709417000	2	0.15000000000000002	2	1200	4.195102307647841e-05	COMPLETE
56	1.1497565660088092	2020-07-02 22:42:48.069538	2020-07-02 22:50:24.339293	0 days 00:07:36.269755000	3	0.2	2	1400	7.275372006490939e-05	COMPLETE
57	1.1518675777017564	2020-07-02 22:50:24.339923	2020-07-02 23:06:14.954644	0 days 00:15:50.614721000	4	0.35000000000000003	2	2300	2.3549309940064696e-05	COMPLETE
58	1.153544545969723	2020-07-02 23:06:14.955303	2020-07-02 23:12:59.638310	0 days 00:06:44.683007000	3	0.25	2	1000	4.948130454927579e-05	COMPLETE
59	1.144275736525427	2020-07-02 23:12:59.639004	2020-07-02 23:25:39.409887	0 days 00:12:39.770883000	4	0.2	2	2000	3.7481926371787544e-05	COMPLETE
60	1.1384792951924962	2020-07-02 23:25:39.410504	2020-07-02 23:40:41.066850	0 days 00:15:01.656346000	2	0.35000000000000003	2	1300	0.00010952258040519645	COMPLETE
61	1.1382518148854013	2020-07-02 23:40:41.090632	2020-07-02 23:57:11.371659	0 days 00:16:30.281027000	3	0.30000000000000004	2	1100	3.194574989454845e-05	COMPLETE
62	1.1381661122035494	2020-07-02 23:57:11.372273	2020-07-03 00:14:54.249344	0 days 00:17:42.877071000	3	0.30000000000000004	2	1100	2.772439783316864e-05	COMPLETE
63	1.1378522981812067	2020-07-03 00:14:54.250002	2020-07-03 00:31:47.010027	0 days 00:16:52.760025000	3	0.30000000000000004	2	1200	1.88692572100303e-05	COMPLETE
64	1.140179445976987	2020-07-03 00:31:47.010677	2020-07-03 00:52:19.989796	0 days 00:20:32.979119000	3	0.30000000000000004	2	1400	1.2307560148987838e-05	COMPLETE
65	1.1362870136424519	2020-07-03 00:52:19.990431	2020-07-03 01:11:04.038251	0 days 00:18:44.047820000	3	0.35000000000000003	2	1300	2.6224240250352163e-05	COMPLETE
66	1.1463835071289545	2020-07-03 01:11:04.038885	2020-07-03 01:29:41.560412	0 days 00:18:37.521527000	3	0.45	2	1300	1.803377167153277e-05	COMPLETE
67	1.1415301131473534	2020-07-03 01:29:41.561892	2020-07-03 01:50:59.574079	0 days 00:21:18.012187000	2	0.35000000000000003	2	2100	1.9724124486176117e-05	COMPLETE
68	1.1479673351888005	2020-07-03 01:50:59.574702	2020-07-03 02:01:46.398818	0 days 00:10:46.824116000	4	0.0	2	1500	0.00016172087316118565	COMPLETE
69	1.1407774063174039	2020-07-03 02:01:46.399478	2020-07-03 02:16:40.188903	0 days 00:14:53.789425000	3	0.4	2	1200	6.0751788201908217e-05	COMPLETE
70	1.1409030511410276	2020-07-03 02:16:40.189565	2020-07-03 02:35:24.285418	0 days 00:18:44.095853000	3	0.35000000000000003	2	1600	2.468305223198975e-05	COMPLETE
71	1.1375807069288382	2020-07-03 02:35:24.286043	2020-07-03 02:54:55.221231	0 days 00:19:30.935188000	3	0.30000000000000004	2	1400	4.499776227278711e-05	COMPLETE
72	1.1358923724430323	2020-07-03 02:54:55.224247	2020-07-03 03:14:58.981091	0 days 00:20:03.756844000	3	0.30000000000000004	2	1400	4.4444543829317066e-05	COMPLETE
73	1.1357082863884858	2020-07-03 03:14:58.981700	2020-07-03 03:33:32.519455	0 days 00:18:33.537755000	3	0.35000000000000003	2	1400	4.520644155670158e-05	COMPLETE
74	1.1572804599814854	2020-07-03 03:33:32.520598	2020-07-03 03:41:38.415657	0 days 00:08:05.895059000	3	0.35000000000000003	2	1400	4.477867359152015e-05	COMPLETE
75	1.142212619529178	2020-07-03 03:41:38.416265	2020-07-03 04:05:58.288881	0 days 00:24:19.872616000	3	0.4	2	1800	3.868686339489592e-05	COMPLETE
76	1.1548480168937896	2020-07-03 04:05:58.289499	2020-07-03 04:16:17.213311	0 days 00:10:18.923812000	4	0.05	2	1500	5.676872532170597e-05	COMPLETE
77	1.1373158624635016	2020-07-03 04:16:17.213937	2020-07-03 04:35:25.666800	0 days 00:19:08.452863000	3	0.35000000000000003	2	1400	4.56408045608546e-05	COMPLETE
