number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	1.8268673766826962	2021-05-23 03:07:34.709733	2021-05-23 03:11:47.438733	0 days 00:04:12.729000000	9	COMPLETE
1	2.048208778065093	2021-05-23 03:11:47.439276	2021-05-23 03:15:54.215112	0 days 00:04:06.775836000	3	COMPLETE
2		2021-05-23 03:15:54.215694	2021-05-23 03:15:54.216132	0 days 00:00:00.000438000	9	PRUNED
3	1.853430181217702	2021-05-23 03:15:54.317017	2021-05-23 03:20:29.661164	0 days 00:04:35.344147000	7	COMPLETE
4		2021-05-23 03:20:29.661887	2021-05-23 03:20:29.662429	0 days 00:00:00.000542000	7	PRUNED
5		2021-05-23 03:20:29.763936	2021-05-23 03:20:29.764673	0 days 00:00:00.000737000	9	PRUNED
6		2021-05-23 03:20:29.867840	2021-05-23 03:20:29.868613	0 days 00:00:00.000773000	9	PRUNED
7	1.9148673552372546	2021-05-23 03:20:29.972158	2021-05-23 03:23:43.460838	0 days 00:03:13.488680000	5	COMPLETE
8	2.9376539670920345	2021-05-23 03:23:43.461694	2021-05-23 03:26:45.160062	0 days 00:03:01.698368000	1	COMPLETE
