number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	0.0826344909968029	2021-05-24 02:24:54.276243	2021-05-24 02:29:45.823173	0 days 00:04:51.546930000	7	COMPLETE
1	0.07469617051341303	2021-05-24 02:29:45.823696	2021-05-24 02:33:59.621927	0 days 00:04:13.798231000	5	COMPLETE
2	0.0853672800419069	2021-05-24 02:33:59.622453	2021-05-24 02:38:48.572157	0 days 00:04:48.949704000	9	COMPLETE
3	0.0601771356410389	2021-05-24 02:38:48.572707	2021-05-24 02:43:51.882110	0 days 00:05:03.309403000	3	COMPLETE
4		2021-05-24 02:43:51.882691	2021-05-24 02:43:51.883178	0 days 00:00:00.000487000	7	PRUNED
5		2021-05-24 02:43:51.967828	2021-05-24 02:43:51.968443	0 days 00:00:00.000615000	3	PRUNED
6		2021-05-24 02:43:52.052836	2021-05-24 02:43:52.053471	0 days 00:00:00.000635000	7	PRUNED
7		2021-05-24 02:43:52.137733	2021-05-24 02:43:52.138408	0 days 00:00:00.000675000	7	PRUNED
8	0.03294185799102581	2021-05-24 02:43:52.222461	2021-05-24 02:48:21.715693	0 days 00:04:29.493232000	1	COMPLETE
