number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	1.3916055518782897	2021-05-23 03:59:39.724047	2021-05-23 04:02:49.206220	0 days 00:03:09.482173000	3	COMPLETE
1	1.2790455344861935	2021-05-23 04:02:49.206742	2021-05-23 04:06:04.964038	0 days 00:03:15.757296000	5	COMPLETE
2		2021-05-23 04:06:04.964645	2021-05-23 04:06:04.965063	0 days 00:00:00.000418000	3	PRUNED
3	1.8233076088213347	2021-05-23 04:06:05.054555	2021-05-23 04:09:08.917710	0 days 00:03:03.863155000	1	COMPLETE
4	1.2431654297604253	2021-05-23 04:09:08.918321	2021-05-23 04:12:39.625082	0 days 00:03:30.706761000	7	COMPLETE
5	1.2116261095454657	2021-05-23 04:12:39.625882	2021-05-23 04:15:37.328140	0 days 00:02:57.702258000	9	COMPLETE
