number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	7.491902414768803	2020-07-28 03:56:20.177778	2020-07-28 04:07:15.504522	0 days 00:10:55.326744000	0.0	0.016714163466284224	6	3		pyramid_4		COMPLETE
1	7.4583015013137395	2020-07-28 04:07:15.505107	2020-07-28 04:18:39.169050	0 days 00:11:23.663943000	0.2	0.0005108169838902763	8	3	pyramid_2			COMPLETE
2	7.428216904266654	2020-07-28 04:18:39.169587	2020-07-28 04:29:42.525832	0 days 00:11:03.356245000	0.15000000000000002	0.0016798333557208433	8	2			flat	COMPLETE
3	7.371384688562044	2020-07-28 04:29:42.526367	2020-07-28 04:51:53.032430	0 days 00:22:10.506063000		0.00021430866749539259	6	1				COMPLETE
4	7.624940775823213	2020-07-28 04:51:53.032903	2020-07-28 05:02:50.130804	0 days 00:10:57.097901000		0.02021976874003629	9	1				COMPLETE
5	7.447527782436813	2020-07-28 05:02:50.131278	2020-07-28 05:13:59.212837	0 days 00:11:09.081559000	0.30000000000000004	0.00844919055912758	10	3				COMPLETE
6	7.350301624733194	2020-07-28 05:13:59.213320	2020-07-28 05:25:17.595291	0 days 00:11:18.381971000	0.30000000000000004	0.00015337149045784753	7	3	flat			COMPLETE
7	7.3936618206587434	2020-07-28 05:25:17.595875	2020-07-28 05:35:44.273966	0 days 00:10:26.678091000		0.0025063744997474743	8	1				COMPLETE
8	7.4367674722983494	2020-07-28 05:35:44.274551	2020-07-28 05:46:36.605604	0 days 00:10:52.331053000	0.4	0.0029496437720811642	7	2			pyramid_2	COMPLETE
9	7.378826148076146	2020-07-28 05:46:36.606145	2020-07-28 05:58:02.951566	0 days 00:11:26.345421000	0.0	0.016581885281629464	10	2				COMPLETE
10	7.354957985686581	2020-07-28 05:58:02.952066	2020-07-28 06:09:37.424001	0 days 00:11:34.471935000	0.5	1.8325415961798468e-05	7	3	flat			COMPLETE
11	7.35517002608268	2020-07-28 06:09:37.424555	2020-07-28 06:21:17.617267	0 days 00:11:40.192712000	0.5	1.5468094185985947e-05	7	3	flat			COMPLETE
12	7.3508614714577805	2020-07-28 06:21:17.617789	2020-07-28 06:32:31.651217	0 days 00:11:14.033428000	0.5	3.138972654133061e-05	7	3	flat			COMPLETE
13	7.344817529922876	2020-07-28 06:32:31.651746	2020-07-28 06:44:07.431034	0 days 00:11:35.779288000	0.35000000000000003	5.4535273039077376e-05	7	3	flat			COMPLETE
14	7.362939934984337	2020-07-28 06:44:07.431592	2020-07-28 06:55:05.508483	0 days 00:10:58.076891000	0.35000000000000003	8.195061955072576e-05	6	2			pyramid_4	COMPLETE
15	7.367420028511135	2020-07-28 06:55:05.509021	2020-07-28 07:06:18.456526	0 days 00:11:12.947505000	0.4	6.724113775322598e-05	9	3				COMPLETE
16	7.352851158621035	2020-07-28 07:06:18.457013	2020-07-28 07:16:56.553453	0 days 00:10:38.096440000	0.25	0.00021248924222016464	7	2			flat	COMPLETE
17	7.381577945887989	2020-07-28 07:16:56.553939	2020-07-28 07:27:45.868718	0 days 00:10:49.314779000	0.1	0.0001355490016360747	6	3		flat		COMPLETE
18	7.430647668597342	2020-07-28 07:27:45.869241	2020-07-28 07:39:03.839565	0 days 00:11:17.970324000	0.30000000000000004	0.0005599482113268618	9	3				COMPLETE
19	7.36687974282559	2020-07-28 07:39:03.840117	2020-07-28 07:50:06.329759	0 days 00:11:02.489642000	0.4	3.615357480601133e-05	7	2			pyramid_4	COMPLETE
20	7.4176458269114205	2020-07-28 07:50:06.330302	2020-07-28 08:01:24.340519	0 days 00:11:18.010217000	0.25	0.0005727969465330238	8	3	flat			COMPLETE
21	7.34985869816275	2020-07-28 08:01:24.341056	2020-07-28 08:12:41.484371	0 days 00:11:17.143315000	0.45	3.396032282242932e-05	7	3	flat			COMPLETE
22	7.351704064434129	2020-07-28 08:12:41.484900	2020-07-28 08:23:58.861880	0 days 00:11:17.376980000	0.45	4.95487022237346e-05	7	3	flat			COMPLETE
23	7.360230692653504	2020-07-28 08:23:58.862386	2020-07-28 08:37:02.735569	0 days 00:13:03.873183000	0.35000000000000003	1.1345880672632419e-05	6	3		pyramid_2		COMPLETE
24	7.353477556817201	2020-07-28 08:37:02.736072	2020-07-28 08:48:13.718872	0 days 00:11:10.982800000	0.35000000000000003	0.000162519759802668	7	3	flat			COMPLETE
