number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	6.854169630682726	2020-07-28 19:48:49.467385	2020-07-28 20:03:50.634933	0 days 00:15:01.167548000	0.5	7.026899914998967e-05	7	2				pyramid_2	COMPLETE
1	7.194599523333623	2020-07-28 20:03:50.635462	2020-07-28 20:14:44.037708	0 days 00:10:53.402246000		4.851675500725139e-05	6	1					COMPLETE
2	7.138635888586261	2020-07-28 20:14:44.038192	2020-07-28 20:28:35.774889	0 days 00:13:51.736697000		0.02364916859361475	9	1					COMPLETE
3	6.866799223337447	2020-07-28 20:28:35.775382	2020-07-28 20:39:59.606287	0 days 00:11:23.830905000	0.4	0.010922189461455267	7	3	flat				COMPLETE
4	6.914472532966832	2020-07-28 20:39:59.606803	2020-07-28 20:51:03.641763	0 days 00:11:04.034960000	0.1	0.0025548988061519866	7	2				flat	COMPLETE
5	6.968312632878993	2020-07-28 20:51:03.642346	2020-07-28 21:02:24.911362	0 days 00:11:21.269016000	0.4	0.0034410905814239497	8	3	pyramid_2				COMPLETE
6	6.959700582213321	2020-07-28 21:02:24.911867	2020-07-28 21:15:21.416337	0 days 00:12:56.504470000		0.0004166315143752222	8	1					COMPLETE
7	6.925569722303238	2020-07-28 21:15:21.416854	2020-07-28 21:26:21.115484	0 days 00:10:59.698630000	0.4	0.0013991072460742939	9	2			pyramid_2		COMPLETE
8	6.912837514782565	2020-07-28 21:26:21.115967	2020-07-28 21:37:29.542990	0 days 00:11:08.427023000	0.15000000000000002	0.0021061105261485497	6	3		pyramid_2			COMPLETE
9	6.892369904509767	2020-07-28 21:37:29.543543	2020-07-28 21:48:42.670336	0 days 00:11:13.126793000	0.4	0.0036017747249120938	9	3					COMPLETE
10	6.859260983581365	2020-07-28 21:48:42.670894	2020-07-28 22:23:07.639313	0 days 00:34:24.968419000	0.5	1.0517892979479918e-05	7	2				pyramid_2	COMPLETE
11	6.860026806276768	2020-07-28 22:23:07.639801	2020-07-28 22:50:56.742201	0 days 00:27:49.102400000	0.5	1.3010283493806612e-05	7	2				pyramid_2	COMPLETE
12	6.858072238763824	2020-07-28 22:50:56.742764	2020-07-28 23:03:48.487732	0 days 00:12:51.744968000	0.5	7.517746630498314e-05	7	2				pyramid_2	COMPLETE
13	6.8829280827855035	2020-07-28 23:03:48.488251	2020-07-28 23:16:24.312823	0 days 00:12:35.824572000	0.30000000000000004	9.086280114556198e-05	6	2				pyramid_4	COMPLETE
14	6.862369417762422	2020-07-28 23:16:24.313359	2020-07-28 23:28:01.680210	0 days 00:11:37.366851000	0.5	0.0001445831593122707	8	2				pyramid_2	COMPLETE
15	7.123040389220941	2020-07-28 23:28:01.680759	2020-07-28 23:38:44.364786	0 days 00:10:42.684027000		2.682521276207127e-05	10	1					COMPLETE
16	6.872966318653314	2020-07-28 23:38:44.365342	2020-07-28 23:49:54.075741	0 days 00:11:09.710399000	0.25	0.00030582503944841146	7	2				pyramid_2	COMPLETE
17	6.869192434430192	2020-07-28 23:49:54.076259	2020-07-29 00:02:45.707243	0 days 00:12:51.630984000	0.5	0.00013282301174398123	6	2				pyramid_2	COMPLETE
18	7.171237374319659	2020-07-29 00:02:45.707760	2020-07-29 00:13:28.904594	0 days 00:10:43.196834000		3.567184913360632e-05	7	1					COMPLETE
19	6.879071294306315	2020-07-29 00:13:28.905173	2020-07-29 00:24:43.544597	0 days 00:11:14.639424000	0.0	0.0007529925967978411	8	3	flat				COMPLETE
20	6.882484113986418	2020-07-29 00:24:43.545105	2020-07-29 00:38:09.831301	0 days 00:13:26.286196000	0.30000000000000004	7.709853669904976e-05	6	2				pyramid_4	COMPLETE
21	6.859177142858366	2020-07-29 00:38:09.831820	2020-07-29 01:10:30.882868	0 days 00:32:21.051048000	0.5	1.2299220295261285e-05	7	2				pyramid_2	COMPLETE
22	6.859051179209207	2020-07-29 01:10:30.883464	2020-07-29 01:34:22.967668	0 days 00:23:52.084204000	0.45	2.045872475222184e-05	7	2				pyramid_2	COMPLETE
23	6.859336000889522	2020-07-29 01:34:22.968232	2020-07-29 01:58:20.478024	0 days 00:23:57.509792000	0.45	1.840332894860443e-05	7	2				pyramid_2	COMPLETE
24	6.861929862222499	2020-07-29 01:58:20.478594	2020-07-29 02:09:47.478797	0 days 00:11:27.000203000	0.45	0.00017321593230166979	8	2				flat	COMPLETE
