number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	9.007955268371925	2020-07-27 13:36:25.517494	2020-07-27 13:47:29.529662	0 days 00:11:04.012168000		0.010906241517596863	10	1					COMPLETE
1	8.863871325190708	2020-07-27 13:47:29.530195	2020-07-27 13:58:08.583492	0 days 00:10:39.053297000	0.5	0.0005127260906884619	8	3	flat				COMPLETE
2	8.884739980844351	2020-07-27 13:58:08.584044	2020-07-27 14:09:12.124178	0 days 00:11:03.540134000	0.05	0.0001760360900428777	7	2				pyramid_2	COMPLETE
3	8.91801792294755	2020-07-27 14:09:12.124726	2020-07-27 14:19:58.315935	0 days 00:10:46.191209000	0.30000000000000004	0.0007192552274767322	7	2				pyramid_2	COMPLETE
4	8.902920418790755	2020-07-27 14:19:58.316451	2020-07-27 14:43:24.289522	0 days 00:23:25.973071000		0.0005462763826985478	6	1					COMPLETE
5	8.964689554076752	2020-07-27 14:43:24.290023	2020-07-27 14:57:18.650037	0 days 00:13:54.360014000		0.00018146655301788054	8	1					COMPLETE
6	8.840311450475934	2020-07-27 14:57:18.650580	2020-07-27 15:09:46.847273	0 days 00:12:28.196693000	0.45	4.593054708632999e-05	10	3					COMPLETE
7	9.12077415222114	2020-07-27 15:09:46.847782	2020-07-27 15:21:12.183886	0 days 00:11:25.336104000		5.1647820081580317e-05	7	1					COMPLETE
8	8.86075372017642	2020-07-27 15:21:12.184384	2020-07-27 15:32:18.514384	0 days 00:11:06.330000000	0.0	0.00030047768296337395	9	3					COMPLETE
9	8.951656430964832	2020-07-27 15:32:18.514860	2020-07-27 15:43:00.605086	0 days 00:10:42.090226000		0.0055544697457603565	10	1					COMPLETE
10	8.826911801608867	2020-07-27 15:43:00.605583	2020-07-27 15:57:30.100279	0 days 00:14:29.494696000	0.5	1.1843694973448097e-05	9	3					COMPLETE
11	8.826540070992179	2020-07-27 15:57:30.100812	2020-07-27 16:13:11.053464	0 days 00:15:40.952652000	0.5	1.1405769853969085e-05	9	3					COMPLETE
12	8.825798904054677	2020-07-27 16:13:11.053978	2020-07-27 16:27:38.172624	0 days 00:14:27.118646000	0.4	1.0454370507571154e-05	9	3					COMPLETE
13	8.853794466117051	2020-07-27 16:27:38.173117	2020-07-27 16:40:50.946340	0 days 00:13:12.773223000	0.35000000000000003	1.225127655855904e-05	9	2			pyramid_2		COMPLETE
14	8.824715352502222	2020-07-27 16:40:50.946870	2020-07-27 16:52:55.409336	0 days 00:12:04.462466000	0.4	3.303525491614269e-05	9	3					COMPLETE
15	8.836846383452029	2020-07-27 16:52:55.409848	2020-07-27 17:03:47.917431	0 days 00:10:52.507583000	0.15000000000000002	4.335836536533795e-05	9	3					COMPLETE
16	8.946262858000962	2020-07-27 17:03:47.917962	2020-07-27 17:14:27.513370	0 days 00:10:39.595408000	0.4	0.002300591143070305	8	2				pyramid_4	COMPLETE
17	8.83918508070168	2020-07-27 17:14:27.513853	2020-07-27 17:26:50.820692	0 days 00:12:23.306839000	0.2	2.588524665246957e-05	10	3					COMPLETE
18	8.85935235845744	2020-07-27 17:26:50.821199	2020-07-27 17:37:28.528965	0 days 00:10:37.707766000	0.35000000000000003	9.031533572392463e-05	9	2			flat		COMPLETE
19	8.825720132438194	2020-07-27 17:37:28.529423	2020-07-27 17:49:40.743060	0 days 00:12:12.213637000	0.4	2.3612886247632746e-05	8	3	pyramid_2				COMPLETE
20	8.836538653044585	2020-07-27 17:49:40.743651	2020-07-27 18:01:46.036231	0 days 00:12:05.292580000	0.25	2.8019860707933356e-05	6	3		pyramid_4			COMPLETE
21	8.827998197493145	2020-07-27 18:01:46.036682	2020-07-27 18:13:55.223863	0 days 00:12:09.187181000	0.4	1.6897460054568542e-05	8	3	pyramid_2				COMPLETE
22	8.830767942663002	2020-07-27 18:13:55.224408	2020-07-27 18:24:40.103340	0 days 00:10:44.878932000	0.4	9.224243886393046e-05	8	3	pyramid_2				COMPLETE
23	8.828541396388676	2020-07-27 18:24:40.103874	2020-07-27 18:36:38.781854	0 days 00:11:58.677980000	0.30000000000000004	2.5059302410242974e-05	9	3					COMPLETE
24	8.831428302255592	2020-07-27 18:36:38.782404	2020-07-27 18:52:19.813686	0 days 00:15:41.031282000	0.45	1.0315840385459686e-05	7	3	pyramid_2				COMPLETE
