number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.426886182903421	2020-07-26 08:05:06.216440	2020-07-26 08:15:46.529410	0 days 00:10:40.312970000	0.4	0.0010321188337516997	10	2					COMPLETE
1	7.354893565421269	2020-07-26 08:15:46.529907	2020-07-26 08:26:50.844824	0 days 00:11:04.314917000	0.2	8.527030913871563e-05	8	3	pyramid_2				COMPLETE
2	7.367153141311119	2020-07-26 08:26:50.845312	2020-07-26 08:38:12.507069	0 days 00:11:21.661757000	0.25	9.448001997560985e-05	10	3					COMPLETE
3	7.995339514581088	2020-07-26 08:38:12.507617	2020-07-26 08:47:59.670860	0 days 00:09:47.163243000		3.614360162035493e-05	9	1					COMPLETE
4	7.374059805718784	2020-07-26 08:47:59.671359	2020-07-26 08:58:40.959807	0 days 00:10:41.288448000	0.30000000000000004	0.00017257615045402928	8	3	pyramid_2				COMPLETE
5	7.385113235789332	2020-07-26 08:58:40.960439	2020-07-26 09:09:05.724067	0 days 00:10:24.763628000	0.15000000000000002	0.003948230827891453	6	2				pyramid_2	COMPLETE
6	7.427502207894161	2020-07-26 09:09:05.724544	2020-07-26 09:19:37.388919	0 days 00:10:31.664375000	0.1	0.0006103896202363357	10	2					COMPLETE
7	7.370116840862406	2020-07-26 09:19:37.389451	2020-07-26 09:31:04.878433	0 days 00:11:27.488982000	0.5	0.00014442789003790991	9	2			flat		COMPLETE
8	7.972140054426522	2020-07-26 09:31:04.878933	2020-07-26 09:40:52.151836	0 days 00:09:47.272903000		5.2898342231970885e-05	9	1					COMPLETE
9	7.431692614219928	2020-07-26 09:40:52.152349	2020-07-26 09:51:57.842886	0 days 00:11:05.690537000	0.1	0.018240199095811874	8	2				pyramid_2	COMPLETE
10	7.4421638844457165	2020-07-26 09:51:57.843376	2020-07-26 10:17:30.020679	0 days 00:25:32.177303000	0.0	1.1670840584012491e-05	6	3		flat			COMPLETE
11	7.323467988744276	2020-07-26 10:17:30.021210	2020-07-26 10:56:38.039577	0 days 00:39:08.018367000	0.25	1.1558535337781413e-05	7	3	flat				COMPLETE
12	7.332823396038187	2020-07-26 10:56:38.040083	2020-07-26 11:29:55.667563	0 days 00:33:17.627480000	0.35000000000000003	1.426210098138354e-05	7	3	flat				COMPLETE
13	7.333574187916723	2020-07-26 11:29:55.668103	2020-07-26 12:09:21.144003	0 days 00:39:25.475900000	0.35000000000000003	1.0628360103960972e-05	7	3	flat				COMPLETE
14	7.34442784486968	2020-07-26 12:09:21.144642	2020-07-26 12:33:00.530136	0 days 00:23:39.385494000	0.45	2.365246583269081e-05	7	3	flat				COMPLETE
15	7.326282959194841	2020-07-26 12:33:00.530737	2020-07-26 13:12:30.016620	0 days 00:39:29.485883000	0.30000000000000004	1.2073655773802435e-05	7	3	flat				COMPLETE
16	7.324989382934571	2020-07-26 13:12:30.017183	2020-07-26 13:51:36.003237	0 days 00:39:05.986054000	0.25	1.0730294275763223e-05	7	3	flat				COMPLETE
17	7.377454019585971	2020-07-26 13:51:36.003742	2020-07-26 14:02:48.962804	0 days 00:11:12.959062000	0.2	0.0002607850945596995	6	3		pyramid_4			COMPLETE
18	7.403493023260708	2020-07-26 14:02:48.963340	2020-07-26 14:13:22.222341	0 days 00:10:33.259001000	0.0	0.0025186817374600184	7	2				pyramid_4	COMPLETE
19	7.612714881212958	2020-07-26 14:13:22.222878	2020-07-26 14:24:25.311651	0 days 00:11:03.088773000		0.024960447760646647	6	1					COMPLETE
20	7.322172859244511	2020-07-26 14:24:25.312137	2020-07-26 14:48:05.708046	0 days 00:23:40.395909000	0.25	2.887309773750986e-05	7	3	flat				COMPLETE
21	7.321170530648067	2020-07-26 14:48:05.708600	2020-07-26 15:12:10.993895	0 days 00:24:05.285295000	0.25	2.5742276338055762e-05	7	3	flat				COMPLETE
22	7.321985906666723	2020-07-26 15:12:10.994452	2020-07-26 15:35:54.949829	0 days 00:23:43.955377000	0.2	3.086287051827769e-05	7	3	flat				COMPLETE
23	7.3368216979980465	2020-07-26 15:35:54.950364	2020-07-26 15:53:04.666854	0 days 00:17:09.716490000	0.15000000000000002	3.406539356278254e-05	8	3	flat				COMPLETE
24	7.348075090605637	2020-07-26 15:53:04.667356	2020-07-26 16:13:34.727628	0 days 00:20:30.060272000	0.2	2.4007514366291123e-05	6	3		pyramid_2			COMPLETE
